bill_id,account_id,billing_month,bill_date,service_amount,tax_amount,adjustment_amount,total_due,load_timestamp
500295,300020,2025-08,2025-08-01,99.99,4.68,0.0,104.67,2025-08-02 00:00:00
500296,300020,2025-09,2025-09-01,99.99,6.11,-5.0,101.1,2025-09-03 00:00:00
500297,300020,2025-10,2025-10-01,99.99,7.3,-5.0,102.29,2025-10-01 00:00:00
500298,300020,2025-11,2025-11-01,99.99,7.18,4.99,112.16,2025-11-03 00:00:00
500299,300020,2025-12,2025-12-01,99.99,7.4,-5.0,102.39,2025-12-01 00:00:00
500300,300020,2026-01,2026-01-01,99.99,7.08,4.99,112.06,2026-01-04 00:00:00
500301,300020,2026-02,2026-02-01,99.99,7.02,4.99,112.0,2026-02-01 00:00:00
500302,300020,2026-03,2026-03-01,99.99,5.44,9.99,115.42,2026-03-02 00:00:00
500303,300020,2026-04,2026-04-01,99.99,4.57,0.0,104.56,2026-04-03 00:00:00
500304,300020,2026-05,2026-05-01,99.99,5.61,4.99,110.59,2026-05-03 00:00:00
500305,300020,2026-06,2026-06-01,99.99,4.65,-5.0,99.64,2026-06-03 00:00:00
500306,300023,2025-01,2025-01-01,179.99,6.34,0.0,186.33,2025-01-04 00:00:00
500307,300023,2025-02,2025-02-01,179.99,12.19,0.0,192.18,2025-02-03 00:00:00
500308,300023,2025-03,2025-03-01,179.99,12.85,0.0,192.84,2025-03-02 00:00:00
500309,300023,2025-04,2025-04-01,179.99,8.04,0.0,188.03,2025-04-03 00:00:00
500310,300023,2025-05,2025-05-01,179.99,12.68,4.99,197.66,2025-05-01 00:00:00
500311,300023,2025-06,2025-06-01,179.99,8.08,-5.0,183.07,2025-06-02 00:00:00
500312,300023,2025-07,2025-07-01,179.99,10.41,4.99,195.39,2025-07-04 00:00:00
500313,300023,2025-08,2025-08-01,179.99,9.61,-5.0,184.6,2025-08-03 00:00:00
500314,300023,2025-09,2025-09-01,179.99,9.18,4.99,194.16,2025-09-03 00:00:00
500315,300023,2025-10,2025-10-01,179.99,9.28,9.99,199.26,2025-10-04 00:00:00
500316,300023,2025-11,2025-11-01,179.99,9.98,9.99,199.96,2025-11-04 00:00:00
500317,300023,2025-12,2025-12-01,179.99,11.64,0.0,191.63,2025-12-03 00:00:00
500318,300023,2026-01,2026-01-01,179.99,9.91,9.99,199.89,2026-01-03 00:00:00
500319,300023,2026-02,2026-02-01,179.99,9.54,-5.0,184.53,2026-02-01 00:00:00
500320,300023,2026-03,2026-03-01,179.99,12.29,0.0,192.28,2026-03-01 00:00:00
500321,300023,2026-04,2026-04-01,179.99,7.02,4.99,192.0,2026-04-03 00:00:00
500322,300023,2026-05,2026-05-01,179.99,12.19,-5.0,187.18,2026-05-01 00:00:00
500323,300023,2026-06,2026-06-01,179.99,7.05,4.99,192.03,2026-06-01 00:00:00
500324,300024,2025-01,2025-01-01,129.99,5.5,0.0,135.49,2025-01-04 00:00:00
500325,300024,2025-02,2025-02-01,129.99,7.3,0.0,137.29,2025-02-02 00:00:00
500326,300024,2025-03,2025-03-01,129.99,8.95,4.99,143.93,2025-03-01 00:00:00
500327,300024,2025-04,2025-04-01,129.99,7.98,9.99,147.96,2025-04-04 00:00:00
500328,300024,2025-05,2025-05-01,129.99,7.03,0.0,137.02,2025-05-03 00:00:00
500329,300024,2025-06,2025-06-01,129.99,9.51,-5.0,134.5,2025-06-02 00:00:00
500330,300024,2025-07,2025-07-01,129.99,5.74,0.0,135.73,2025-07-03 00:00:00
500331,300024,2025-08,2025-08-01,129.99,5.16,4.99,140.14,2025-08-01 00:00:00
500332,300024,2025-09,2025-09-01,129.99,6.89,-5.0,131.88,2025-09-04 00:00:00
500333,300024,2025-10,2025-10-01,129.99,5.49,0.0,135.48,2025-10-02 00:00:00
500334,300024,2025-11,2025-11-01,129.99,7.1,0.0,137.09,2025-11-01 00:00:00
500335,300024,2025-12,2025-12-01,129.99,9.61,0.0,139.6,2025-12-03 00:00:00
500336,300024,2026-01,2026-01-01,129.99,4.69,0.0,134.68,2026-01-03 00:00:00
500337,300024,2026-02,2026-02-01,129.99,9.11,0.0,139.1,2026-02-03 00:00:00
500338,300024,2026-03,2026-03-01,129.99,8.07,0.0,138.06,2026-03-02 00:00:00
500339,300024,2026-04,2026-04-01,129.99,6.42,0.0,136.41,2026-04-03 00:00:00
500340,300024,2026-05,2026-05-01,129.99,7.63,0.0,137.62,2026-05-02 00:00:00
500341,300024,2026-06,2026-06-01,129.99,5.79,0.0,135.78,2026-06-03 00:00:00
500342,300025,2025-01,2025-01-01,79.99,2.88,-5.0,77.87,2025-01-02 00:00:00
500343,300025,2025-02,2025-02-01,79.99,4.54,4.99,89.52,2025-02-04 00:00:00
500344,300025,2025-03,2025-03-01,79.99,4.07,0.0,84.06,2025-03-03 00:00:00
500345,300025,2025-04,2025-04-01,79.99,4.92,0.0,84.91,2025-04-04 00:00:00
500346,300025,2025-05,2025-05-01,79.99,5.29,4.99,90.27,2025-05-02 00:00:00
500347,300025,2025-06,2025-06-01,79.99,5.47,0.0,85.46,2025-06-03 00:00:00
500348,300025,2025-07,2025-07-01,79.99,3.47,0.0,83.46,2025-07-03 00:00:00
500349,300025,2025-08,2025-08-01,79.99,4.27,4.99,89.25,2025-08-01 00:00:00
500350,300025,2025-09,2025-09-01,79.99,3.9,0.0,83.89,2025-09-04 00:00:00
500351,300025,2025-10,2025-10-01,79.99,4.09,0.0,84.08,2025-10-02 00:00:00
500352,300025,2025-11,2025-11-01,79.99,5.55,9.99,95.53,2025-11-01 00:00:00
500353,300025,2025-12,2025-12-01,79.99,5.18,0.0,85.17,2025-12-01 00:00:00
500354,300025,2026-01,2026-01-01,79.99,5.31,0.0,85.3,2026-01-04 00:00:00
500355,300025,2026-02,2026-02-01,79.99,4.55,9.99,94.53,2026-02-04 00:00:00
500356,300025,2026-03,2026-03-01,79.99,5.92,0.0,85.91,2026-03-04 00:00:00
500357,300025,2026-04,2026-04-01,79.99,4.96,4.99,89.94,2026-04-02 00:00:00
500358,300025,2026-05,2026-05-01,79.99,3.02,9.99,93.0,2026-05-02 00:00:00
500359,300025,2026-06,2026-06-01,79.99,3.71,0.0,83.7,2026-06-03 00:00:00
500360,300026,2025-01,2025-01-01,54.99,3.8,-5.0,53.79,2025-01-04 00:00:00
500361,300026,2025-02,2025-02-01,54.99,3.31,-5.0,53.3,2025-02-03 00:00:00
500362,300026,2025-03,2025-03-01,54.99,2.7,0.0,57.69,2025-03-01 00:00:00
500363,300026,2025-04,2025-04-01,54.99,2.44,4.99,62.42,2025-04-02 00:00:00
500364,300026,2025-05,2025-05-01,54.99,2.49,0.0,57.48,2025-05-02 00:00:00
500365,300026,2025-06,2025-06-01,54.99,2.86,-5.0,52.85,2025-06-04 00:00:00
500366,300026,2025-07,2025-07-01,54.99,3.51,9.99,68.49,2025-07-02 00:00:00
500367,300026,2025-08,2025-08-01,54.99,3.33,4.99,63.31,2025-08-02 00:00:00
500368,300026,2025-09,2025-09-01,54.99,2.12,0.0,57.11,2025-09-03 00:00:00
500369,300026,2025-10,2025-10-01,54.99,3.26,4.99,63.24,2025-10-03 00:00:00
500370,300026,2025-11,2025-11-01,54.99,3.43,-5.0,53.42,2025-11-01 00:00:00
500371,300026,2025-12,2025-12-01,54.99,3.82,0.0,58.81,2025-12-02 00:00:00
500372,300026,2026-01,2026-01-01,54.99,3.98,0.0,58.97,2026-01-02 00:00:00
500373,300026,2026-02,2026-02-01,54.99,2.34,4.99,62.32,2026-02-02 00:00:00
500374,300026,2026-03,2026-03-01,54.99,4.01,0.0,59.0,2026-03-02 00:00:00
500375,300026,2026-04,2026-04-01,54.99,2.0,0.0,56.99,2026-04-01 00:00:00
500376,300026,2026-05,2026-05-01,54.99,2.76,0.0,57.75,2026-05-04 00:00:00
500377,300026,2026-06,2026-06-01,54.99,2.44,4.99,62.42,2026-06-01 00:00:00
500378,300028,2025-01,2025-01-01,54.99,2.78,-5.0,52.77,2025-01-02 00:00:00
500379,300028,2025-02,2025-02-01,54.99,2.53,0.0,57.52,2025-02-02 00:00:00
500380,300028,2025-03,2025-03-01,54.99,3.46,-5.0,53.45,2025-03-03 00:00:00
500381,300028,2025-04,2025-04-01,54.99,2.39,0.0,57.38,2025-04-03 00:00:00
500382,300028,2025-05,2025-05-01,54.99,3.96,9.99,68.94,2025-05-03 00:00:00
500383,300028,2025-06,2025-06-01,54.99,2.04,-5.0,52.03,2025-06-01 00:00:00
500384,300028,2025-07,2025-07-01,54.99,3.19,0.0,58.18,2025-07-02 00:00:00
500385,300028,2025-08,2025-08-01,54.99,2.43,0.0,57.42,2025-08-02 00:00:00
500386,300028,2025-09,2025-09-01,54.99,3.74,0.0,58.73,2025-09-04 00:00:00
500387,300028,2025-10,2025-10-01,54.99,2.79,9.99,67.77,2025-10-01 00:00:00
500388,300028,2025-11,2025-11-01,54.99,2.6,0.0,57.59,2025-11-04 00:00:00
500389,300028,2025-12,2025-12-01,54.99,3.56,0.0,58.55,2025-12-01 00:00:00
500390,300028,2026-01,2026-01-01,54.99,2.07,0.0,57.06,2026-01-04 00:00:00
500391,300028,2026-02,2026-02-01,54.99,2.37,0.0,57.36,2026-02-01 00:00:00
500392,300028,2026-03,2026-03-01,54.99,2.41,-5.0,52.4,2026-03-04 00:00:00
500393,300028,2026-04,2026-04-01,54.99,3.7,9.99,68.68,2026-04-01 00:00:00
500394,300028,2026-05,2026-05-01,54.99,3.9,0.0,58.89,2026-05-02 00:00:00
500395,300028,2026-06,2026-06-01,54.99,3.58,0.0,58.57,2026-06-04 00:00:00
500396,300029,2025-10,2025-10-01,129.99,5.18,0.0,135.17,2025-10-02 00:00:00
500397,300029,2025-11,2025-11-01,129.99,4.71,-5.0,129.7,2025-11-03 00:00:00
500398,300029,2025-12,2025-12-01,129.99,7.93,0.0,137.92,2025-12-01 00:00:00
500399,300029,2026-01,2026-01-01,129.99,7.09,0.0,137.08,2026-01-02 00:00:00
500400,300029,2026-02,2026-02-01,129.99,9.55,4.99,144.53,2026-02-04 00:00:00
500401,300029,2026-03,2026-03-01,129.99,7.09,0.0,137.08,2026-03-04 00:00:00
500402,300029,2026-04,2026-04-01,129.99,9.68,0.0,139.67,2026-04-03 00:00:00
500403,300029,2026-05,2026-05-01,129.99,5.33,4.99,140.31,2026-05-04 00:00:00
500404,300029,2026-06,2026-06-01,129.99,5.02,4.99,140.0,2026-06-04 00:00:00
500405,300030,2025-01,2025-01-01,179.99,7.28,0.0,187.27,2025-01-02 00:00:00
500406,300030,2025-02,2025-02-01,179.99,9.99,9.99,199.97,2025-02-01 00:00:00
500407,300031,2025-01,2025-01-01,179.99,8.32,9.99,198.3,2025-01-02 00:00:00
500408,300031,2025-02,2025-02-01,179.99,10.15,0.0,190.14,2025-02-02 00:00:00
500409,300031,2025-03,2025-03-01,179.99,12.91,4.99,197.89,2025-03-03 00:00:00
500410,300031,2025-04,2025-04-01,179.99,12.91,0.0,192.9,2025-04-04 00:00:00
500411,300031,2025-05,2025-05-01,179.99,11.29,0.0,191.28,2025-05-04 00:00:00
500412,300031,2025-06,2025-06-01,179.99,11.99,-5.0,186.98,2025-06-01 00:00:00
500413,300031,2025-07,2025-07-01,179.99,11.38,9.99,201.36,2025-07-03 00:00:00
500414,300031,2025-08,2025-08-01,179.99,9.0,4.99,193.98,2025-08-02 00:00:00
500415,300031,2025-09,2025-09-01,179.99,9.11,-5.0,184.1,2025-09-02 00:00:00
500416,300031,2025-10,2025-10-01,179.99,12.15,-5.0,187.14,2025-10-03 00:00:00
500417,300031,2025-11,2025-11-01,179.99,12.87,4.99,197.85,2025-11-04 00:00:00
500418,300031,2025-12,2025-12-01,179.99,9.53,0.0,189.52,2025-12-01 00:00:00
500419,300031,2026-01,2026-01-01,179.99,10.96,0.0,190.95,2026-01-02 00:00:00
500420,300031,2026-02,2026-02-01,179.99,10.53,-5.0,185.52,2026-02-01 00:00:00
500421,300031,2026-03,2026-03-01,179.99,11.86,0.0,191.85,2026-03-02 00:00:00
500422,300031,2026-04,2026-04-01,179.99,8.82,0.0,188.81,2026-04-02 00:00:00
500423,300031,2026-05,2026-05-01,179.99,6.88,0.0,186.87,2026-05-02 00:00:00
500424,300031,2026-06,2026-06-01,179.99,9.51,0.0,189.5,2026-06-02 00:00:00
500425,300032,2025-01,2025-01-01,179.99,9.26,4.99,194.24,2025-01-01 00:00:00
500426,300032,2025-02,2025-02-01,179.99,10.14,4.99,195.12,2025-02-03 00:00:00
500427,300032,2025-03,2025-03-01,179.99,11.7,4.99,196.68,2025-03-02 00:00:00
500428,300032,2025-04,2025-04-01,179.99,12.73,4.99,197.71,2025-04-04 00:00:00
500429,300032,2025-05,2025-05-01,179.99,10.41,-5.0,185.4,2025-05-01 00:00:00
500430,300032,2025-06,2025-06-01,179.99,11.1,0.0,191.09,2025-06-03 00:00:00
500431,300032,2025-07,2025-07-01,179.99,11.89,4.99,196.87,2025-07-04 00:00:00
500432,300032,2025-08,2025-08-01,179.99,7.47,0.0,187.46,2025-08-02 00:00:00
500433,300032,2025-09,2025-09-01,179.99,10.94,0.0,190.93,2025-09-03 00:00:00
500434,300032,2025-10,2025-10-01,179.99,10.81,-5.0,185.8,2025-10-01 00:00:00
500435,300032,2025-11,2025-11-01,179.99,7.17,0.0,187.16,2025-11-03 00:00:00
500436,300032,2025-12,2025-12-01,179.99,11.39,9.99,201.37,2025-12-04 00:00:00
500437,300032,2026-01,2026-01-01,179.99,9.29,0.0,189.28,2026-01-02 00:00:00
500438,300032,2026-02,2026-02-01,179.99,7.09,4.99,192.07,2026-02-04 00:00:00
500439,300032,2026-03,2026-03-01,179.99,13.33,0.0,193.32,2026-03-01 00:00:00
500440,300032,2026-04,2026-04-01,179.99,12.28,0.0,192.27,2026-04-01 00:00:00
500441,300032,2026-05,2026-05-01,179.99,11.17,-5.0,186.16,2026-05-03 00:00:00
500442,300032,2026-06,2026-06-01,179.99,12.93,4.99,197.91,2026-06-04 00:00:00
500443,300033,2025-01,2025-01-01,129.99,7.47,0.0,137.46,2025-01-02 00:00:00
500444,300033,2025-02,2025-02-01,129.99,6.66,0.0,136.65,2025-02-03 00:00:00
500445,300033,2025-03,2025-03-01,129.99,7.68,9.99,147.66,2025-03-02 00:00:00
500446,300033,2025-04,2025-04-01,129.99,9.54,0.0,139.53,2025-04-03 00:00:00
500447,300033,2025-05,2025-05-01,129.99,4.86,0.0,134.85,2025-05-03 00:00:00
500448,300033,2025-06,2025-06-01,129.99,6.05,0.0,136.04,2025-06-03 00:00:00
500449,300033,2025-07,2025-07-01,129.99,7.49,0.0,137.48,2025-07-02 00:00:00
500450,300033,2025-08,2025-08-01,129.99,6.24,4.99,141.22,2025-08-03 00:00:00
500451,300033,2025-09,2025-09-01,129.99,6.4,-5.0,131.39,2025-09-01 00:00:00
500452,300033,2025-10,2025-10-01,129.99,7.12,0.0,137.11,2025-10-03 00:00:00
500453,300033,2025-11,2025-11-01,129.99,9.17,0.0,139.16,2025-11-04 00:00:00
500454,300033,2025-12,2025-12-01,129.99,8.22,4.99,143.2,2025-12-04 00:00:00
500455,300033,2026-01,2026-01-01,129.99,9.37,0.0,139.36,2026-01-04 00:00:00
500456,300033,2026-02,2026-02-01,129.99,5.98,0.0,135.97,2026-02-02 00:00:00
500457,300033,2026-03,2026-03-01,129.99,6.42,0.0,136.41,2026-03-01 00:00:00
500458,300033,2026-04,2026-04-01,129.99,5.69,-5.0,130.68,2026-04-04 00:00:00
500459,300033,2026-05,2026-05-01,129.99,6.57,0.0,136.56,2026-05-03 00:00:00
500460,300033,2026-06,2026-06-01,129.99,5.28,0.0,135.27,2026-06-02 00:00:00
500461,300034,2025-03,2025-03-01,129.99,6.94,9.99,146.92,2025-03-02 00:00:00
500462,300034,2025-04,2025-04-01,129.99,8.58,0.0,138.57,2025-04-02 00:00:00
500463,300034,2025-05,2025-05-01,129.99,7.58,4.99,142.56,2025-05-02 00:00:00
500464,300034,2025-06,2025-06-01,129.99,5.63,9.99,145.61,2025-06-01 00:00:00
500465,300034,2025-07,2025-07-01,129.99,5.68,9.99,145.66,2025-07-02 00:00:00
500466,300034,2025-08,2025-08-01,129.99,7.15,9.99,147.13,2025-08-03 00:00:00
500467,300034,2025-09,2025-09-01,129.99,8.33,4.99,143.31,2025-09-02 00:00:00
500468,300034,2025-10,2025-10-01,129.99,4.78,0.0,134.77,2025-10-03 00:00:00
500469,300034,2025-11,2025-11-01,129.99,7.21,0.0,137.2,2025-11-04 00:00:00
500470,300034,2025-12,2025-12-01,129.99,4.64,0.0,134.63,2025-12-02 00:00:00
500471,300034,2026-01,2026-01-01,129.99,9.6,0.0,139.59,2026-01-04 00:00:00
500472,300034,2026-02,2026-02-01,129.99,7.48,0.0,137.47,2026-02-04 00:00:00
500473,300034,2026-03,2026-03-01,129.99,7.76,-5.0,132.75,2026-03-03 00:00:00
500474,300034,2026-04,2026-04-01,129.99,5.63,4.99,140.61,2026-04-02 00:00:00
500475,300034,2026-05,2026-05-01,129.99,5.26,0.0,135.25,2026-05-04 00:00:00
500476,300034,2026-06,2026-06-01,129.99,5.44,9.99,145.42,2026-06-02 00:00:00
500477,300035,2025-01,2025-01-01,79.99,5.55,0.0,85.54,2025-01-01 00:00:00
500478,300035,2025-02,2025-02-01,79.99,3.37,9.99,93.35,2025-02-03 00:00:00
500479,300035,2025-03,2025-03-01,79.99,4.41,0.0,84.4,2025-03-01 00:00:00
500480,300035,2025-04,2025-04-01,79.99,5.49,4.99,90.47,2025-04-03 00:00:00
500481,300035,2025-05,2025-05-01,79.99,3.43,-5.0,78.42,2025-05-01 00:00:00
500482,300035,2025-06,2025-06-01,79.99,3.01,4.99,87.99,2025-06-04 00:00:00
500483,300035,2025-07,2025-07-01,79.99,3.08,9.99,93.06,2025-07-02 00:00:00
500484,300035,2025-08,2025-08-01,79.99,4.18,-5.0,79.17,2025-08-02 00:00:00
500485,300035,2025-09,2025-09-01,79.99,2.92,0.0,82.91,2025-09-03 00:00:00
500486,300035,2025-10,2025-10-01,79.99,3.81,0.0,83.8,2025-10-04 00:00:00
500487,300035,2025-11,2025-11-01,79.99,4.24,4.99,89.22,2025-11-02 00:00:00
500488,300035,2025-12,2025-12-01,79.99,4.44,0.0,84.43,2025-12-04 00:00:00
500489,300035,2026-01,2026-01-01,79.99,4.56,-5.0,79.55,2026-01-03 00:00:00
500490,300035,2026-02,2026-02-01,79.99,4.55,0.0,84.54,2026-02-03 00:00:00
500491,300035,2026-03,2026-03-01,79.99,4.98,0.0,84.97,2026-03-01 00:00:00
500492,300035,2026-04,2026-04-01,79.99,5.34,-5.0,80.33,2026-04-02 00:00:00
500493,300035,2026-05,2026-05-01,79.99,3.34,4.99,88.32,2026-05-02 00:00:00
500494,300035,2026-06,2026-06-01,79.99,5.08,-5.0,80.07,2026-06-04 00:00:00
500495,300036,2025-09,2025-09-01,179.99,13.21,0.0,193.2,2025-09-02 00:00:00
500496,300036,2025-10,2025-10-01,179.99,12.09,0.0,192.08,2025-10-04 00:00:00
500497,300036,2025-11,2025-11-01,179.99,6.37,9.99,196.35,2025-11-01 00:00:00
500498,300036,2025-12,2025-12-01,179.99,8.57,0.0,188.56,2025-12-02 00:00:00
500499,300036,2026-01,2026-01-01,179.99,12.29,9.99,202.27,2026-01-04 00:00:00
500500,300036,2026-02,2026-02-01,179.99,9.1,4.99,194.08,2026-02-04 00:00:00
500501,300036,2026-03,2026-03-01,179.99,12.78,9.99,202.76,2026-03-03 00:00:00
500502,300036,2026-04,2026-04-01,179.99,9.21,4.99,194.19,2026-04-03 00:00:00
500503,300036,2026-05,2026-05-01,179.99,9.15,0.0,189.14,2026-05-01 00:00:00
500504,300036,2026-06,2026-06-01,179.99,7.95,-5.0,182.94,2026-06-03 00:00:00
500505,300037,2025-01,2025-01-01,99.99,3.84,0.0,103.83,2025-01-04 00:00:00
500506,300037,2025-02,2025-02-01,99.99,4.22,0.0,104.21,2025-02-04 00:00:00
500507,300037,2025-03,2025-03-01,99.99,4.22,4.99,109.2,2025-03-02 00:00:00
500508,300037,2025-04,2025-04-01,99.99,6.68,-5.0,101.67,2025-04-02 00:00:00
500509,300037,2025-05,2025-05-01,99.99,4.55,0.0,104.54,2025-05-02 00:00:00
500510,300037,2025-06,2025-06-01,99.99,6.88,4.99,111.86,2025-06-03 00:00:00
500511,300037,2025-07,2025-07-01,99.99,6.78,0.0,106.77,2025-07-02 00:00:00
500512,300037,2025-08,2025-08-01,99.99,6.96,-5.0,101.95,2025-08-01 00:00:00
500513,300037,2025-09,2025-09-01,99.99,6.03,-5.0,101.02,2025-09-03 00:00:00
500514,300037,2025-10,2025-10-01,99.99,4.55,0.0,104.54,2025-10-04 00:00:00
500515,300037,2025-11,2025-11-01,99.99,6.94,0.0,106.93,2025-11-04 00:00:00
500516,300037,2025-12,2025-12-01,99.99,7.43,0.0,107.42,2025-12-04 00:00:00
500517,300037,2026-01,2026-01-01,99.99,6.83,0.0,106.82,2026-01-03 00:00:00
500518,300037,2026-02,2026-02-01,99.99,3.71,4.99,108.69,2026-02-04 00:00:00
500519,300037,2026-03,2026-03-01,99.99,6.32,0.0,106.31,2026-03-02 00:00:00
500520,300037,2026-04,2026-04-01,99.99,5.84,4.99,110.82,2026-04-01 00:00:00
500521,300037,2026-05,2026-05-01,99.99,4.18,9.99,114.16,2026-05-04 00:00:00
500522,300037,2026-06,2026-06-01,99.99,7.39,0.0,107.38,2026-06-04 00:00:00
500523,300038,2025-01,2025-01-01,99.99,7.47,-5.0,102.46,2025-01-01 00:00:00
500524,300038,2025-02,2025-02-01,99.99,6.47,4.99,111.45,2025-02-04 00:00:00
500525,300038,2025-03,2025-03-01,99.99,4.41,4.99,109.39,2025-03-02 00:00:00
500526,300038,2025-04,2025-04-01,99.99,5.48,0.0,105.47,2025-04-01 00:00:00
500527,300038,2025-05,2025-05-01,99.99,4.37,-5.0,99.36,2025-05-04 00:00:00
500528,300038,2025-06,2025-06-01,99.99,4.13,0.0,104.12,2025-06-02 00:00:00
500529,300038,2025-07,2025-07-01,99.99,3.89,-5.0,98.88,2025-07-02 00:00:00
500530,300038,2025-08,2025-08-01,99.99,6.91,0.0,106.9,2025-08-02 00:00:00
500531,300038,2025-09,2025-09-01,99.99,6.7,0.0,106.69,2025-09-02 00:00:00
500532,300038,2025-10,2025-10-01,99.99,3.78,0.0,103.77,2025-10-04 00:00:00
500533,300038,2025-11,2025-11-01,99.99,4.06,0.0,104.05,2025-11-03 00:00:00
500534,300038,2025-12,2025-12-01,99.99,6.27,0.0,106.26,2025-12-03 00:00:00
500535,300038,2026-01,2026-01-01,99.99,6.3,0.0,106.29,2026-01-03 00:00:00
500536,300038,2026-02,2026-02-01,99.99,3.81,0.0,103.8,2026-02-03 00:00:00
500537,300038,2026-03,2026-03-01,99.99,7.2,-5.0,102.19,2026-03-04 00:00:00
500538,300038,2026-04,2026-04-01,99.99,5.99,-5.0,100.98,2026-04-03 00:00:00
500539,300038,2026-05,2026-05-01,99.99,3.62,0.0,103.61,2026-05-02 00:00:00
500540,300038,2026-06,2026-06-01,99.99,3.79,-5.0,98.78,2026-06-02 00:00:00
500541,300039,2025-01,2025-01-01,99.99,6.15,9.99,116.13,2025-01-03 00:00:00
500542,300039,2025-02,2025-02-01,99.99,4.38,4.99,109.36,2025-02-03 00:00:00
500543,300039,2025-03,2025-03-01,99.99,4.07,4.99,109.05,2025-03-02 00:00:00
500544,300039,2025-04,2025-04-01,99.99,6.2,0.0,106.19,2025-04-03 00:00:00
500545,300039,2025-05,2025-05-01,99.99,7.31,9.99,117.29,2025-05-02 00:00:00
500546,300039,2025-06,2025-06-01,99.99,3.63,4.99,108.61,2025-06-04 00:00:00
500547,300039,2025-07,2025-07-01,99.99,5.44,0.0,105.43,2025-07-03 00:00:00
500548,300039,2025-08,2025-08-01,99.99,4.43,0.0,104.42,2025-08-04 00:00:00
500549,300039,2025-09,2025-09-01,99.99,5.01,4.99,109.99,2025-09-03 00:00:00
500550,300039,2025-10,2025-10-01,99.99,6.59,-5.0,101.58,2025-10-03 00:00:00
500551,300039,2025-11,2025-11-01,99.99,5.58,4.99,110.56,2025-11-01 00:00:00
500552,300039,2025-12,2025-12-01,99.99,7.22,-5.0,102.21,2025-12-03 00:00:00
500553,300039,2026-01,2026-01-01,99.99,7.4,-5.0,102.39,2026-01-04 00:00:00
500554,300039,2026-02,2026-02-01,99.99,4.32,-5.0,99.31,2026-02-04 00:00:00
500555,300039,2026-03,2026-03-01,99.99,6.38,9.99,116.36,2026-03-01 00:00:00
500556,300039,2026-04,2026-04-01,99.99,3.73,0.0,103.72,2026-04-01 00:00:00
500557,300039,2026-05,2026-05-01,99.99,7.33,0.0,107.32,2026-05-01 00:00:00
500558,300039,2026-06,2026-06-01,99.99,3.56,4.99,108.54,2026-06-02 00:00:00
500559,300040,2025-01,2025-01-01,54.99,2.93,0.0,57.92,2025-01-04 00:00:00
500560,300040,2025-02,2025-02-01,54.99,2.26,0.0,57.25,2025-02-03 00:00:00
500561,300040,2025-03,2025-03-01,54.99,3.83,0.0,58.82,2025-03-01 00:00:00
500562,300040,2025-04,2025-04-01,54.99,2.26,9.99,67.24,2025-04-01 00:00:00
500563,300040,2025-05,2025-05-01,54.99,2.06,4.99,62.04,2025-05-04 00:00:00
500564,300040,2025-06,2025-06-01,54.99,2.22,0.0,57.21,2025-06-03 00:00:00
500565,300040,2025-07,2025-07-01,54.99,3.7,9.99,68.68,2025-07-02 00:00:00
500566,300040,2025-08,2025-08-01,54.99,3.44,4.99,63.42,2025-08-03 00:00:00
500567,300040,2025-09,2025-09-01,54.99,2.05,-5.0,52.04,2025-09-04 00:00:00
500568,300040,2025-10,2025-10-01,54.99,4.03,0.0,59.02,2025-10-02 00:00:00
500569,300040,2025-11,2025-11-01,54.99,2.18,0.0,57.17,2025-11-03 00:00:00
500570,300040,2025-12,2025-12-01,54.99,3.89,-5.0,53.88,2025-12-02 00:00:00
500571,300040,2026-01,2026-01-01,54.99,3.8,0.0,58.79,2026-01-01 00:00:00
500572,300040,2026-02,2026-02-01,54.99,2.24,4.99,62.22,2026-02-03 00:00:00
500573,300040,2026-03,2026-03-01,54.99,2.41,9.99,67.39,2026-03-02 00:00:00
500574,300040,2026-04,2026-04-01,54.99,2.43,0.0,57.42,2026-04-04 00:00:00
500575,300040,2026-05,2026-05-01,54.99,3.78,0.0,58.77,2026-05-01 00:00:00
500576,300040,2026-06,2026-06-01,54.99,4.09,4.99,64.07,2026-06-03 00:00:00
500577,300041,2025-01,2025-01-01,99.99,5.81,0.0,105.8,2025-01-01 00:00:00
500578,300041,2025-02,2025-02-01,99.99,6.99,4.99,111.97,2025-02-02 00:00:00
500579,300041,2025-03,2025-03-01,99.99,6.19,0.0,106.18,2025-03-03 00:00:00
500580,300041,2025-04,2025-04-01,99.99,4.89,9.99,114.87,2025-04-01 00:00:00
500581,300041,2025-05,2025-05-01,99.99,4.36,9.99,114.34,2025-05-01 00:00:00
500582,300041,2025-06,2025-06-01,99.99,4.89,0.0,104.88,2025-06-01 00:00:00
500583,300041,2025-07,2025-07-01,99.99,5.13,0.0,105.12,2025-07-01 00:00:00
500584,300041,2025-08,2025-08-01,99.99,5.43,0.0,105.42,2025-08-01 00:00:00
500585,300041,2025-09,2025-09-01,99.99,7.39,-5.0,102.38,2025-09-04 00:00:00
500586,300041,2025-10,2025-10-01,99.99,5.85,4.99,110.83,2025-10-02 00:00:00
500587,300041,2025-11,2025-11-01,99.99,3.54,4.99,108.52,2025-11-04 00:00:00
500588,300041,2025-12,2025-12-01,99.99,7.47,4.99,112.45,2025-12-02 00:00:00
500589,300041,2026-01,2026-01-01,99.99,4.62,0.0,104.61,2026-01-01 00:00:00
