service_order_id,account_id,order_type_cd,created_timestamp,status_cd
902046,301679,UPGRADE,2025-11-14 17:27:41,C
902047,302395,REPAIR,2025-11-14 19:32:24,C
902048,301186,REPAIR,2025-11-15 05:54:03,C
902049,302048,MOVE,2025-11-15 06:33:56,C
902050,301029,UPGRADE,2025-11-15 07:30:00,C
902051,301066,REPAIR,2025-11-15 09:48:11,C
902052,302211,REPAIR,2025-11-15 11:26:22,C
902053,300617,REPAIR,2025-11-15 12:37:37,O
902054,300252,REPAIR,2025-11-15 17:49:21,X
902055,300502,REPAIR,2025-11-15 21:27:11,X
902056,301134,UPGRADE,2025-11-15 23:24:22,C
902057,302259,REPAIR,2025-11-16 02:33:01,O
902058,301378,UPGRADE,2025-11-16 04:42:28,O
902059,300085,REPAIR,2025-11-16 11:50:24,X
902060,300747,REPAIR,2025-11-16 14:30:25,C
902061,300659,MOVE,2025-11-16 17:40:34,C
902062,300365,REPAIR,2025-11-17 04:44:01,O
902063,300776,UPGRADE,2025-11-17 06:59:51,C
902064,302433,REPAIR,2025-11-17 09:16:13,X
902065,301371,REPAIR,2025-11-17 12:20:42,C
902066,300953,REPAIR,2025-11-17 12:52:31,C
902067,301673,REPAIR,2025-11-17 15:37:47,C
902068,300907,REPAIR,2025-11-17 23:53:34,O
902069,300028,DISCONNECT,2025-11-18 08:22:29,C
902070,300386,REPAIR,2025-11-18 10:57:54,C
902071,301741,MOVE,2025-11-19 04:23:47,C
902072,301078,REPAIR,2025-11-19 05:04:16,C
902073,300179,UPGRADE,2025-11-19 11:25:17,C
902074,301326,UPGRADE,2025-11-20 04:10:11,C
902075,300353,UPGRADE,2025-11-20 12:15:12,C
902076,302177,INSTALL,2025-11-20 13:26:12,C
902077,300671,REPAIR,2025-11-20 15:45:43,C
902078,300428,INSTALL,2025-11-20 22:55:54,C
902079,301921,MOVE,2025-11-20 23:54:35,C
902080,300080,UPGRADE,2025-11-21 00:47:34,C
902081,300735,REPAIR,2025-11-21 04:01:34,O
902082,300676,REPAIR,2025-11-21 08:20:49,C
902083,301042,REPAIR,2025-11-21 10:28:39,C
902084,300100,DISCONNECT,2025-11-21 10:51:48,C
902085,301955,DISCONNECT,2025-11-21 18:57:03,C
902086,300184,REPAIR,2025-11-21 22:38:22,C
902087,301140,MOVE,2025-11-21 23:01:39,X
902088,301465,MOVE,2025-11-21 23:22:42,C
902089,301729,REPAIR,2025-11-22 03:09:07,O
902090,301049,DISCONNECT,2025-11-22 04:16:20,C
902091,300256,UPGRADE,2025-11-22 10:04:10,C
902092,301216,REPAIR,2025-11-22 12:54:29,C
902093,301246,REPAIR,2025-11-22 13:13:57,C
902094,302217,INSTALL,2025-11-22 15:08:23,O
902095,301027,REPAIR,2025-11-22 16:04:12,C
902096,301648,MOVE,2025-11-22 19:23:08,C
902097,300570,INSTALL,2025-11-23 00:27:06,X
902098,300709,REPAIR,2025-11-23 00:30:03,O
902099,301852,MOVE,2025-11-23 06:36:30,C
902100,302054,REPAIR,2025-11-23 13:29:52,C
902101,302123,REPAIR,2025-11-23 21:22:58,X
902102,301373,INSTALL,2025-11-24 01:34:12,C
902103,300428,REPAIR,2025-11-24 05:03:48,C
902104,301903,REPAIR,2025-11-24 08:14:06,C
902105,302083,UPGRADE,2025-11-24 08:19:58,C
902106,300118,REPAIR,2025-11-24 11:06:14,C
902107,301668,MOVE,2025-11-24 11:51:21,C
902108,300473,UPGRADE,2025-11-24 16:42:31,C
902109,300069,REPAIR,2025-11-25 01:38:48,C
902110,301481,INSTALL,2025-11-25 06:38:58,C
902111,300606,INSTALL,2025-11-25 08:09:05,O
902112,301375,REPAIR,2025-11-25 09:02:08,C
902113,300696,UPGRADE,2025-11-25 13:02:38,C
902114,300758,INSTALL,2025-11-25 14:20:01,C
902115,302060,MOVE,2025-11-25 16:57:24,C
902116,301129,REPAIR,2025-11-25 20:36:14,C
902117,300491,REPAIR,2025-11-25 23:14:48,C
902118,302182,REPAIR,2025-11-26 11:00:05,C
902119,301519,REPAIR,2025-11-26 13:09:53,X
902120,301540,MOVE,2025-11-26 14:06:29,C
902121,300525,REPAIR,2025-11-26 17:58:04,C
902122,301721,REPAIR,2025-11-26 19:13:42,O
902123,301449,REPAIR,2025-11-26 19:38:51,C
902124,301027,UPGRADE,2025-11-26 19:47:20,O
902125,302445,REPAIR,2025-11-27 03:47:39,C
902126,302185,REPAIR,2025-11-27 07:38:58,C
902127,302286,INSTALL,2025-11-27 09:05:29,C
902128,301934,REPAIR,2025-11-27 14:02:10,C
902129,300448,DISCONNECT,2025-11-27 14:40:33,C
902130,302093,REPAIR,2025-11-27 17:33:38,C
902131,300593,REPAIR,2025-11-27 19:07:31,X
902132,301359,UPGRADE,2025-11-27 20:45:12,C
902133,301353,REPAIR,2025-11-27 22:28:30,C
902134,300681,INSTALL,2025-11-28 10:11:43,C
902135,301584,DISCONNECT,2025-11-28 16:03:47,C
902136,301523,UPGRADE,2025-11-28 18:54:52,X
902137,301515,REPAIR,2025-11-29 02:14:17,C
902138,301269,UPGRADE,2025-11-29 04:46:36,C
902139,300951,REPAIR,2025-11-29 06:00:20,C
902140,301528,INSTALL,2025-11-29 10:58:09,C
902141,302014,UPGRADE,2025-11-29 15:27:14,C
902142,300936,REPAIR,2025-11-29 17:02:55,C
902143,300759,UPGRADE,2025-11-30 02:43:08,C
902144,301132,INSTALL,2025-11-30 04:23:07,O
902145,302174,INSTALL,2025-11-30 09:11:07,C
902146,302123,INSTALL,2025-11-30 10:31:31,O
902147,300265,REPAIR,2025-11-30 11:54:50,X
902148,302031,REPAIR,2025-11-30 12:29:15,C
902149,300317,INSTALL,2025-11-30 13:54:28,C
902150,301136,REPAIR,2025-11-30 21:29:34,C
902151,301349,REPAIR,2025-12-01 02:02:40,C
902152,300257,REPAIR,2025-12-01 06:50:48,C
902153,300003,MOVE,2025-12-01 07:56:52,C
902154,300914,DISCONNECT,2025-12-02 01:10:36,O
902155,300291,INSTALL,2025-12-02 03:47:37,C
902156,300349,MOVE,2025-12-02 06:39:09,C
902157,302236,UPGRADE,2025-12-02 11:06:18,C
902158,300132,REPAIR,2025-12-02 14:38:52,C
902159,300088,DISCONNECT,2025-12-02 17:49:45,X
902160,300717,UPGRADE,2025-12-02 19:44:13,C
902161,302022,REPAIR,2025-12-02 19:44:52,C
902162,302336,REPAIR,2025-12-02 20:54:40,C
902163,301898,INSTALL,2025-12-02 21:16:51,O
902164,302229,MOVE,2025-12-02 21:17:31,C
902165,302461,INSTALL,2025-12-02 21:36:07,C
902166,301381,REPAIR,2025-12-03 01:04:54,C
902167,300341,REPAIR,2025-12-03 01:07:50,C
902168,302006,MOVE,2025-12-03 02:15:36,C
902169,300942,REPAIR,2025-12-03 07:06:55,C
902170,300339,INSTALL,2025-12-03 16:53:31,C
902171,300112,REPAIR,2025-12-03 18:59:46,C
902172,302328,UPGRADE,2025-12-03 19:42:54,C
902173,300913,DISCONNECT,2025-12-03 21:17:53,C
902174,301842,MOVE,2025-12-04 03:05:05,C
902175,302156,MOVE,2025-12-04 05:02:33,C
902176,301522,UPGRADE,2025-12-04 05:12:47,O
902177,302362,UPGRADE,2025-12-04 08:00:26,C
902178,300670,UPGRADE,2025-12-04 10:43:40,C
902179,302345,UPGRADE,2025-12-04 11:40:20,C
902180,300178,UPGRADE,2025-12-04 14:16:06,C
902181,301700,REPAIR,2025-12-04 16:59:11,C
902182,300356,REPAIR,2025-12-04 21:43:33,C
902183,300549,MOVE,2025-12-05 01:15:40,C
902184,300882,REPAIR,2025-12-05 03:01:25,C
902185,302350,UPGRADE,2025-12-05 06:13:04,C
902186,300102,UPGRADE,2025-12-05 08:47:36,O
902187,301980,INSTALL,2025-12-05 15:19:08,C
902188,301088,UPGRADE,2025-12-05 18:02:31,C
902189,301879,REPAIR,2025-12-05 18:37:25,O
902190,301740,INSTALL,2025-12-05 21:57:16,C
902191,302341,REPAIR,2025-12-06 11:44:45,C
902192,301598,INSTALL,2025-12-06 14:42:44,O
902193,300352,UPGRADE,2025-12-06 15:05:49,C
902194,301825,DISCONNECT,2025-12-06 15:57:58,O
902195,301429,MOVE,2025-12-07 00:44:43,C
902196,300474,REPAIR,2025-12-07 01:09:11,C
902197,300488,REPAIR,2025-12-07 12:03:19,C
902198,301003,REPAIR,2025-12-07 14:22:58,C
902199,302253,REPAIR,2025-12-07 17:50:08,C
902200,300976,DISCONNECT,2025-12-07 23:53:32,C
902201,302450,REPAIR,2025-12-08 00:01:43,C
902202,300159,REPAIR,2025-12-08 00:55:26,O
902203,301038,REPAIR,2025-12-08 02:46:04,X
902204,301274,REPAIR,2025-12-08 03:11:58,C
902205,300454,REPAIR,2025-12-08 03:25:24,C
902206,301722,MOVE,2025-12-08 04:19:51,C
902207,300534,REPAIR,2025-12-08 08:02:23,C
902208,301216,MOVE,2025-12-08 13:16:07,C
902209,300582,MOVE,2025-12-08 14:15:30,X
902210,301276,MOVE,2025-12-08 15:07:22,O
902211,301521,INSTALL,2025-12-08 16:37:38,O
902212,301764,REPAIR,2025-12-09 03:14:10,O
902213,301397,INSTALL,2025-12-09 04:11:06,C
902214,301170,DISCONNECT,2025-12-09 09:54:41,C
902215,300230,INSTALL,2025-12-09 15:23:21,C
902216,301019,UPGRADE,2025-12-09 15:55:27,C
902217,300580,DISCONNECT,2025-12-09 18:01:12,C
902218,301952,REPAIR,2025-12-09 18:46:05,C
902219,300519,REPAIR,2025-12-10 02:15:51,C
902220,301267,REPAIR,2025-12-10 08:52:14,O
902221,300603,REPAIR,2025-12-10 13:41:29,C
902222,301871,REPAIR,2025-12-10 16:31:24,C
902223,301976,REPAIR,2025-12-10 20:59:31,C
902224,301995,REPAIR,2025-12-11 01:09:23,C
902225,300040,REPAIR,2025-12-11 08:46:54,C
902226,301919,INSTALL,2025-12-11 11:16:38,C
902227,302211,INSTALL,2025-12-11 17:51:01,C
902228,300807,UPGRADE,2025-12-11 17:56:58,C
902229,301748,REPAIR,2025-12-11 23:03:58,C
902230,301517,REPAIR,2025-12-11 23:18:09,C
902231,301537,INSTALL,2025-12-11 23:22:35,C
902232,302253,REPAIR,2025-12-12 00:53:45,O
902233,302371,REPAIR,2025-12-12 08:27:11,C
902234,301999,UPGRADE,2025-12-12 08:27:48,C
902235,301799,INSTALL,2025-12-12 11:51:00,C
902236,300272,UPGRADE,2025-12-12 14:17:31,C
902237,300804,INSTALL,2025-12-12 16:55:33,C
902238,301989,REPAIR,2025-12-12 17:52:51,C
902239,300264,UPGRADE,2025-12-12 23:36:36,C
902240,301362,REPAIR,2025-12-13 04:04:37,C
902241,301698,REPAIR,2025-12-13 10:12:47,O
902242,301159,DISCONNECT,2025-12-13 12:36:56,X
902243,300756,INSTALL,2025-12-13 13:54:38,C
902244,301170,MOVE,2025-12-13 16:53:42,C
902245,301088,INSTALL,2025-12-13 19:49:05,X
902246,301854,UPGRADE,2025-12-13 19:55:15,C
902247,302325,INSTALL,2025-12-14 04:55:51,C
902248,301002,INSTALL,2025-12-14 13:56:36,C
902249,301790,REPAIR,2025-12-14 15:11:10,C
902250,302242,INSTALL,2025-12-14 18:50:00,C
902251,301237,UPGRADE,2025-12-14 18:50:23,C
902252,300322,UPGRADE,2025-12-14 19:51:10,C
902253,300832,INSTALL,2025-12-14 20:05:22,O
902254,301718,REPAIR,2025-12-14 21:06:47,C
902255,300921,UPGRADE,2025-12-15 04:07:17,C
902256,300969,REPAIR,2025-12-15 17:47:57,O
902257,302003,REPAIR,2025-12-16 03:30:30,C
902258,300169,DISCONNECT,2025-12-16 12:09:16,C
902259,300055,REPAIR,2025-12-16 13:48:00,C
902260,300639,INSTALL,2025-12-16 19:54:26,C
902261,301840,MOVE,2025-12-16 21:05:11,O
902262,300703,REPAIR,2025-12-16 21:07:25,C
902263,301026,UPGRADE,2025-12-17 01:07:14,C
902264,301276,UPGRADE,2025-12-17 11:09:37,C
902265,300118,UPGRADE,2025-12-17 15:31:14,C
902266,300725,MOVE,2025-12-17 15:44:50,C
902267,301991,UPGRADE,2025-12-17 18:48:18,C
902268,300473,REPAIR,2025-12-18 00:25:15,C
902269,301658,REPAIR,2025-12-18 02:04:34,C
902270,301452,DISCONNECT,2025-12-18 03:33:00,O
902271,301309,REPAIR,2025-12-18 05:25:08,C
902272,301171,REPAIR,2025-12-18 09:49:57,C
902273,301033,REPAIR,2025-12-18 11:05:21,C
902274,301968,UPGRADE,2025-12-18 15:30:37,C
902275,301913,REPAIR,2025-12-19 04:12:33,C
902276,300740,MOVE,2025-12-19 08:05:15,C
902277,300063,DISCONNECT,2025-12-19 12:36:33,O
902278,301869,REPAIR,2025-12-20 00:54:57,C
902279,301390,UPGRADE,2025-12-20 02:08:19,C
902280,301343,UPGRADE,2025-12-20 06:47:34,C
902281,301417,UPGRADE,2025-12-20 07:09:05,C
902282,301276,UPGRADE,2025-12-20 07:34:13,C
902283,301118,INSTALL,2025-12-20 10:03:38,C
902284,301784,DISCONNECT,2025-12-20 10:43:44,X
902285,300989,REPAIR,2025-12-20 14:39:07,C
902286,301866,UPGRADE,2025-12-20 19:48:58,C
902287,302116,MOVE,2025-12-20 20:34:41,C
902288,300602,REPAIR,2025-12-20 23:34:04,C
902289,300225,REPAIR,2025-12-21 07:37:10,C
902290,302273,INSTALL,2025-12-21 09:11:51,C
902291,301557,REPAIR,2025-12-21 11:23:29,O
902292,300089,REPAIR,2025-12-21 14:27:28,O
902293,300658,REPAIR,2025-12-21 14:50:20,C
902294,301664,UPGRADE,2025-12-21 16:37:07,C
902295,301930,REPAIR,2025-12-21 16:45:38,C
902296,302238,REPAIR,2025-12-21 19:27:57,O
902297,300756,REPAIR,2025-12-21 22:25:38,C
902298,302010,INSTALL,2025-12-21 22:48:28,C
902299,300537,INSTALL,2025-12-21 23:43:02,O
902300,301462,DISCONNECT,2025-12-22 08:51:58,O
902301,301742,INSTALL,2025-12-22 10:48:02,O
902302,302316,MOVE,2025-12-22 14:04:51,C
902303,301213,REPAIR,2025-12-22 15:58:56,C
902304,301921,INSTALL,2025-12-22 19:29:07,C
902305,300874,REPAIR,2025-12-22 22:14:37,C
902306,300251,REPAIR,2025-12-22 23:30:57,C
902307,301032,INSTALL,2025-12-23 00:42:23,C
902308,300851,REPAIR,2025-12-23 02:07:58,C
902309,300412,MOVE,2025-12-23 02:41:24,X
902310,300227,REPAIR,2025-12-23 04:59:25,C
902311,300956,UPGRADE,2025-12-23 07:51:24,C
902312,300943,DISCONNECT,2025-12-23 08:32:03,O
902313,300309,UPGRADE,2025-12-23 11:36:38,C
902314,300148,REPAIR,2025-12-23 11:37:09,C
902315,301245,REPAIR,2025-12-23 15:41:02,O
902316,301110,REPAIR,2025-12-24 01:27:59,C
902317,302414,REPAIR,2025-12-24 01:42:06,C
902318,300559,DISCONNECT,2025-12-24 05:23:40,C
902319,301558,INSTALL,2025-12-24 06:32:48,C
902320,302243,MOVE,2025-12-24 08:10:31,C
902321,300330,REPAIR,2025-12-24 16:00:46,C
902322,300530,REPAIR,2025-12-24 17:59:50,X
902323,301535,REPAIR,2025-12-24 19:56:17,C
902324,302355,REPAIR,2025-12-24 21:15:16,C
902325,300953,REPAIR,2025-12-25 00:15:10,C
902326,302026,REPAIR,2025-12-25 01:40:02,C
902327,300492,INSTALL,2025-12-25 06:17:23,C
902328,300611,DISCONNECT,2025-12-25 11:11:08,C
902329,301451,UPGRADE,2025-12-25 12:32:03,C
902330,302061,UPGRADE,2025-12-25 14:10:34,C
902331,301283,REPAIR,2025-12-25 19:41:27,C
902332,300136,UPGRADE,2025-12-25 22:58:16,C
902333,300639,REPAIR,2025-12-25 23:05:28,C
902334,300665,REPAIR,2025-12-26 01:15:48,C
902335,301720,UPGRADE,2025-12-26 03:44:40,C
902336,302038,REPAIR,2025-12-26 04:27:23,O
902337,300209,INSTALL,2025-12-26 07:07:08,C
902338,301980,DISCONNECT,2025-12-26 08:55:31,C
902339,300633,REPAIR,2025-12-26 12:24:33,C
902340,302309,REPAIR,2025-12-26 15:43:25,C
902341,301071,REPAIR,2025-12-26 17:34:24,C
902342,301179,DISCONNECT,2025-12-27 08:45:01,C
902343,300370,UPGRADE,2025-12-27 10:58:19,C
902344,300932,UPGRADE,2025-12-27 11:15:33,C
902345,300130,UPGRADE,2025-12-27 15:47:47,C
902346,300280,REPAIR,2025-12-27 16:00:53,C
902347,301559,REPAIR,2025-12-27 17:49:19,C
902348,300014,REPAIR,2025-12-27 23:07:31,C
902349,300102,UPGRADE,2025-12-28 00:25:42,C
902350,302081,REPAIR,2025-12-28 00:53:23,C
902351,302051,REPAIR,2025-12-28 01:22:36,C
902352,300193,UPGRADE,2025-12-28 09:39:36,C
902353,301718,REPAIR,2025-12-28 09:42:33,C
902354,301265,REPAIR,2025-12-28 11:14:08,C
902355,301788,MOVE,2025-12-28 15:23:49,C
902356,300376,REPAIR,2025-12-28 19:05:50,C
902357,300324,INSTALL,2025-12-28 23:07:53,C
902358,300350,DISCONNECT,2025-12-29 00:32:55,C
902359,301789,REPAIR,2025-12-29 09:03:44,C
902360,301000,REPAIR,2025-12-29 09:07:19,C
902361,300653,REPAIR,2025-12-29 09:18:40,C
902362,300346,REPAIR,2025-12-29 09:50:56,O
902363,301385,REPAIR,2025-12-29 16:58:01,O
902364,301615,UPGRADE,2025-12-29 22:56:43,C
902365,301247,INSTALL,2025-12-30 01:13:07,O
902366,301119,REPAIR,2025-12-30 01:34:22,C
902367,301074,INSTALL,2025-12-30 08:56:15,C
902368,300180,INSTALL,2025-12-30 14:10:16,C
902369,302348,REPAIR,2025-12-31 01:32:25,C
902370,301245,MOVE,2025-12-31 09:22:30,C
902371,301602,UPGRADE,2025-12-31 17:06:53,C
902372,300497,REPAIR,2025-12-31 19:48:15,O
902373,300828,REPAIR,2025-12-31 23:12:35,C
902374,302111,REPAIR,2026-01-01 01:50:20,C
902375,300255,UPGRADE,2026-01-01 05:54:16,C
902376,302116,REPAIR,2026-01-01 12:52:00,C
902377,301399,REPAIR,2026-01-01 19:25:22,O
902378,300393,UPGRADE,2026-01-01 23:53:42,O
902379,301545,UPGRADE,2026-01-02 01:12:31,C
902380,300353,MOVE,2026-01-02 05:26:18,X
902381,301711,DISCONNECT,2026-01-02 06:00:30,C
902382,302254,REPAIR,2026-01-02 06:52:53,C
902383,302023,INSTALL,2026-01-02 10:11:16,C
902384,302214,INSTALL,2026-01-02 14:38:36,C
902385,301719,UPGRADE,2026-01-03 01:40:41,C
902386,301306,REPAIR,2026-01-03 04:58:38,O
902387,300693,DISCONNECT,2026-01-03 06:11:30,C
902388,301446,REPAIR,2026-01-03 07:59:05,C
902389,300004,INSTALL,2026-01-03 08:42:43,C
902390,301572,INSTALL,2026-01-03 23:25:02,O
902391,300135,MOVE,2026-01-03 23:45:31,C
902392,300252,UPGRADE,2026-01-04 02:28:26,C
902393,300839,MOVE,2026-01-04 22:51:20,O
902394,300020,REPAIR,2026-01-05 01:19:47,C
902395,302237,MOVE,2026-01-05 05:28:05,O
902396,300437,REPAIR,2026-01-05 09:30:03,C
902397,301282,UPGRADE,2026-01-05 09:35:08,C
902398,301401,UPGRADE,2026-01-05 17:44:29,C
902399,300143,REPAIR,2026-01-05 20:19:35,C
902400,301748,MOVE,2026-01-05 20:24:49,C
902401,301538,UPGRADE,2026-01-05 20:26:58,C
902402,301546,INSTALL,2026-01-05 23:35:35,C
902403,300356,UPGRADE,2026-01-06 02:01:37,C
902404,300831,REPAIR,2026-01-06 05:36:07,X
902405,300289,REPAIR,2026-01-06 09:03:33,C
902406,302077,UPGRADE,2026-01-06 11:17:57,O
902407,301875,DISCONNECT,2026-01-06 17:01:39,C
902408,301489,REPAIR,2026-01-06 20:32:11,C
902409,302321,INSTALL,2026-01-06 21:28:26,O
902410,301336,REPAIR,2026-01-07 07:29:26,C
902411,301782,REPAIR,2026-01-07 10:30:41,C
902412,300057,REPAIR,2026-01-07 12:17:49,C
902413,300604,REPAIR,2026-01-07 16:22:34,C
902414,301929,REPAIR,2026-01-07 19:13:41,C
902415,301362,REPAIR,2026-01-07 19:39:11,C
902416,300926,DISCONNECT,2026-01-07 23:10:40,O
902417,301583,REPAIR,2026-01-08 09:38:21,C
902418,301927,INSTALL,2026-01-08 10:22:30,C
902419,300075,UPGRADE,2026-01-08 11:43:55,C
902420,300634,INSTALL,2026-01-08 12:32:12,X
902421,302036,REPAIR,2026-01-08 14:16:18,C
902422,301963,INSTALL,2026-01-08 15:15:44,C
902423,301335,REPAIR,2026-01-08 19:49:38,C
902424,300324,REPAIR,2026-01-09 13:58:53,X
902425,300652,REPAIR,2026-01-09 16:48:58,C
902426,300004,INSTALL,2026-01-09 18:06:35,O
902427,301314,UPGRADE,2026-01-09 21:29:44,C
902428,300872,INSTALL,2026-01-09 22:51:36,C
902429,300630,REPAIR,2026-01-09 23:41:14,C
902430,300501,REPAIR,2026-01-10 05:30:24,C
902431,300927,MOVE,2026-01-10 23:15:28,C
902432,300909,DISCONNECT,2026-01-11 01:12:30,C
902433,302351,UPGRADE,2026-01-11 01:42:38,C
902434,300481,INSTALL,2026-01-11 07:49:44,C
902435,300049,MOVE,2026-01-11 07:56:20,C
902436,301034,UPGRADE,2026-01-11 10:29:43,C
902437,301774,REPAIR,2026-01-11 23:36:01,O
902438,300789,INSTALL,2026-01-12 02:19:03,C
902439,302484,INSTALL,2026-01-12 03:00:03,C
902440,301831,INSTALL,2026-01-12 03:25:31,O
902441,301545,MOVE,2026-01-12 08:12:51,C
902442,300429,REPAIR,2026-01-12 09:03:42,C
902443,301899,UPGRADE,2026-01-12 12:36:31,C
902444,300328,DISCONNECT,2026-01-12 13:19:18,C
902445,300012,MOVE,2026-01-12 14:09:17,C
902446,301294,INSTALL,2026-01-12 16:56:58,C
902447,300057,REPAIR,2026-01-12 17:53:17,C
902448,300428,DISCONNECT,2026-01-12 22:19:22,C
902449,300659,UPGRADE,2026-01-13 04:16:07,X
902450,302260,REPAIR,2026-01-13 04:23:56,C
902451,301359,UPGRADE,2026-01-13 09:52:47,O
902452,300278,REPAIR,2026-01-13 11:37:24,C
902453,301826,INSTALL,2026-01-13 14:53:08,C
902454,301300,UPGRADE,2026-01-13 15:02:15,X
902455,300028,MOVE,2026-01-13 21:52:37,C
902456,302048,REPAIR,2026-01-13 23:13:16,C
902457,301499,UPGRADE,2026-01-14 09:15:41,C
902458,302314,REPAIR,2026-01-14 09:42:49,O
902459,300054,REPAIR,2026-01-14 11:01:05,C
902460,300080,INSTALL,2026-01-14 11:59:36,C
902461,300079,REPAIR,2026-01-14 13:34:04,C
902462,302156,UPGRADE,2026-01-14 15:37:06,C
902463,300571,REPAIR,2026-01-14 19:06:18,C
902464,300459,REPAIR,2026-01-14 20:25:28,O
902465,300407,DISCONNECT,2026-01-14 23:14:58,C
902466,300367,REPAIR,2026-01-15 02:03:18,C
902467,300974,REPAIR,2026-01-15 08:21:59,C
902468,300745,UPGRADE,2026-01-15 08:27:07,C
902469,301843,REPAIR,2026-01-15 10:49:53,C
902470,301135,UPGRADE,2026-01-15 19:00:50,O
902471,301063,INSTALL,2026-01-16 01:28:55,C
902472,302058,REPAIR,2026-01-16 03:27:44,O
902473,301921,UPGRADE,2026-01-16 06:44:47,C
902474,301637,REPAIR,2026-01-16 08:06:30,C
902475,300372,REPAIR,2026-01-16 09:37:11,C
902476,301302,MOVE,2026-01-16 13:52:40,C
902477,302229,INSTALL,2026-01-16 23:45:40,C
902478,300904,UPGRADE,2026-01-17 04:47:07,C
902479,301398,UPGRADE,2026-01-17 05:18:12,O
902480,301402,REPAIR,2026-01-17 06:19:03,O
902481,301982,REPAIR,2026-01-17 20:34:51,X
902482,301257,REPAIR,2026-01-17 23:43:15,O
902483,302147,INSTALL,2026-01-18 16:12:13,C
902484,302131,REPAIR,2026-01-18 17:47:28,C
902485,300555,REPAIR,2026-01-18 21:54:42,C
902486,301695,REPAIR,2026-01-19 10:26:53,C
902487,300467,INSTALL,2026-01-19 14:48:45,C
902488,300476,MOVE,2026-01-19 19:41:29,C
902489,301518,REPAIR,2026-01-19 22:42:27,C
902490,301481,INSTALL,2026-01-20 05:49:54,C
902491,302177,REPAIR,2026-01-20 07:18:06,O
902492,301826,UPGRADE,2026-01-20 08:16:28,C
902493,301801,MOVE,2026-01-20 10:16:43,C
902494,301997,REPAIR,2026-01-20 10:38:20,C
902495,302461,INSTALL,2026-01-20 12:38:24,C
902496,301992,UPGRADE,2026-01-20 19:07:36,C
902497,301996,UPGRADE,2026-01-21 01:07:53,C
902498,302233,DISCONNECT,2026-01-21 05:42:25,C
902499,302499,DISCONNECT,2026-01-21 08:29:17,X
902500,301271,REPAIR,2026-01-21 11:54:24,C
902501,301474,INSTALL,2026-01-21 14:09:10,C
902502,301085,REPAIR,2026-01-21 15:00:16,X
902503,302234,MOVE,2026-01-21 19:10:12,C
902504,301645,REPAIR,2026-01-21 19:12:03,O
902505,300775,REPAIR,2026-01-21 20:41:54,C
902506,302396,UPGRADE,2026-01-22 01:42:06,C
902507,302206,REPAIR,2026-01-22 05:13:00,C
902508,300517,DISCONNECT,2026-01-22 10:05:29,C
902509,302497,INSTALL,2026-01-22 14:33:49,X
902510,301197,INSTALL,2026-01-23 02:55:17,C
902511,301167,REPAIR,2026-01-23 05:37:14,C
902512,300231,INSTALL,2026-01-23 06:39:01,C
902513,301394,DISCONNECT,2026-01-23 13:55:13,C
902514,300020,UPGRADE,2026-01-23 15:00:28,O
902515,301829,REPAIR,2026-01-23 17:49:41,C
902516,300871,REPAIR,2026-01-24 05:28:02,C
902517,302053,REPAIR,2026-01-24 06:35:20,C
902518,301488,REPAIR,2026-01-24 06:40:16,C
902519,301368,INSTALL,2026-01-24 10:25:45,O
902520,301787,INSTALL,2026-01-24 14:22:13,X
902521,301661,REPAIR,2026-01-24 15:41:05,O
902522,301513,REPAIR,2026-01-24 18:59:01,X
902523,302053,REPAIR,2026-01-24 19:52:48,C
902524,301100,REPAIR,2026-01-25 03:28:04,C
902525,301539,REPAIR,2026-01-25 08:37:41,C
902526,301694,UPGRADE,2026-01-25 11:32:06,O
902527,301976,REPAIR,2026-01-26 05:51:54,C
902528,301119,DISCONNECT,2026-01-26 06:14:39,O
902529,301740,INSTALL,2026-01-26 07:29:24,C
902530,300267,REPAIR,2026-01-26 10:17:02,C
902531,301595,INSTALL,2026-01-26 13:38:01,C
902532,301237,INSTALL,2026-01-26 15:00:14,C
902533,302369,REPAIR,2026-01-27 03:03:10,C
902534,301446,REPAIR,2026-01-27 08:16:03,C
902535,301362,REPAIR,2026-01-27 20:30:47,C
902536,301064,UPGRADE,2026-01-27 20:35:06,C
902537,300123,INSTALL,2026-01-27 23:28:24,C
902538,300760,MOVE,2026-01-28 00:41:59,O
902539,301890,REPAIR,2026-01-28 04:29:34,C
902540,300673,MOVE,2026-01-28 10:11:57,C
902541,302252,REPAIR,2026-01-28 10:39:13,C
902542,302307,REPAIR,2026-01-28 16:25:25,C
902543,301059,REPAIR,2026-01-28 19:22:29,C
902544,302020,UPGRADE,2026-01-28 20:40:07,O
902545,300022,INSTALL,2026-01-28 21:52:12,C
902546,302468,REPAIR,2026-01-29 11:42:26,C
902547,300076,REPAIR,2026-01-29 11:48:17,O
902548,300386,REPAIR,2026-01-29 15:15:58,C
902549,301245,REPAIR,2026-01-29 22:18:18,C
902550,300578,REPAIR,2026-01-29 22:44:32,C
902551,301359,REPAIR,2026-01-30 03:17:20,C
902552,301123,INSTALL,2026-01-30 05:53:23,O
902553,300019,UPGRADE,2026-01-30 09:22:37,C
902554,300245,UPGRADE,2026-01-30 14:00:09,C
902555,302112,INSTALL,2026-01-30 14:47:25,C
902556,302482,REPAIR,2026-01-30 14:49:58,C
902557,300352,REPAIR,2026-01-30 16:57:03,X
