plan_history_id,account_id,plan_cd,effective_start,effective_end
2565,301989,BASIC100,2023-02-15,2024-07-22
2566,301989,BUSINESS500,2024-07-23,
2567,301990,FIBER500,2022-04-13,2023-05-22
2568,301990,BUSINESS1G,2023-05-23,
2569,301991,BUSINESS500,2024-03-21,
2570,301992,BASIC100,2020-09-17,
2571,301993,GIG1,2019-01-11,
2572,301994,BASIC100,2021-02-11,2021-12-14
2573,301994,GIG1,2021-12-15,
2574,301995,BUSINESS1G,2018-09-18,2019-06-07
2575,301995,GIG1,2019-06-08,
2576,301996,BUSINESS1G,2020-12-03,
2577,301997,BUSINESS500,2025-02-07,
2578,301998,FIBER500,2019-08-28,2022-10-06
2579,301998,GIG1,2022-10-07,
2580,301999,GIG1,2025-08-07,
2581,302000,GIG1,2019-07-12,
2582,302001,FIBER500,2025-05-22,
2583,302002,FIBER500,2024-09-15,
2584,302003,FIBER500,2021-06-16,
2585,302004,GIG1,2021-03-27,
2586,302005,FIBER500,2018-09-21,
2587,302006,BASIC100,2024-02-14,
2588,302007,FIBER500,2021-09-06,
2589,302008,BUSINESS1G,2022-12-02,2025-07-07
2590,302008,BUSINESS500,2025-07-08,
2591,302009,FIBER500,2025-05-21,
2592,302010,GIG1,2023-01-08,
2593,302011,FIBER500,2021-11-21,
2594,302012,BUSINESS500,2022-06-08,2023-03-29
2595,302012,GIG1,2023-03-30,
2596,302013,FIBER500,2018-08-19,
2597,302014,BASIC100,2021-12-31,
2598,302015,FIBER500,2023-06-12,
2599,302016,FIBER500,2019-04-07,
2600,302017,FIBER500,2024-04-28,
2601,302018,BASIC100,2023-08-06,2026-06-17
2602,302018,BUSINESS1G,2026-06-18,
2603,302019,BASIC100,2018-10-24,2020-11-10
2604,302019,GIG1,2020-11-11,
2605,302020,GIG1,2025-01-30,
2606,302021,FIBER500,2022-12-17,
2607,302022,BUSINESS500,2018-04-24,
2608,302023,FIBER500,2019-10-18,
2609,302024,FIBER500,2021-02-13,2024-03-12
2610,302024,BUSINESS500,2024-03-13,
2611,302025,BUSINESS500,2025-07-09,
2612,302026,BUSINESS1G,2019-06-27,
2613,302027,FIBER500,2025-12-10,
2614,302028,GIG1,2022-08-27,2023-12-02
2615,302028,BASIC100,2023-12-03,
2616,302029,BASIC100,2018-12-14,2019-10-09
2617,302029,BUSINESS1G,2019-10-10,
2618,302030,BUSINESS500,2019-10-26,2021-11-15
2619,302030,BASIC100,2021-11-16,
2620,302031,FIBER500,2022-07-04,2025-05-16
2621,302031,BASIC100,2025-05-17,
2622,302032,GIG1,2025-03-21,
2623,302033,BUSINESS1G,2019-07-15,
2624,302034,GIG1,2019-09-24,
2625,302035,BUSINESS1G,2025-01-10,
2626,302036,BASIC100,2025-01-06,
2627,302037,FIBER500,2024-03-01,
2628,302038,BUSINESS1G,2020-12-08,
2629,302039,BUSINESS1G,2023-03-22,
2630,302040,GIG1,2020-07-31,
2631,302041,GIG1,2019-03-19,
2632,302042,GIG1,2018-04-01,
2633,302043,BASIC100,2019-08-07,
2634,302044,BUSINESS500,2021-08-11,2022-02-10
2635,302044,BASIC100,2022-02-11,
2636,302045,BASIC100,2020-01-07,
2637,302046,BUSINESS500,2018-10-20,2021-07-28
2638,302046,FIBER500,2021-07-29,
2639,302047,FIBER500,2023-04-22,
2640,302048,BUSINESS500,2024-09-19,2025-04-21
2641,302048,BASIC100,2025-04-22,
2642,302049,BASIC100,2022-12-25,
2643,302050,BUSINESS1G,2019-06-27,
2644,302051,FIBER500,2020-10-24,
2645,302052,FIBER500,2020-02-05,
2646,302053,BUSINESS500,2024-12-10,2025-11-04
2647,302053,GIG1,2025-11-05,
2648,302054,BUSINESS500,2022-06-27,
2649,302055,GIG1,2022-07-02,
2650,302056,BUSINESS500,2019-07-14,2020-08-07
2651,302056,FIBER500,2020-08-08,
2652,302057,GIG1,2024-06-16,
2653,302058,BASIC100,2023-06-11,
2654,302059,FIBER500,2023-11-22,
2655,302060,BASIC100,2019-04-04,
2656,302061,BASIC100,2021-12-01,
2657,302062,BUSINESS1G,2018-06-02,2020-11-10
2658,302062,FIBER500,2020-11-11,
2659,302063,GIG1,2023-11-13,
2660,302064,BASIC100,2022-06-11,2024-10-08
2661,302064,GIG1,2024-10-09,
2662,302065,FIBER500,2018-12-23,
2663,302066,BUSINESS500,2018-12-20,
2664,302067,FIBER500,2026-01-23,
2665,302068,BUSINESS1G,2021-01-19,
2666,302069,GIG1,2022-12-11,
2667,302070,BUSINESS500,2018-02-12,2020-10-14
2668,302070,GIG1,2020-10-15,
2669,302071,BUSINESS500,2021-08-19,2022-11-03
2670,302071,BUSINESS1G,2022-11-04,
2671,302072,BASIC100,2021-09-05,
2672,302073,BUSINESS500,2018-01-21,2020-07-23
2673,302073,BASIC100,2020-07-24,
2674,302074,BUSINESS1G,2020-04-16,
2675,302075,BASIC100,2025-05-09,
2676,302076,FIBER500,2022-05-16,
2677,302077,BASIC100,2019-06-07,
2678,302078,FIBER500,2022-12-15,2025-01-03
2679,302078,BUSINESS500,2025-01-04,
2680,302079,BUSINESS500,2024-05-30,
2681,302080,BUSINESS500,2025-06-09,
2682,302081,BUSINESS500,2025-10-12,
2683,302082,GIG1,2022-02-16,
2684,302083,FIBER500,2018-11-23,
2685,302084,BASIC100,2022-12-20,2024-07-17
2686,302084,BUSINESS1G,2024-07-18,
2687,302085,FIBER500,2023-07-01,
2688,302086,BUSINESS500,2024-05-14,
2689,302087,GIG1,2025-01-13,
2690,302088,FIBER500,2020-02-08,
2691,302089,BUSINESS500,2021-12-28,
2692,302090,BASIC100,2019-11-29,
2693,302091,BUSINESS1G,2018-11-11,
2694,302092,BUSINESS500,2019-07-21,
2695,302093,BASIC100,2024-11-01,
2696,302094,FIBER500,2019-01-10,2020-10-26
2697,302094,GIG1,2020-10-27,
2698,302095,BUSINESS500,2020-05-03,2023-08-12
2699,302095,FIBER500,2023-08-13,
2700,302096,BASIC100,2024-11-25,
2701,302097,FIBER500,2024-12-06,
2702,302098,FIBER500,2021-06-15,
2703,302099,FIBER500,2020-10-10,
2704,302100,BUSINESS1G,2019-09-25,2021-10-10
2705,302100,GIG1,2021-10-11,
2706,302101,FIBER500,2022-10-22,2023-11-08
2707,302101,GIG1,2023-11-09,
2708,302102,BUSINESS500,2020-12-05,2022-07-08
2709,302102,BUSINESS1G,2022-07-09,
2710,302103,FIBER500,2024-07-18,
2711,302104,BUSINESS1G,2022-04-07,
2712,302105,BUSINESS1G,2019-09-23,2022-06-30
2713,302105,BASIC100,2022-07-01,
2714,302106,FIBER500,2018-02-07,
2715,302107,BUSINESS500,2021-04-20,
2716,302108,FIBER500,2025-08-14,
2717,302109,GIG1,2022-06-08,
2718,302110,BUSINESS1G,2023-03-31,
2719,302111,BUSINESS1G,2022-08-26,
2720,302112,BUSINESS500,2022-12-05,2025-05-30
2721,302112,GIG1,2025-05-31,
2722,302113,GIG1,2021-10-01,
2723,302114,FIBER500,2025-08-19,
2724,302115,GIG1,2025-10-24,
2725,302116,BUSINESS500,2023-02-19,
2726,302117,GIG1,2020-04-11,2021-07-17
2727,302117,BASIC100,2021-07-18,
2728,302118,BUSINESS1G,2018-06-18,
2729,302119,BASIC100,2025-07-17,
2730,302120,BASIC100,2021-11-16,
2731,302121,FIBER500,2025-09-21,
2732,302122,BUSINESS1G,2024-08-24,
2733,302123,GIG1,2021-02-11,
2734,302124,BUSINESS500,2023-12-23,
2735,302125,GIG1,2022-09-19,2025-05-15
2736,302125,BUSINESS1G,2025-05-16,
2737,302126,GIG1,2022-06-05,
2738,302127,BUSINESS1G,2018-03-05,
2739,302128,GIG1,2018-05-26,
2740,302129,BUSINESS1G,2020-02-04,
2741,302130,GIG1,2020-06-30,
2742,302131,BUSINESS1G,2018-08-27,
2743,302132,FIBER500,2018-08-01,
2744,302133,BUSINESS500,2025-07-25,
2745,302134,BASIC100,2021-11-29,
2746,302135,BUSINESS500,2020-02-20,2023-02-10
2747,302135,BUSINESS1G,2023-02-11,
2748,302136,BUSINESS500,2023-02-09,
2749,302137,BASIC100,2019-02-02,
2750,302138,FIBER500,2021-08-29,
2751,302139,BUSINESS500,2024-03-27,
2752,302140,BUSINESS500,2020-06-10,
2753,302141,BUSINESS1G,2024-04-17,
2754,302142,GIG1,2025-01-24,
2755,302143,GIG1,2024-05-01,2024-11-26
2756,302143,BUSINESS1G,2024-11-27,
2757,302144,BUSINESS1G,2021-02-20,2023-04-06
2758,302144,BASIC100,2023-04-07,
2759,302145,GIG1,2019-04-23,
2760,302146,FIBER500,2019-09-11,
2761,302147,GIG1,2022-02-16,2022-10-21
2762,302147,BUSINESS500,2022-10-22,
2763,302148,BASIC100,2020-09-28,2023-10-30
2764,302148,BUSINESS500,2023-10-31,
2765,302149,FIBER500,2018-04-08,
2766,302150,GIG1,2024-05-19,
2767,302151,BASIC100,2018-11-22,
2768,302152,BASIC100,2022-01-14,
2769,302153,BUSINESS1G,2025-03-25,
2770,302154,BASIC100,2025-11-08,
2771,302155,BASIC100,2024-06-01,
2772,302156,BUSINESS1G,2024-02-29,
2773,302157,BUSINESS500,2021-11-26,2024-05-22
2774,302157,BUSINESS1G,2024-05-23,
2775,302158,FIBER500,2022-04-13,2025-07-15
2776,302158,BUSINESS1G,2025-07-16,
2777,302159,FIBER500,2023-02-16,
2778,302160,BUSINESS500,2019-06-15,
2779,302161,BASIC100,2023-11-21,
2780,302162,BASIC100,2018-12-24,2022-04-04
2781,302162,GIG1,2022-04-05,
2782,302163,GIG1,2022-07-06,2023-09-19
2783,302163,BUSINESS500,2023-09-20,
2784,302164,BUSINESS500,2024-06-05,
2785,302165,FIBER500,2025-09-20,
2786,302166,BUSINESS1G,2022-02-25,
2787,302167,GIG1,2021-05-20,
2788,302168,FIBER500,2025-01-17,
2789,302169,BUSINESS500,2023-06-17,
2790,302170,BASIC100,2022-01-16,
2791,302171,BASIC100,2019-01-31,2021-09-18
2792,302171,GIG1,2021-09-19,
2793,302172,BASIC100,2025-12-08,
2794,302173,BUSINESS500,2020-06-23,2022-03-27
2795,302173,FIBER500,2022-03-28,
2796,302174,BUSINESS500,2021-10-04,
2797,302175,BASIC100,2020-01-29,
2798,302176,BUSINESS500,2023-10-17,
2799,302177,BUSINESS500,2025-11-25,
2800,302178,BUSINESS500,2023-05-26,2026-01-30
2801,302178,BUSINESS1G,2026-01-31,
2802,302179,GIG1,2021-08-16,
2803,302180,BASIC100,2021-01-01,2023-02-27
2804,302180,FIBER500,2023-02-28,
2805,302181,BUSINESS500,2020-07-25,
2806,302182,GIG1,2022-01-21,2023-07-15
2807,302182,FIBER500,2023-07-16,
2808,302183,FIBER500,2020-03-18,
2809,302184,BASIC100,2024-05-20,
2810,302185,FIBER500,2024-10-06,
2811,302186,FIBER500,2025-11-25,
2812,302187,FIBER500,2024-09-24,2026-02-16
2813,302187,BASIC100,2026-02-17,
2814,302188,BUSINESS500,2023-01-25,
2815,302189,FIBER500,2020-03-04,
2816,302190,BUSINESS1G,2021-10-18,
2817,302191,BUSINESS1G,2025-01-19,
2818,302192,FIBER500,2019-01-26,
2819,302193,BUSINESS1G,2018-09-10,
2820,302194,FIBER500,2024-01-18,
2821,302195,BUSINESS500,2018-03-22,
2822,302196,FIBER500,2020-08-22,2021-12-15
2823,302196,BUSINESS500,2021-12-16,
2824,302197,GIG1,2020-01-05,2022-04-01
2825,302197,BUSINESS1G,2022-04-02,
2826,302198,GIG1,2020-05-27,
2827,302199,BASIC100,2024-10-01,
2828,302200,BUSINESS1G,2024-10-28,2026-04-30
2829,302200,FIBER500,2026-05-01,
2830,302201,BUSINESS1G,2022-06-09,
2831,302202,BUSINESS1G,2020-05-04,2023-04-13
2832,302202,FIBER500,2023-04-14,
2833,302203,FIBER500,2023-07-29,
2834,302204,BASIC100,2025-10-21,
2835,302205,BUSINESS500,2018-09-05,2020-10-08
2836,302205,BASIC100,2020-10-09,
2837,302206,FIBER500,2024-06-18,
2838,302207,BUSINESS500,2022-06-12,
2839,302208,GIG1,2018-04-11,2020-05-12
2840,302208,BASIC100,2020-05-13,
2841,302209,BASIC100,2019-05-26,
2842,302210,GIG1,2022-05-02,
2843,302211,BASIC100,2024-06-01,2026-01-26
2844,302211,GIG1,2026-01-27,
2845,302212,BUSINESS1G,2019-06-06,
2846,302213,BASIC100,2018-07-20,2020-01-10
2847,302213,BUSINESS500,2020-01-11,
2848,302214,BASIC100,2023-02-07,
2849,302215,GIG1,2025-09-11,
2850,302216,BUSINESS1G,2023-07-17,2026-03-13
2851,302216,BASIC100,2026-03-14,
2852,302217,BASIC100,2020-11-16,
2853,302218,FIBER500,2019-10-16,2020-05-27
2854,302218,BASIC100,2020-05-28,
2855,302219,BASIC100,2019-08-10,2020-05-05
2856,302219,BUSINESS500,2020-05-06,
2857,302220,GIG1,2018-12-08,
2858,302221,BASIC100,2022-10-08,2025-03-21
2859,302221,BUSINESS1G,2025-03-22,
2860,302222,FIBER500,2018-05-17,2021-08-21
2861,302222,BUSINESS500,2021-08-22,
2862,302223,BUSINESS1G,2020-08-10,2021-10-30
2863,302223,GIG1,2021-10-31,
2864,302224,FIBER500,2019-10-22,2022-06-15
2865,302224,BUSINESS1G,2022-06-16,
2866,302225,BUSINESS500,2025-04-01,
2867,302226,BASIC100,2024-08-12,
2868,302227,BUSINESS1G,2024-03-11,2025-04-13
2869,302227,BUSINESS500,2025-04-14,
2870,302228,FIBER500,2019-12-11,2022-01-29
2871,302228,BUSINESS500,2022-01-30,
2872,302229,BUSINESS1G,2025-12-08,
2873,302230,BASIC100,2025-02-24,
2874,302231,BUSINESS1G,2025-04-20,
2875,302232,FIBER500,2025-01-06,
2876,302233,FIBER500,2025-04-11,
2877,302234,BUSINESS1G,2019-09-24,
2878,302235,BUSINESS1G,2019-12-25,
2879,302236,FIBER500,2022-03-19,
2880,302237,FIBER500,2023-04-11,
2881,302238,FIBER500,2019-08-25,
2882,302239,FIBER500,2019-11-28,
2883,302240,BUSINESS1G,2022-06-18,2023-05-08
2884,302240,BASIC100,2023-05-09,
2885,302241,BASIC100,2020-07-01,2022-11-03
2886,302241,BUSINESS500,2022-11-04,
2887,302242,GIG1,2020-02-19,2021-10-18
2888,302242,BUSINESS500,2021-10-19,
2889,302243,BUSINESS1G,2019-08-02,2022-07-16
2890,302243,BASIC100,2022-07-17,
2891,302244,BASIC100,2018-02-04,2020-07-20
2892,302244,FIBER500,2020-07-21,
2893,302245,BUSINESS500,2022-03-02,
2894,302246,BUSINESS500,2019-12-03,
2895,302247,GIG1,2025-01-16,
2896,302248,BUSINESS1G,2022-06-07,
2897,302249,BUSINESS1G,2024-10-28,
2898,302250,BUSINESS500,2019-12-01,
2899,302251,BUSINESS500,2019-09-11,
2900,302252,BUSINESS1G,2019-12-23,
2901,302253,GIG1,2025-08-16,
2902,302254,BUSINESS500,2024-05-21,
2903,302255,FIBER500,2023-05-30,
2904,302256,FIBER500,2025-01-07,
2905,302257,GIG1,2025-08-12,
2906,302258,FIBER500,2019-06-25,2022-06-10
2907,302258,BUSINESS1G,2022-06-11,
2908,302259,BASIC100,2019-09-22,
2909,302260,FIBER500,2018-05-28,
2910,302261,BUSINESS1G,2019-12-09,
2911,302262,BASIC100,2021-11-09,2024-04-24
2912,302262,BUSINESS1G,2024-04-25,
2913,302263,GIG1,2025-09-06,
2914,302264,BUSINESS1G,2024-01-27,
2915,302265,FIBER500,2022-08-17,
2916,302266,GIG1,2023-09-29,
2917,302267,GIG1,2024-04-17,
2918,302268,BASIC100,2024-09-15,
2919,302269,FIBER500,2019-12-22,
2920,302270,BUSINESS500,2019-05-21,
2921,302271,BUSINESS500,2024-05-10,2025-03-02
2922,302271,BUSINESS1G,2025-03-03,
2923,302272,GIG1,2023-10-09,2025-03-12
2924,302272,BUSINESS500,2025-03-13,
2925,302273,BUSINESS500,2023-10-25,
2926,302274,BUSINESS500,2025-04-19,
2927,302275,GIG1,2025-03-20,
2928,302276,BUSINESS1G,2024-02-22,2025-12-26
2929,302276,BASIC100,2025-12-27,
2930,302277,FIBER500,2018-02-14,
2931,302278,BASIC100,2024-12-12,2026-01-17
2932,302278,BUSINESS1G,2026-01-18,
2933,302279,GIG1,2019-02-21,
2934,302280,GIG1,2022-06-05,2023-06-20
2935,302280,BASIC100,2023-06-21,
2936,302281,GIG1,2024-06-19,2025-05-18
2937,302281,BUSINESS1G,2025-05-19,
2938,302282,BASIC100,2021-07-06,2024-03-02
2939,302282,FIBER500,2024-03-03,
2940,302283,BUSINESS500,2024-01-11,
2941,302284,FIBER500,2023-05-06,
2942,302285,FIBER500,2024-01-07,
2943,302286,GIG1,2019-11-27,
2944,302287,BUSINESS1G,2022-06-08,2025-07-02
2945,302287,BASIC100,2025-07-03,
2946,302288,FIBER500,2024-10-16,
2947,302289,FIBER500,2026-01-01,
2948,302290,BUSINESS1G,2025-02-23,
2949,302291,BUSINESS500,2020-05-23,2023-01-10
2950,302291,BUSINESS1G,2023-01-11,
2951,302292,GIG1,2024-07-15,
2952,302293,BUSINESS500,2021-06-09,2022-03-26
2953,302293,BASIC100,2022-03-27,
2954,302294,BASIC100,2024-05-26,
2955,302295,BASIC100,2023-09-03,2024-03-17
2956,302295,GIG1,2024-03-18,
2957,302296,FIBER500,2024-08-20,
2958,302297,BUSINESS1G,2020-01-06,
2959,302298,GIG1,2019-09-12,2022-08-24
2960,302298,FIBER500,2022-08-25,
2961,302299,BASIC100,2025-08-18,
2962,302300,BUSINESS500,2021-07-28,
2963,302301,GIG1,2018-10-30,2020-07-06
2964,302301,BUSINESS500,2020-07-07,
2965,302302,BUSINESS500,2022-07-28,2025-10-21
2966,302302,FIBER500,2025-10-22,
2967,302303,BASIC100,2018-04-22,2020-03-23
2968,302303,BUSINESS500,2020-03-24,
2969,302304,BUSINESS1G,2025-12-30,
2970,302305,BUSINESS500,2025-04-05,
2971,302306,BASIC100,2022-02-09,
2972,302307,BUSINESS500,2023-10-19,2025-10-24
2973,302307,FIBER500,2025-10-25,
2974,302308,BUSINESS500,2018-07-12,2020-05-13
2975,302308,BASIC100,2020-05-14,
2976,302309,BUSINESS1G,2021-09-23,
2977,302310,FIBER500,2019-10-05,2021-08-12
2978,302310,BUSINESS1G,2021-08-13,
2979,302311,BUSINESS1G,2025-05-10,
2980,302312,BUSINESS1G,2024-06-23,
2981,302313,BASIC100,2020-07-30,
2982,302314,BUSINESS1G,2020-04-27,
2983,302315,GIG1,2018-07-23,2021-09-12
2984,302315,BUSINESS1G,2021-09-13,
2985,302316,FIBER500,2022-05-28,
2986,302317,GIG1,2023-10-22,2024-10-05
2987,302317,BUSINESS500,2024-10-06,
2988,302318,GIG1,2025-07-07,
2989,302319,GIG1,2021-07-06,
2990,302320,FIBER500,2023-09-17,2026-02-21
2991,302320,BUSINESS500,2026-02-22,
2992,302321,BUSINESS1G,2021-12-27,
2993,302322,GIG1,2023-11-06,
2994,302323,FIBER500,2025-05-24,
2995,302324,BUSINESS1G,2024-06-12,
2996,302325,BUSINESS500,2025-10-07,
2997,302326,BUSINESS1G,2023-08-08,
2998,302327,GIG1,2021-07-09,
2999,302328,BASIC100,2019-06-28,
3000,302329,GIG1,2021-12-15,2022-06-28
3001,302329,BASIC100,2022-06-29,
3002,302330,BUSINESS500,2025-11-17,
3003,302331,GIG1,2023-09-24,
3004,302332,FIBER500,2018-04-05,
3005,302333,GIG1,2019-10-14,
3006,302334,GIG1,2019-06-19,
3007,302335,GIG1,2020-02-12,2022-03-11
3008,302335,FIBER500,2022-03-12,
3009,302336,BASIC100,2021-11-09,
3010,302337,BUSINESS1G,2018-07-21,
3011,302338,BUSINESS1G,2021-04-19,
3012,302339,GIG1,2021-11-05,
3013,302340,BUSINESS500,2022-04-13,
3014,302341,BUSINESS500,2018-03-23,
3015,302342,FIBER500,2020-08-08,2022-12-09
3016,302342,BUSINESS500,2022-12-10,
3017,302343,BASIC100,2024-02-13,
3018,302344,BUSINESS500,2019-02-11,
3019,302345,FIBER500,2024-05-28,
3020,302346,GIG1,2022-08-30,
3021,302347,GIG1,2024-01-16,
3022,302348,BASIC100,2019-12-13,
3023,302349,GIG1,2022-03-19,
3024,302350,BUSINESS500,2019-11-29,
3025,302351,GIG1,2018-04-08,2019-12-11
3026,302351,BUSINESS500,2019-12-12,
3027,302352,GIG1,2019-09-18,2021-04-26
3028,302352,BUSINESS1G,2021-04-27,
3029,302353,FIBER500,2019-06-24,
3030,302354,FIBER500,2025-10-06,
3031,302355,BASIC100,2025-05-13,
3032,302356,GIG1,2024-10-01,
3033,302357,GIG1,2024-12-20,
3034,302358,FIBER500,2024-06-29,
3035,302359,GIG1,2021-11-05,2025-02-05
3036,302359,BUSINESS1G,2025-02-06,
3037,302360,BUSINESS1G,2018-09-21,
3038,302361,FIBER500,2025-08-31,
3039,302362,GIG1,2022-12-21,
3040,302363,BUSINESS500,2024-02-28,
3041,302364,GIG1,2021-12-02,2023-12-06
3042,302364,BUSINESS1G,2023-12-07,
3043,302365,GIG1,2022-09-08,2025-01-31
3044,302365,BUSINESS500,2025-02-01,
3045,302366,FIBER500,2023-12-17,
3046,302367,BASIC100,2024-10-21,
3047,302368,BUSINESS500,2022-12-25,
3048,302369,GIG1,2022-10-21,
3049,302370,BUSINESS1G,2023-10-01,
3050,302371,BUSINESS1G,2020-03-27,2020-10-19
3051,302371,BUSINESS500,2020-10-20,
3052,302372,BASIC100,2019-01-12,2020-06-04
3053,302372,BUSINESS1G,2020-06-05,
3054,302373,GIG1,2019-08-05,2021-07-04
3055,302373,BASIC100,2021-07-05,
3056,302374,BASIC100,2022-01-28,
3057,302375,BASIC100,2021-05-07,
3058,302376,GIG1,2020-06-03,2022-10-19
3059,302376,BUSINESS1G,2022-10-20,
3060,302377,BUSINESS1G,2019-09-27,2021-03-26
3061,302377,FIBER500,2021-03-27,
3062,302378,BASIC100,2022-08-26,2023-02-22
3063,302378,BUSINESS1G,2023-02-23,
3064,302379,GIG1,2020-01-20,2022-05-12
3065,302379,BUSINESS1G,2022-05-13,
3066,302380,GIG1,2018-04-24,
3067,302381,FIBER500,2022-05-02,
3068,302382,BUSINESS500,2023-02-22,
3069,302383,BASIC100,2023-03-09,
3070,302384,BUSINESS1G,2023-04-21,
3071,302385,GIG1,2019-03-25,2021-11-28
3072,302385,FIBER500,2021-11-29,
3073,302386,FIBER500,2024-11-12,
3074,302387,BASIC100,2021-03-18,
3075,302388,BUSINESS500,2021-05-22,2022-06-23
3076,302388,BASIC100,2022-06-24,
3077,302389,BASIC100,2018-12-01,2021-02-07
3078,302389,GIG1,2021-02-08,
3079,302390,BASIC100,2022-07-16,
3080,302391,BUSINESS1G,2022-10-15,
3081,302392,FIBER500,2021-04-04,2022-04-17
3082,302392,GIG1,2022-04-18,
3083,302393,BUSINESS1G,2025-08-24,
3084,302394,BUSINESS1G,2025-05-30,
3085,302395,BUSINESS500,2019-08-18,2022-04-20
3086,302395,BUSINESS1G,2022-04-21,
3087,302396,BUSINESS1G,2025-12-24,
3088,302397,BASIC100,2019-08-28,
3089,302398,BASIC100,2025-12-25,
3090,302399,BUSINESS1G,2021-09-09,
3091,302400,GIG1,2019-10-28,2020-10-17
3092,302400,BASIC100,2020-10-18,
3093,302401,BASIC100,2019-02-26,
3094,302402,BUSINESS500,2025-10-30,
3095,302403,BUSINESS500,2020-02-18,2021-06-12
3096,302403,BUSINESS1G,2021-06-13,
3097,302404,BUSINESS1G,2018-01-10,
3098,302405,BUSINESS500,2019-07-06,2022-07-22
3099,302405,FIBER500,2022-07-23,
3100,302406,FIBER500,2025-05-29,
3101,302407,BUSINESS1G,2019-10-22,2022-01-25
3102,302407,FIBER500,2022-01-26,
3103,302408,BASIC100,2020-10-14,2024-01-06
3104,302408,BUSINESS1G,2024-01-07,
3105,302409,BASIC100,2020-02-11,
3106,302410,BUSINESS500,2024-03-04,
3107,302411,FIBER500,2023-02-20,
3108,302412,GIG1,2018-10-09,
3109,302413,GIG1,2025-06-04,
3110,302414,BASIC100,2020-07-10,2022-03-24
3111,302414,FIBER500,2022-03-25,
3112,302415,BUSINESS1G,2019-08-22,
3113,302416,BUSINESS500,2022-05-10,
3114,302417,GIG1,2024-08-10,
3115,302418,BUSINESS1G,2019-06-18,
3116,302419,BASIC100,2025-09-11,
3117,302420,BASIC100,2020-11-26,2021-08-16
3118,302420,FIBER500,2021-08-17,
3119,302421,GIG1,2023-01-17,
3120,302422,BUSINESS1G,2023-03-12,
3121,302423,GIG1,2025-11-18,
3122,302424,BASIC100,2024-07-14,
3123,302425,BUSINESS500,2020-05-03,2023-01-25
3124,302425,BASIC100,2023-01-26,
3125,302426,BUSINESS500,2025-12-28,
3126,302427,FIBER500,2023-03-08,2025-09-25
3127,302427,GIG1,2025-09-26,
3128,302428,BUSINESS500,2024-06-15,
3129,302429,BUSINESS500,2020-12-12,2021-09-12
3130,302429,GIG1,2021-09-13,
3131,302430,FIBER500,2019-08-25,2021-01-16
3132,302430,BASIC100,2021-01-17,
3133,302431,FIBER500,2025-08-23,
3134,302432,BUSINESS500,2025-12-26,
3135,302433,GIG1,2018-03-28,2019-08-26
3136,302433,BUSINESS500,2019-08-27,
3137,302434,FIBER500,2022-07-13,
3138,302435,BASIC100,2022-09-10,
3139,302436,BUSINESS1G,2019-04-20,
3140,302437,GIG1,2018-11-23,
3141,302438,BASIC100,2024-03-21,
3142,302439,BUSINESS1G,2021-03-08,
3143,302440,BASIC100,2021-05-10,2022-06-22
3144,302440,BUSINESS500,2022-06-23,
3145,302441,BASIC100,2020-07-11,2021-02-10
3146,302441,BUSINESS500,2021-02-11,
3147,302442,BUSINESS500,2021-12-06,
3148,302443,FIBER500,2023-10-20,
3149,302444,GIG1,2020-04-26,
3150,302445,GIG1,2023-09-23,
3151,302446,BASIC100,2024-02-24,2024-11-10
3152,302446,GIG1,2024-11-11,
3153,302447,BASIC100,2023-03-20,
3154,302448,BUSINESS500,2020-12-29,
3155,302449,BUSINESS1G,2020-02-17,2021-05-10
3156,302449,BUSINESS500,2021-05-11,
3157,302450,FIBER500,2023-11-16,2025-09-09
3158,302450,BUSINESS500,2025-09-10,
3159,302451,GIG1,2023-07-24,
3160,302452,BASIC100,2025-08-14,
3161,302453,BASIC100,2023-01-11,
3162,302454,FIBER500,2018-08-25,2020-04-04
3163,302454,BUSINESS1G,2020-04-05,
3164,302455,BUSINESS500,2023-02-13,
3165,302456,BASIC100,2022-09-10,2023-08-11
3166,302456,BUSINESS500,2023-08-12,
3167,302457,GIG1,2025-11-16,
3168,302458,BASIC100,2025-04-10,
3169,302459,BUSINESS1G,2019-10-20,
3170,302460,BUSINESS1G,2023-01-19,
3171,302461,BUSINESS500,2019-05-11,
3172,302462,BUSINESS500,2018-08-08,2020-03-21
3173,302462,GIG1,2020-03-22,
3174,302463,BASIC100,2019-11-13,
3175,302464,GIG1,2024-06-16,
3176,302465,FIBER500,2018-06-07,
3177,302466,BUSINESS1G,2025-04-28,
3178,302467,BUSINESS1G,2018-01-08,
3179,302468,BASIC100,2022-04-25,
3180,302469,GIG1,2022-08-15,2024-11-02
3181,302469,BASIC100,2024-11-03,
3182,302470,BASIC100,2024-10-15,
3183,302471,BASIC100,2024-04-24,
3184,302472,BUSINESS500,2025-12-21,
3185,302473,BUSINESS1G,2024-03-04,
3186,302474,BASIC100,2018-01-07,2020-06-01
3187,302474,BUSINESS1G,2020-06-02,
3188,302475,FIBER500,2024-09-22,
3189,302476,BUSINESS500,2023-06-29,
3190,302477,GIG1,2019-12-14,
3191,302478,BUSINESS1G,2019-06-12,
3192,302479,BASIC100,2021-03-10,
3193,302480,BUSINESS500,2023-05-25,
3194,302481,FIBER500,2021-04-06,
3195,302482,BASIC100,2023-03-20,
3196,302483,BASIC100,2018-07-16,
3197,302484,BUSINESS500,2025-11-28,
