snapshot_id,snapshot_date,account_id,balance,status_cd
659,2025-01-31,302240,99.89,30
660,2025-01-31,300349,7.65,CURRENT
661,2025-01-31,300237,41.86,CURRENT
662,2025-01-31,301334,137.17,CURRENT
663,2025-01-31,300207,65.69,CURRENT
664,2025-01-31,300078,19.19,CURRENT
665,2025-01-31,301843,172.82,60
666,2025-01-31,300036,43.63,CURRENT
667,2025-01-31,301049,180.98,CURRENT
668,2025-01-31,301820,82.52,CURRENT
669,2025-01-31,301266,125.03,60
670,2025-01-31,300926,63.94,CURRENT
671,2025-01-31,300618,38.09,CURRENT
672,2025-01-31,300132,55.59,CURRENT
673,2025-01-31,300942,86.73,30
674,2025-01-31,302411,102.37,CURRENT
675,2025-01-31,301112,38.19,CURRENT
676,2025-01-31,302058,175.96,30
677,2025-01-31,301659,111.48,30
678,2025-01-31,300375,68.87,CURRENT
679,2025-01-31,300476,130.19,CURRENT
680,2025-01-31,300550,354.07,CURRENT
681,2025-01-31,301359,40.72,CURRENT
682,2025-01-31,302347,77.31,90+
683,2025-01-31,301240,102.38,CURRENT
684,2025-01-31,301375,48.05,CURRENT
685,2025-01-31,302039,87.92,CURRENT
686,2025-01-31,300646,138.77,CURRENT
687,2025-01-31,301911,65.46,CURRENT
688,2025-01-31,300912,170.4,CURRENT
689,2025-01-31,300212,42.6,CURRENT
690,2025-01-31,301081,50.89,CURRENT
691,2025-01-31,300531,191.12,CURRENT
692,2025-01-31,301125,31.04,CURRENT
693,2025-01-31,300461,98.3,30
694,2025-01-31,300173,191.42,CURRENT
695,2025-01-31,301531,89.42,30
696,2025-01-31,300888,118.72,CURRENT
697,2025-01-31,301410,45.45,CURRENT
698,2025-01-31,300088,44.66,CURRENT
699,2025-01-31,301207,69.87,CURRENT
700,2025-01-31,302004,48.72,CURRENT
701,2025-01-31,300511,134.2,CURRENT
702,2025-01-31,300885,102.1,CURRENT
703,2025-01-31,301048,10.15,90+
704,2025-01-31,302451,15.65,CURRENT
705,2025-01-31,301394,145.84,CURRENT
706,2025-01-31,301113,12.79,CURRENT
707,2025-01-31,301551,23.89,CURRENT
708,2025-01-31,301004,248.28,90+
709,2025-01-31,300982,80.12,CURRENT
710,2025-01-31,301428,141.13,CURRENT
711,2025-01-31,301022,102.65,CURRENT
712,2025-01-31,301398,94.81,30
713,2025-01-31,301542,102.03,90+
714,2025-01-31,300344,87.92,CURRENT
715,2025-01-31,301220,150.17,60
716,2025-01-31,302488,37.76,CURRENT
717,2025-01-31,301478,160.36,CURRENT
718,2025-01-31,301441,149.03,CURRENT
719,2025-01-31,302305,37.07,30
720,2025-01-31,300178,56.28,60
721,2025-01-31,300507,9.02,CURRENT
722,2025-01-31,302001,94.4,CURRENT
723,2025-01-31,300497,31.48,CURRENT
724,2025-01-31,300041,99.25,CURRENT
725,2025-01-31,300229,96.74,CURRENT
726,2025-01-31,300123,120.24,CURRENT
727,2025-01-31,301543,153.81,CURRENT
728,2025-01-31,302235,148.19,CURRENT
729,2025-01-31,301767,86.02,60
730,2025-01-31,300940,119.43,CURRENT
731,2025-01-31,302182,65.67,CURRENT
732,2025-01-31,301970,201.09,30
733,2025-01-31,300433,59.95,30
734,2025-01-31,300403,45.71,CURRENT
735,2025-01-31,300909,88.87,30
736,2025-01-31,302457,77.12,CURRENT
737,2025-01-31,300169,89.26,CURRENT
738,2025-01-31,302441,127.3,CURRENT
739,2025-01-31,302209,51.14,CURRENT
740,2025-01-31,300297,147.34,CURRENT
741,2025-01-31,301793,96.82,60
742,2025-01-31,301259,4.21,CURRENT
743,2025-01-31,300548,9.82,CURRENT
744,2025-01-31,301617,108.96,CURRENT
745,2025-01-31,300213,232.21,CURRENT
746,2025-01-31,302098,23.36,CURRENT
747,2025-01-31,300883,162.82,CURRENT
748,2025-01-31,302428,151.53,CURRENT
749,2025-01-31,300241,87.25,30
750,2025-01-31,300918,237.97,CURRENT
751,2025-01-31,301847,56.29,CURRENT
752,2025-01-31,300260,11.28,CURRENT
753,2025-01-31,300299,158.49,CURRENT
754,2025-01-31,301902,157.87,CURRENT
755,2025-01-31,300334,174.94,CURRENT
756,2025-01-31,300143,79.84,CURRENT
757,2025-01-31,302372,82.33,CURRENT
758,2025-01-31,302052,71.99,CURRENT
759,2025-01-31,301714,8.95,CURRENT
760,2025-01-31,301603,30.29,CURRENT
761,2025-01-31,301493,85.2,CURRENT
762,2025-01-31,300710,3.98,60
763,2025-01-31,300258,158.49,30
764,2025-01-31,300464,90.1,CURRENT
765,2025-01-31,300092,163.51,CURRENT
766,2025-01-31,302340,94.53,CURRENT
767,2025-01-31,301116,46.56,CURRENT
768,2025-01-31,301761,113.74,CURRENT
769,2025-01-31,302139,100.03,30
770,2025-01-31,300490,12.59,CURRENT
771,2025-01-31,300199,115.57,60
772,2025-01-31,302267,113.95,CURRENT
773,2025-01-31,300539,66.13,CURRENT
774,2025-01-31,302225,123.5,CURRENT
775,2025-01-31,301629,14.11,CURRENT
776,2025-01-31,301831,71.59,CURRENT
777,2025-01-31,300089,120.29,CURRENT
778,2025-01-31,301336,76.49,CURRENT
779,2025-01-31,301947,71.44,CURRENT
780,2025-01-31,301191,30.87,CURRENT
781,2025-01-31,301882,70.21,90+
782,2025-01-31,300963,49.65,30
783,2025-01-31,300577,114.64,CURRENT
784,2025-01-31,301274,49.17,CURRENT
785,2025-01-31,301932,9.35,CURRENT
786,2025-01-31,301562,19.69,CURRENT
787,2025-01-31,301480,129.67,CURRENT
788,2025-01-31,300271,7.25,CURRENT
789,2025-01-31,300062,46.47,CURRENT
790,2025-01-31,301904,29.08,CURRENT
791,2025-01-31,301770,138.71,CURRENT
792,2025-01-31,300976,139.74,30
793,2025-01-31,301061,27.29,CURRENT
794,2025-01-31,302241,134.11,CURRENT
795,2025-01-31,300760,125.65,30
796,2025-01-31,300423,31.67,CURRENT
797,2025-01-31,301871,94.25,CURRENT
798,2025-01-31,301722,85.47,CURRENT
799,2025-01-31,300761,88.75,30
800,2025-01-31,300783,178.93,CURRENT
801,2025-01-31,300930,29.71,CURRENT
802,2025-01-31,301788,21.06,90+
803,2025-01-31,300933,46.72,30
804,2025-01-31,301864,125.29,CURRENT
805,2025-01-31,300129,16.9,CURRENT
806,2025-01-31,300973,180.37,CURRENT
807,2025-01-31,300377,58.05,CURRENT
808,2025-01-31,301540,126.8,CURRENT
809,2025-01-31,301348,123.95,CURRENT
810,2025-01-31,300108,65.06,CURRENT
811,2025-01-31,302395,7.06,30
812,2025-01-31,300409,100.51,CURRENT
813,2025-01-31,301928,67.45,CURRENT
814,2025-01-31,301580,148.66,60
815,2025-01-31,300647,60.35,CURRENT
816,2025-01-31,301350,117.06,CURRENT
817,2025-01-31,300376,25.72,CURRENT
818,2025-01-31,301039,32.7,CURRENT
819,2025-01-31,300914,122.07,30
820,2025-01-31,300915,156.49,CURRENT
821,2025-01-31,301969,36.73,CURRENT
822,2025-01-31,300268,13.05,CURRENT
823,2025-01-31,300782,122.23,30
824,2025-01-31,301242,75.55,30
825,2025-01-31,300844,149.82,CURRENT
826,2025-01-31,301403,195.44,CURRENT
827,2025-01-31,300249,68.36,CURRENT
828,2025-01-31,301393,55.02,CURRENT
829,2025-01-31,300008,31.6,CURRENT
830,2025-01-31,302495,161.43,CURRENT
831,2025-01-31,300991,76.14,CURRENT
832,2025-01-31,301774,180.14,CURRENT
833,2025-01-31,302373,74.61,CURRENT
834,2025-01-31,300332,86.64,CURRENT
835,2025-01-31,301306,129.94,CURRENT
836,2025-01-31,302061,193.48,CURRENT
837,2025-01-31,301341,116.53,CURRENT
838,2025-01-31,300532,195.09,CURRENT
839,2025-01-31,302471,58.16,CURRENT
840,2025-01-31,300701,200.11,CURRENT
841,2025-01-31,301065,27.74,CURRENT
842,2025-01-31,300899,80.03,CURRENT
843,2025-01-31,300590,211.71,CURRENT
844,2025-01-31,301557,136.53,CURRENT
845,2025-01-31,301782,147.87,CURRENT
846,2025-01-31,302363,171.47,CURRENT
847,2025-01-31,302003,154.03,30
848,2025-01-31,302034,79.64,CURRENT
849,2025-01-31,300383,255.09,30
850,2025-01-31,302091,109.85,CURRENT
851,2025-01-31,300864,93.19,CURRENT
852,2025-01-31,301684,28.71,CURRENT
853,2025-01-31,300961,11.95,CURRENT
854,2025-01-31,300812,118.35,CURRENT
855,2025-01-31,301217,220.36,CURRENT
856,2025-01-31,301260,229.7,CURRENT
857,2025-01-31,300454,129.4,CURRENT
858,2025-01-31,300163,39.81,60
859,2025-01-31,302386,145.75,CURRENT
860,2025-01-31,301284,106.83,CURRENT
861,2025-01-31,302397,72.51,CURRENT
862,2025-01-31,302498,124.49,CURRENT
863,2025-01-31,301327,36.03,CURRENT
864,2025-01-31,300898,45.6,60
865,2025-01-31,300923,72.14,CURRENT
866,2025-01-31,301094,78.43,CURRENT
867,2025-01-31,300654,48.8,CURRENT
868,2025-01-31,301268,34.09,30
869,2025-01-31,300815,79.93,30
870,2025-01-31,301222,51.35,CURRENT
871,2025-01-31,301353,192.71,60
872,2025-01-31,302024,146.35,CURRENT
873,2025-01-31,302170,102.59,CURRENT
874,2025-01-31,302456,73.54,CURRENT
875,2025-01-31,301992,23.64,CURRENT
876,2025-01-31,300563,68.91,CURRENT
877,2025-01-31,301037,31.46,30
878,2025-01-31,301868,178.94,CURRENT
879,2025-01-31,301789,166.96,CURRENT
880,2025-01-31,302431,84.63,CURRENT
881,2025-01-31,301464,16.51,90+
882,2025-01-31,301077,39.49,CURRENT
883,2025-01-31,300664,133.05,30
884,2025-01-31,300074,111.12,30
885,2025-01-31,302288,156.05,CURRENT
886,2025-01-31,302105,59.44,CURRENT
887,2025-01-31,302291,182.87,30
888,2025-01-31,301912,80.02,CURRENT
889,2025-01-31,301602,77.21,CURRENT
890,2025-01-31,302469,78.96,CURRENT
891,2025-01-31,300810,135.8,CURRENT
892,2025-01-31,302250,50.71,CURRENT
893,2025-01-31,302273,33.98,30
894,2025-01-31,301308,12.33,CURRENT
895,2025-01-31,301062,20.94,CURRENT
896,2025-01-31,302432,133.11,CURRENT
897,2025-01-31,300343,147.44,CURRENT
898,2025-01-31,301528,75.68,CURRENT
899,2025-01-31,301026,79.86,CURRENT
900,2025-01-31,301218,126.88,CURRENT
901,2025-01-31,301050,56.48,CURRENT
902,2025-01-31,302185,38.99,CURRENT
903,2025-01-31,301060,73.33,30
904,2025-01-31,300723,30.97,CURRENT
905,2025-01-31,300228,81.52,CURRENT
906,2025-01-31,300331,35.12,CURRENT
907,2025-01-31,302339,66.23,CURRENT
908,2025-01-31,300721,146.69,CURRENT
909,2025-01-31,301164,85.22,CURRENT
910,2025-01-31,301860,128.49,CURRENT
911,2025-01-31,300595,75.93,CURRENT
912,2025-01-31,301421,29.35,CURRENT
913,2025-01-31,301197,30.03,CURRENT
914,2025-01-31,301457,69.86,CURRENT
915,2025-01-31,300068,47.31,CURRENT
916,2025-01-31,301597,15.59,CURRENT
917,2025-01-31,301492,239.03,CURRENT
918,2025-01-31,302181,60.55,60
919,2025-01-31,300315,70.0,CURRENT
920,2025-01-31,301044,73.64,CURRENT
921,2025-01-31,300024,30.68,CURRENT
922,2025-01-31,302308,105.72,CURRENT
923,2025-01-31,301869,208.04,30
924,2025-01-31,300769,74.57,CURRENT
925,2025-01-31,300724,67.59,CURRENT
926,2025-01-31,300525,61.84,CURRENT
927,2025-01-31,302150,223.55,CURRENT
928,2025-01-31,300235,120.07,CURRENT
929,2025-01-31,301967,59.04,CURRENT
930,2025-01-31,302416,125.44,CURRENT
931,2025-01-31,300686,83.24,CURRENT
932,2025-01-31,300396,113.29,CURRENT
933,2025-01-31,302476,38.69,CURRENT
934,2025-01-31,300170,85.41,CURRENT
935,2025-01-31,302331,123.65,CURRENT
936,2025-01-31,300209,203.16,CURRENT
937,2025-01-31,300557,114.71,CURRENT
938,2025-01-31,300495,27.78,30
939,2025-01-31,301821,31.01,30
940,2025-01-31,301675,204.86,CURRENT
941,2025-01-31,301271,16.8,30
942,2025-01-31,302355,63.31,CURRENT
943,2025-01-31,300060,105.7,CURRENT
944,2025-01-31,302158,26.17,CURRENT
945,2025-01-31,302264,125.64,30
946,2025-01-31,300475,57.83,CURRENT
947,2025-01-31,301241,88.62,CURRENT
948,2025-01-31,300337,157.78,CURRENT
949,2025-01-31,300339,47.7,60
950,2025-01-31,300941,100.19,CURRENT
951,2025-01-31,300203,19.37,30
952,2025-01-31,301573,99.8,CURRENT
953,2025-01-31,301264,52.9,30
954,2025-01-31,301436,44.54,30
955,2025-01-31,300792,74.68,CURRENT
956,2025-01-31,301966,83.04,CURRENT
957,2025-01-31,301074,288.54,CURRENT
958,2025-01-31,300615,212.82,CURRENT
959,2025-01-31,301139,22.36,60
960,2025-01-31,300625,9.91,CURRENT
961,2025-01-31,301225,68.04,CURRENT
962,2025-01-31,301351,139.69,CURRENT
963,2025-01-31,300351,326.14,CURRENT
964,2025-01-31,301795,127.34,CURRENT
965,2025-01-31,302268,141.49,CURRENT
966,2025-01-31,301598,91.19,30
967,2025-01-31,301468,265.74,30
968,2025-01-31,301490,70.75,30
969,2025-01-31,302202,204.06,60
970,2025-01-31,302307,149.0,90+
971,2025-01-31,300252,94.43,CURRENT
972,2025-01-31,300238,87.76,CURRENT
973,2025-01-31,300827,62.64,CURRENT
974,2025-01-31,300934,32.11,60
975,2025-01-31,301210,74.38,CURRENT
976,2025-01-31,301109,118.44,CURRENT
977,2025-01-31,301925,53.34,CURRENT
978,2025-01-31,301383,62.16,30
979,2025-01-31,302491,101.95,CURRENT
980,2025-01-31,300506,102.09,CURRENT
981,2025-01-31,300080,98.46,CURRENT
982,2025-01-31,301445,65.47,CURRENT
983,2025-01-31,300033,104.23,CURRENT
984,2025-01-31,302282,20.28,CURRENT
985,2025-01-31,302172,117.59,CURRENT
986,2025-01-31,300112,77.89,CURRENT
987,2025-01-31,302310,23.74,60
988,2025-01-31,302044,99.34,60
989,2025-01-31,300437,37.45,CURRENT
990,2025-01-31,300356,106.55,CURRENT
991,2025-01-31,300583,109.24,CURRENT
992,2025-01-31,301536,14.43,CURRENT
993,2025-01-31,301530,20.44,CURRENT
994,2025-01-31,300530,89.33,30
995,2025-01-31,301322,77.88,CURRENT
996,2025-01-31,300897,147.44,CURRENT
997,2025-01-31,300307,63.06,CURRENT
998,2025-01-31,301735,42.31,CURRENT
999,2025-01-31,300674,115.67,CURRENT
1000,2025-01-31,302049,120.07,CURRENT
1001,2025-01-31,302266,43.78,CURRENT
1002,2025-01-31,300559,45.69,CURRENT
1003,2025-01-31,302480,72.68,CURRENT
1004,2025-01-31,302402,64.94,CURRENT
1005,2025-01-31,300892,151.12,CURRENT
1006,2025-01-31,300745,116.91,CURRENT
1007,2025-01-31,301199,89.41,CURRENT
1008,2025-01-31,300194,62.03,CURRENT
1009,2025-01-31,301389,64.27,CURRENT
1010,2025-01-31,300641,40.4,30
1011,2025-01-31,300749,101.17,CURRENT
1012,2025-01-31,300717,45.34,CURRENT
1013,2025-01-31,300572,126.95,30
1014,2025-01-31,301168,89.38,CURRENT
1015,2025-01-31,301800,153.14,30
1016,2025-01-31,300160,73.23,CURRENT
1017,2025-01-31,302274,14.41,30
1018,2025-01-31,301805,135.73,CURRENT
1019,2025-01-31,300234,116.3,CURRENT
1020,2025-01-31,301437,114.09,CURRENT
1021,2025-01-31,301059,229.54,CURRENT
1022,2025-01-31,300669,57.11,CURRENT
1023,2025-01-31,301877,75.52,CURRENT
1024,2025-01-31,301758,84.55,CURRENT
1025,2025-01-31,300076,112.66,CURRENT
1026,2025-01-31,300715,54.63,30
1027,2025-01-31,302382,161.01,CURRENT
1028,2025-01-31,300272,111.71,CURRENT
1029,2025-01-31,301311,105.6,CURRENT
1030,2025-01-31,300309,65.33,CURRENT
1031,2025-01-31,300863,55.9,30
1032,2025-01-31,300219,63.95,CURRENT
1033,2025-01-31,301442,152.99,CURRENT
1034,2025-01-31,302043,78.28,CURRENT
1035,2025-01-31,301599,127.97,CURRENT
1036,2025-01-31,300416,69.04,CURRENT
1037,2025-01-31,302290,112.58,CURRENT
1038,2025-01-31,301612,26.14,30
1039,2025-01-31,301615,63.53,CURRENT
1040,2025-01-31,301205,125.34,CURRENT
1041,2025-01-31,301640,41.68,CURRENT
1042,2025-01-31,302391,143.4,CURRENT
1043,2025-01-31,302324,268.19,CURRENT
1044,2025-01-31,300071,70.9,CURRENT
1045,2025-01-31,301668,138.43,CURRENT
1046,2025-01-31,301720,88.37,CURRENT
1047,2025-01-31,300831,66.9,30
1048,2025-01-31,301172,37.55,CURRENT
1049,2025-01-31,302445,53.69,CURRENT
1050,2025-01-31,300320,20.4,CURRENT
1051,2025-01-31,300428,51.04,CURRENT
1052,2025-01-31,302011,181.53,CURRENT
1053,2025-01-31,300884,153.48,CURRENT
1054,2025-01-31,301762,40.86,CURRENT
1055,2025-01-31,300561,60.43,30
1056,2025-01-31,300504,40.52,CURRENT
1057,2025-01-31,301538,23.18,CURRENT
1058,2025-01-31,300619,49.1,CURRENT
1059,2025-01-31,301914,115.26,CURRENT
1060,2025-01-31,302156,128.56,30
1061,2025-01-31,302368,171.66,CURRENT
1062,2025-01-31,300764,103.08,30
1063,2025-01-31,300586,123.08,30
1064,2025-01-31,301293,75.84,CURRENT
1065,2025-01-31,302449,93.91,CURRENT
1066,2025-01-31,301499,171.5,CURRENT
1067,2025-01-31,301535,12.49,CURRENT
1068,2025-01-31,301387,32.61,CURRENT
1069,2025-01-31,300869,55.58,CURRENT
1070,2025-01-31,300600,89.75,CURRENT
1071,2025-01-31,301035,63.3,30
1072,2025-01-31,301768,170.23,CURRENT
1073,2025-01-31,300521,111.73,CURRENT
1074,2025-01-31,300877,93.75,CURRENT
1075,2025-01-31,301328,37.45,CURRENT
1076,2025-01-31,302316,33.88,CURRENT
1077,2025-01-31,301030,31.67,CURRENT
1078,2025-01-31,300481,60.16,CURRENT
1079,2025-01-31,300746,19.46,CURRENT
1080,2025-01-31,302388,29.26,CURRENT
1081,2025-01-31,301331,45.52,60
1082,2025-01-31,301477,49.44,30
1083,2025-01-31,300066,82.19,CURRENT
1084,2025-01-31,301069,49.39,CURRENT
1085,2025-01-31,300126,16.41,CURRENT
1086,2025-01-31,300155,87.07,90+
1087,2025-01-31,300597,35.84,CURRENT
1088,2025-01-31,301984,67.12,CURRENT
1089,2025-01-31,300254,81.27,CURRENT
1090,2025-01-31,300311,28.59,CURRENT
1091,2025-01-31,300025,122.59,CURRENT
1092,2025-01-31,300574,154.22,30
1093,2025-01-31,301279,147.09,60
1094,2025-01-31,301426,16.51,CURRENT
1095,2025-01-31,301138,113.01,30
1096,2025-01-31,301041,64.45,CURRENT
1097,2025-01-31,301144,40.07,CURRENT
1098,2025-01-31,300650,74.8,30
1099,2025-01-31,300694,38.09,60
1100,2025-01-31,302165,166.11,CURRENT
1101,2025-01-31,301330,19.18,60
1102,2025-01-31,302269,93.86,CURRENT
1103,2025-01-31,301544,111.38,90+
1104,2025-01-31,300067,53.01,30
1105,2025-01-31,300387,161.64,CURRENT
1106,2025-01-31,300627,102.36,60
1107,2025-01-31,302121,170.98,CURRENT
1108,2025-01-31,301143,20.97,CURRENT
1109,2025-01-31,301141,35.12,CURRENT
1110,2025-01-31,302227,41.17,60
1111,2025-01-31,301187,104.5,CURRENT
1112,2025-01-31,302461,83.29,CURRENT
1113,2025-01-31,300148,62.64,CURRENT
1114,2025-01-31,302110,33.38,CURRENT
1115,2025-01-31,301097,103.18,CURRENT
1116,2025-01-31,300816,24.5,CURRENT
1117,2025-01-31,301325,120.06,CURRENT
1118,2025-01-31,301145,63.81,CURRENT
1119,2025-01-31,301697,112.45,90+
1120,2025-01-31,300204,151.88,CURRENT
1121,2025-01-31,302113,89.7,CURRENT
1122,2025-01-31,301226,93.78,CURRENT
1123,2025-01-31,300943,59.9,CURRENT
1124,2025-01-31,302243,13.46,CURRENT
1125,2025-01-31,301446,194.56,30
1126,2025-01-31,300289,82.02,CURRENT
1127,2025-01-31,300605,18.68,CURRENT
1128,2025-01-31,302036,37.29,CURRENT
1129,2025-01-31,301588,8.22,CURRENT
1130,2025-01-31,302112,46.11,CURRENT
1131,2025-01-31,301835,27.97,CURRENT
1132,2025-01-31,300133,56.41,CURRENT
1133,2025-01-31,301390,206.1,CURRENT
1134,2025-01-31,301482,52.08,CURRENT
1135,2025-01-31,302089,78.48,60
1136,2025-01-31,300830,331.66,30
1137,2025-01-31,300964,214.6,30
1138,2025-01-31,302478,44.88,CURRENT
1139,2025-01-31,301555,75.81,90+
1140,2025-01-31,300402,47.77,CURRENT
1141,2025-01-31,301073,33.04,30
1142,2025-01-31,301029,37.47,CURRENT
1143,2025-01-31,300901,13.98,90+
1144,2025-01-31,302285,59.79,CURRENT
1145,2025-01-31,301416,114.39,60
1146,2025-01-31,300762,72.55,CURRENT
1147,2025-01-31,300002,95.6,CURRENT
1148,2025-01-31,300105,73.58,CURRENT
1149,2025-01-31,301630,20.19,CURRENT
1150,2025-01-31,301739,41.73,CURRENT
1151,2025-01-31,301508,133.6,CURRENT
1152,2025-01-31,301372,67.54,CURRENT
1153,2025-01-31,301238,173.85,CURRENT
1154,2025-01-31,300728,78.87,CURRENT
1155,2025-01-31,300500,151.33,CURRENT
1156,2025-01-31,300758,204.48,CURRENT
1157,2025-01-31,300285,80.78,CURRENT
1158,2025-01-31,300456,77.48,CURRENT
1159,2025-01-31,301358,49.54,60
1160,2025-01-31,302219,39.05,CURRENT
1161,2025-01-31,301471,3.8,CURRENT
1162,2025-01-31,302418,260.96,CURRENT
1163,2025-01-31,300873,31.14,30
1164,2025-01-31,301064,8.27,CURRENT
1165,2025-01-31,302378,120.0,CURRENT
1166,2025-01-31,300699,135.67,CURRENT
1167,2025-01-31,300611,82.96,CURRENT
1168,2025-01-31,300794,19.59,CURRENT
1169,2025-01-31,300472,58.25,30
1170,2025-01-31,300972,62.57,CURRENT
1171,2025-01-31,300718,102.19,CURRENT
1172,2025-01-31,302077,104.8,CURRENT
1173,2025-01-31,300171,79.85,CURRENT
1174,2025-01-31,301124,32.99,30
1175,2025-01-31,301444,146.95,CURRENT
1176,2025-01-31,301917,44.96,CURRENT
1177,2025-01-31,300644,213.66,CURRENT
1178,2025-01-31,300050,152.74,CURRENT
1179,2025-01-31,302350,35.23,90+
1180,2025-01-31,300661,125.24,CURRENT
1181,2025-01-31,301874,196.07,CURRENT
1182,2025-01-31,300845,177.78,CURRENT
1183,2025-01-31,300917,118.4,CURRENT
1184,2025-01-31,300925,157.48,CURRENT
1185,2025-01-31,301084,181.15,CURRENT
1186,2025-01-31,301257,152.63,CURRENT
1187,2025-01-31,301578,29.55,90+
1188,2025-01-31,300342,46.39,CURRENT
1189,2025-01-31,302330,76.7,CURRENT
1190,2025-01-31,301212,42.8,CURRENT
1191,2025-01-31,301525,152.49,CURRENT
1192,2025-01-31,300097,31.35,90+
1193,2025-01-31,301157,101.25,CURRENT
1194,2025-01-31,300553,329.53,CURRENT
1195,2025-01-31,300187,176.21,CURRENT
1196,2025-01-31,300232,113.93,CURRENT
1197,2025-01-31,301802,52.62,CURRENT
1198,2025-01-31,301608,34.19,30
1199,2025-01-31,300168,133.7,CURRENT
1200,2025-01-31,302022,29.15,60
1201,2025-01-31,301747,39.63,CURRENT
1202,2025-01-31,302099,26.49,CURRENT
1203,2025-01-31,301476,137.85,CURRENT
1204,2025-01-31,301089,75.19,30
1205,2025-01-31,300614,67.75,CURRENT
1206,2025-01-31,301228,47.03,CURRENT
1207,2025-01-31,300135,237.81,CURRENT
1208,2025-01-31,300957,25.02,CURRENT
1209,2025-01-31,301955,12.5,CURRENT
1210,2025-01-31,300104,134.7,CURRENT
1211,2025-01-31,302103,37.0,CURRENT
1212,2025-01-31,300902,50.49,CURRENT
1213,2025-01-31,302135,94.8,90+
1214,2025-01-31,301943,118.4,90+
1215,2025-01-31,301309,179.51,60
1216,2025-01-31,301028,83.33,CURRENT
1217,2025-01-31,300978,12.78,CURRENT
1218,2025-01-31,301244,73.91,60
1219,2025-01-31,301670,123.69,CURRENT
1220,2025-01-31,301317,93.64,CURRENT
1221,2025-01-31,300366,48.84,CURRENT
1222,2025-01-31,301349,17.21,CURRENT
1223,2025-01-31,302414,118.91,CURRENT
1224,2025-01-31,302251,179.39,CURRENT
1225,2025-01-31,301278,65.65,CURRENT
1226,2025-01-31,300302,119.22,CURRENT
1227,2025-01-31,300445,34.48,CURRENT
1228,2025-01-31,300520,59.57,CURRENT
1229,2025-01-31,302141,59.88,CURRENT
1230,2025-01-31,301185,94.87,30
1231,2025-01-31,302343,36.05,CURRENT
1232,2025-01-31,300803,84.24,CURRENT
1233,2025-01-31,302473,46.95,CURRENT
1234,2025-01-31,300225,149.13,CURRENT
1235,2025-01-31,300670,23.38,60
1236,2025-01-31,301270,82.35,CURRENT
1237,2025-01-31,300096,111.15,CURRENT
1238,2025-01-31,301968,83.65,CURRENT
1239,2025-01-31,300801,59.4,CURRENT
1240,2025-01-31,302337,41.93,CURRENT
1241,2025-01-31,301633,56.65,CURRENT
1242,2025-01-31,301080,64.23,60
1243,2025-01-31,300993,151.39,CURRENT
1244,2025-01-31,301546,119.69,CURRENT
1245,2025-01-31,301347,73.04,CURRENT
1246,2025-01-31,302180,99.99,CURRENT
1247,2025-01-31,301828,61.96,CURRENT
1248,2025-01-31,300430,168.13,CURRENT
1249,2025-01-31,300546,68.2,CURRENT
1250,2025-01-31,301635,42.11,60
1251,2025-01-31,301552,57.16,60
1252,2025-01-31,302134,54.47,CURRENT
1253,2025-01-31,301901,43.94,CURRENT
1254,2025-01-31,301338,45.08,CURRENT
1255,2025-01-31,302342,111.18,CURRENT
1256,2025-01-31,302242,77.72,CURRENT
1257,2025-01-31,301230,78.17,CURRENT
1258,2025-01-31,301152,86.7,30
1259,2025-01-31,302383,159.29,CURRENT
1260,2025-01-31,300508,187.89,CURRENT
1261,2025-01-31,302322,181.5,CURRENT
1262,2025-01-31,301072,77.3,CURRENT
1263,2025-01-31,300020,166.76,CURRENT
1264,2025-01-31,300665,27.06,30
1265,2025-01-31,300100,75.66,CURRENT
1266,2025-01-31,301666,24.93,CURRENT
1267,2025-01-31,301291,60.36,CURRENT
1268,2025-01-31,300142,89.82,30
1269,2025-01-31,300138,144.59,CURRENT
1270,2025-01-31,301561,44.82,CURRENT
1271,2025-01-31,302082,53.8,CURRENT
1272,2025-01-31,302104,147.02,CURRENT
