work_order_id,service_location_id,service_type_id,created_timestamp,status,priority,reported_channel
400389,301509,7,2025-02-23 19:57:04,COMPLETED,Emergency,Web
400390,300254,2,2025-02-24 02:01:20,COMPLETED,Routine,Web
400391,301587,5,2025-02-24 03:14:57,COMPLETED,Routine,Web
400392,301604,7,2025-02-24 06:20:37,COMPLETED,Routine,Phone
400393,300895,2,2025-02-24 08:40:43,COMPLETED,Routine,Web
400394,300624,6,2025-02-24 09:14:25,COMPLETED,Routine,Web
400395,300989,3,2025-02-24 09:49:59,COMPLETED,Priority,Technician
400396,300044,8,2025-02-24 11:04:45,COMPLETED,Routine,Phone
400397,300168,5,2025-02-24 11:19:27,COMPLETED,Routine,Phone
400398,301503,5,2025-02-24 12:06:04,COMPLETED,Routine,Phone
400399,301385,9,2025-02-24 12:15:43,CANCELLED,Routine,Mobile
400400,301074,4,2025-02-24 17:40:31,COMPLETED,Routine,Technician
400401,301078,7,2025-02-25 02:47:11,COMPLETED,Priority,Phone
400402,301798,7,2025-02-25 05:23:11,COMPLETED,Routine,Mobile
400403,301035,12,2025-02-25 06:13:02,OPEN,Routine,Phone
400404,301400,10,2025-02-25 06:19:44,COMPLETED,Routine,Technician
400405,300813,7,2025-02-25 08:02:11,COMPLETED,Routine,Web
400406,301046,3,2025-02-25 11:09:29,COMPLETED,Routine,Mobile
400407,300103,4,2025-02-25 21:59:07,OPEN,Routine,Phone
400408,300878,7,2025-02-26 00:23:47,COMPLETED,Priority,Mobile
400409,300930,4,2025-02-26 01:43:29,COMPLETED,Routine,Web
400410,300462,9,2025-02-26 02:09:38,COMPLETED,Routine,Phone
400411,300685,6,2025-02-26 03:07:20,COMPLETED,Routine,Web
400412,300584,8,2025-02-26 06:07:57,COMPLETED,Routine,Web
400413,301522,5,2025-02-26 07:34:32,COMPLETED,Routine,Phone
400414,300660,2,2025-02-26 10:39:34,COMPLETED,Routine,Web
400415,300593,6,2025-02-26 14:05:31,CANCELLED,Routine,Phone
400416,300296,9,2025-02-26 14:10:29,COMPLETED,Emergency,Phone
400417,300344,12,2025-02-26 21:58:41,CANCELLED,Routine,Technician
400418,301356,2,2025-02-26 22:52:38,COMPLETED,Routine,Technician
400419,301740,1,2025-02-26 23:12:23,COMPLETED,Emergency,Web
400420,301416,12,2025-02-27 01:48:19,OPEN,Priority,Technician
400421,301124,7,2025-02-27 05:09:07,COMPLETED,Priority,Phone
400422,300317,12,2025-02-27 07:49:44,COMPLETED,Routine,Web
400423,301292,1,2025-02-27 07:50:07,OPEN,Routine,Web
400424,300683,1,2025-02-27 10:52:54,COMPLETED,Routine,Mobile
400425,300067,11,2025-02-27 13:17:07,COMPLETED,Routine,Web
400426,301216,1,2025-02-27 15:39:37,COMPLETED,Priority,Mobile
400427,300981,12,2025-02-27 16:25:28,COMPLETED,Routine,Phone
400428,301208,2,2025-02-27 17:34:10,OPEN,Routine,Phone
400429,300342,12,2025-02-27 21:39:23,COMPLETED,Routine,Mobile
400430,300951,2,2025-02-27 21:47:14,COMPLETED,Routine,Phone
400431,301686,9,2025-02-28 03:22:48,CANCELLED,Routine,Web
400432,300209,9,2025-02-28 05:03:49,COMPLETED,Routine,Phone
400433,301385,10,2025-02-28 05:27:05,COMPLETED,Priority,Mobile
400434,301499,1,2025-02-28 06:47:33,OPEN,Routine,Web
400435,300090,9,2025-02-28 07:06:31,COMPLETED,Routine,Phone
400436,301300,8,2025-02-28 10:17:02,COMPLETED,Emergency,Phone
400437,300660,11,2025-02-28 14:45:37,COMPLETED,Priority,Web
400438,301103,6,2025-02-28 16:03:28,COMPLETED,Routine,Phone
400439,301354,9,2025-02-28 21:55:39,COMPLETED,Routine,Phone
400440,301195,10,2025-02-28 23:33:06,COMPLETED,Routine,Phone
400441,300849,5,2025-02-28 23:39:32,COMPLETED,Emergency,Web
400442,301362,1,2025-03-01 04:10:03,COMPLETED,Priority,Phone
400443,300251,5,2025-03-01 18:46:59,COMPLETED,Emergency,Web
400444,301263,12,2025-03-01 21:31:01,COMPLETED,Routine,Phone
400445,300453,10,2025-03-02 02:28:16,COMPLETED,Routine,Web
400446,300882,7,2025-03-02 02:31:56,COMPLETED,Routine,Mobile
400447,300946,7,2025-03-02 16:14:27,OPEN,Routine,Mobile
400448,301221,10,2025-03-02 18:01:11,OPEN,Routine,Phone
400449,300840,4,2025-03-02 20:09:20,COMPLETED,Routine,Mobile
400450,301069,3,2025-03-02 22:28:26,COMPLETED,Routine,Web
400451,301746,1,2025-03-03 01:24:34,COMPLETED,Priority,Web
400452,300397,6,2025-03-03 05:01:05,COMPLETED,Routine,Phone
400453,301321,9,2025-03-03 05:05:07,COMPLETED,Priority,Web
400454,300203,1,2025-03-03 05:35:25,OPEN,Routine,Mobile
400455,300105,2,2025-03-03 08:12:48,COMPLETED,Priority,Phone
400456,300811,1,2025-03-03 13:57:31,COMPLETED,Routine,Phone
400457,300630,2,2025-03-03 14:20:29,COMPLETED,Priority,Web
400458,301627,11,2025-03-03 17:18:20,COMPLETED,Routine,Phone
400459,300154,10,2025-03-03 18:25:10,COMPLETED,Routine,Web
400460,301108,9,2025-03-03 22:34:58,COMPLETED,Priority,Mobile
400461,301508,1,2025-03-03 23:59:55,COMPLETED,Routine,Phone
400462,300701,11,2025-03-04 02:55:08,COMPLETED,Routine,Phone
400463,301761,8,2025-03-04 04:17:41,COMPLETED,Routine,Phone
400464,300502,9,2025-03-04 08:28:59,COMPLETED,Routine,Phone
400465,301205,9,2025-03-04 12:49:03,COMPLETED,Routine,Technician
400466,300169,9,2025-03-04 13:43:18,COMPLETED,Priority,Mobile
400467,300869,8,2025-03-04 16:07:10,COMPLETED,Routine,Phone
400468,301186,1,2025-03-04 20:46:41,COMPLETED,Routine,Mobile
400469,300524,8,2025-03-04 21:41:32,COMPLETED,Routine,Phone
400470,300775,6,2025-03-04 22:45:54,COMPLETED,Priority,Phone
400471,300063,1,2025-03-04 23:14:38,COMPLETED,Routine,Phone
400472,301253,8,2025-03-05 03:32:27,COMPLETED,Routine,Phone
400473,301420,11,2025-03-05 03:42:53,COMPLETED,Routine,Phone
400474,301034,4,2025-03-05 09:38:03,COMPLETED,Routine,Phone
400475,301486,8,2025-03-05 14:34:20,COMPLETED,Emergency,Phone
400476,300827,6,2025-03-05 15:13:05,COMPLETED,Priority,Phone
400477,301369,12,2025-03-05 15:59:20,COMPLETED,Priority,Phone
400478,300663,6,2025-03-05 19:52:59,COMPLETED,Routine,Web
400479,300123,9,2025-03-05 22:25:45,COMPLETED,Routine,Phone
400480,301563,9,2025-03-05 23:00:25,OPEN,Routine,Phone
400481,300486,6,2025-03-06 06:40:03,COMPLETED,Emergency,Web
400482,300211,2,2025-03-06 06:52:48,COMPLETED,Routine,Phone
400483,300896,5,2025-03-06 18:11:38,COMPLETED,Priority,Phone
400484,301176,4,2025-03-07 00:51:50,COMPLETED,Routine,Web
400485,300779,2,2025-03-07 01:08:33,COMPLETED,Routine,Phone
400486,300339,11,2025-03-07 06:08:29,COMPLETED,Routine,Phone
400487,300591,6,2025-03-07 22:04:55,COMPLETED,Routine,Web
400488,300420,3,2025-03-08 08:42:35,COMPLETED,Priority,Phone
400489,300076,11,2025-03-08 08:51:37,CANCELLED,Routine,Mobile
400490,301165,7,2025-03-08 10:39:28,OPEN,Routine,Web
400491,301339,4,2025-03-08 11:13:59,COMPLETED,Routine,Web
400492,300921,6,2025-03-08 16:34:35,OPEN,Routine,Mobile
400493,301636,7,2025-03-08 23:07:15,COMPLETED,Routine,Mobile
400494,300362,7,2025-03-09 01:47:22,COMPLETED,Routine,Phone
400495,300843,4,2025-03-09 02:39:20,COMPLETED,Routine,Web
400496,301097,3,2025-03-09 04:25:32,COMPLETED,Emergency,Web
400497,301766,1,2025-03-09 06:22:10,COMPLETED,Routine,Phone
400498,300200,2,2025-03-09 06:25:00,COMPLETED,Routine,Mobile
400499,300823,3,2025-03-09 09:07:10,COMPLETED,Routine,Mobile
400500,300992,3,2025-03-09 13:02:35,COMPLETED,Routine,Technician
400501,300012,4,2025-03-09 17:21:01,OPEN,Priority,Technician
400502,301461,8,2025-03-09 23:33:00,COMPLETED,Routine,Technician
400503,300634,7,2025-03-10 01:13:51,COMPLETED,Routine,Web
400504,300490,4,2025-03-10 03:43:39,COMPLETED,Routine,Mobile
400505,300811,8,2025-03-10 04:55:22,COMPLETED,Priority,Web
400506,301214,11,2025-03-10 08:50:50,COMPLETED,Priority,Web
400507,301347,7,2025-03-10 13:49:56,OPEN,Routine,Phone
400508,300774,8,2025-03-10 20:59:24,COMPLETED,Routine,Mobile
400509,301115,10,2025-03-11 00:02:06,COMPLETED,Routine,Technician
400510,300069,9,2025-03-11 03:26:34,CANCELLED,Routine,Web
400511,301010,7,2025-03-11 09:49:58,COMPLETED,Emergency,Technician
400512,301008,2,2025-03-11 14:53:25,COMPLETED,Routine,Web
400513,301589,2,2025-03-11 16:23:48,COMPLETED,Priority,Web
400514,300444,1,2025-03-11 17:12:57,COMPLETED,Routine,Phone
400515,300009,4,2025-03-11 17:13:45,COMPLETED,Priority,Mobile
400516,301195,8,2025-03-12 00:43:38,COMPLETED,Emergency,Phone
400517,301132,7,2025-03-12 06:48:04,CANCELLED,Emergency,Phone
400518,301467,5,2025-03-12 07:10:31,COMPLETED,Priority,Web
400519,301357,8,2025-03-12 10:37:37,OPEN,Routine,Phone
400520,301599,8,2025-03-12 11:32:03,COMPLETED,Routine,Technician
400521,300320,10,2025-03-12 13:17:54,COMPLETED,Routine,Mobile
400522,301407,12,2025-03-12 14:30:41,COMPLETED,Priority,Mobile
400523,300874,5,2025-03-13 02:42:27,COMPLETED,Routine,Web
400524,301702,11,2025-03-13 02:47:48,COMPLETED,Emergency,Web
400525,301298,5,2025-03-13 02:50:31,COMPLETED,Routine,Phone
400526,301118,3,2025-03-13 04:02:49,COMPLETED,Emergency,Mobile
400527,300557,8,2025-03-13 05:02:08,COMPLETED,Routine,Technician
400528,301405,3,2025-03-13 09:29:15,COMPLETED,Emergency,Phone
400529,300354,7,2025-03-13 09:55:10,COMPLETED,Routine,Web
400530,300796,4,2025-03-13 11:18:37,COMPLETED,Routine,Mobile
400531,300982,12,2025-03-13 12:07:53,COMPLETED,Routine,Phone
400532,301665,11,2025-03-13 20:48:22,COMPLETED,Routine,Phone
400533,300951,8,2025-03-14 05:52:58,COMPLETED,Priority,Web
400534,301010,12,2025-03-14 05:54:18,COMPLETED,Routine,Mobile
400535,300107,12,2025-03-14 06:21:17,COMPLETED,Priority,Web
400536,300525,12,2025-03-14 08:12:17,COMPLETED,Routine,Phone
400537,301617,9,2025-03-14 11:03:36,COMPLETED,Routine,Phone
400538,301132,5,2025-03-14 11:54:53,COMPLETED,Priority,Technician
400539,300326,7,2025-03-14 20:47:03,COMPLETED,Routine,Technician
400540,300629,3,2025-03-15 02:13:14,COMPLETED,Routine,Phone
400541,300241,10,2025-03-15 03:30:32,COMPLETED,Routine,Phone
400542,300331,2,2025-03-15 04:38:36,OPEN,Routine,Phone
400543,300640,6,2025-03-15 10:26:06,COMPLETED,Routine,Web
400544,300674,11,2025-03-15 11:43:14,COMPLETED,Routine,Web
400545,301192,9,2025-03-15 15:18:03,OPEN,Routine,Phone
400546,301410,8,2025-03-15 16:18:48,COMPLETED,Routine,Phone
400547,301222,9,2025-03-15 17:36:37,COMPLETED,Priority,Mobile
400548,301224,2,2025-03-15 19:42:44,COMPLETED,Routine,Web
400549,300114,4,2025-03-16 01:21:14,COMPLETED,Priority,Mobile
400550,300784,12,2025-03-16 08:46:42,COMPLETED,Routine,Phone
400551,301753,8,2025-03-16 09:09:03,OPEN,Routine,Technician
400552,300701,3,2025-03-16 20:21:33,COMPLETED,Routine,Technician
400553,301312,12,2025-03-16 21:47:44,COMPLETED,Emergency,Phone
400554,300270,1,2025-03-17 01:30:31,COMPLETED,Routine,Technician
400555,300682,10,2025-03-17 07:20:32,COMPLETED,Routine,Phone
400556,301781,3,2025-03-17 11:53:24,OPEN,Routine,Mobile
400557,300727,10,2025-03-17 12:28:02,OPEN,Routine,Phone
400558,300660,2,2025-03-17 14:04:09,COMPLETED,Routine,Phone
400559,300841,1,2025-03-17 15:01:41,COMPLETED,Routine,Phone
400560,301094,6,2025-03-17 21:37:07,OPEN,Priority,Mobile
400561,300314,7,2025-03-17 22:25:23,COMPLETED,Priority,Technician
400562,300559,4,2025-03-17 22:30:03,OPEN,Routine,Phone
400563,301167,9,2025-03-17 23:35:41,COMPLETED,Routine,Phone
400564,301069,5,2025-03-18 02:15:54,COMPLETED,Priority,Phone
400565,300041,9,2025-03-18 08:49:07,COMPLETED,Routine,Phone
400566,300298,8,2025-03-18 09:11:42,COMPLETED,Emergency,Mobile
400567,301232,11,2025-03-18 18:05:31,COMPLETED,Routine,Phone
400568,300020,12,2025-03-18 19:47:56,COMPLETED,Emergency,Mobile
400569,301303,6,2025-03-18 23:24:02,COMPLETED,Routine,Web
400570,300520,5,2025-03-18 23:43:43,COMPLETED,Routine,Technician
400571,301180,12,2025-03-19 00:17:14,COMPLETED,Routine,Phone
400572,300643,11,2025-03-19 04:01:10,COMPLETED,Routine,Phone
400573,300215,6,2025-03-19 08:47:54,COMPLETED,Routine,Phone
400574,300145,4,2025-03-19 15:14:56,COMPLETED,Emergency,Web
400575,300854,5,2025-03-19 17:09:40,CANCELLED,Routine,Web
400576,301294,12,2025-03-19 17:53:01,COMPLETED,Priority,Web
400577,300030,11,2025-03-19 18:43:31,COMPLETED,Routine,Phone
400578,301582,11,2025-03-20 05:13:49,COMPLETED,Routine,Technician
400579,301597,12,2025-03-20 06:13:37,COMPLETED,Routine,Mobile
400580,300344,7,2025-03-20 08:54:07,CANCELLED,Routine,Phone
400581,300899,1,2025-03-20 09:35:24,COMPLETED,Routine,Web
400582,301321,3,2025-03-20 10:15:28,COMPLETED,Priority,Mobile
400583,301322,9,2025-03-20 12:24:21,OPEN,Priority,Web
400584,300237,1,2025-03-20 16:40:57,OPEN,Priority,Web
400585,301370,1,2025-03-20 19:10:03,COMPLETED,Routine,Web
400586,301350,6,2025-03-20 21:03:00,COMPLETED,Priority,Phone
400587,300485,6,2025-03-21 07:57:20,COMPLETED,Routine,Mobile
400588,301436,7,2025-03-21 15:03:52,COMPLETED,Routine,Web
400589,301578,4,2025-03-21 17:57:19,COMPLETED,Routine,Phone
400590,300417,3,2025-03-22 02:31:56,COMPLETED,Emergency,Phone
400591,300648,11,2025-03-22 08:11:46,COMPLETED,Routine,Technician
400592,301053,4,2025-03-22 11:58:19,COMPLETED,Routine,Web
400593,300245,3,2025-03-22 14:44:58,COMPLETED,Routine,Phone
400594,300838,11,2025-03-22 17:23:15,COMPLETED,Priority,Phone
400595,300700,4,2025-03-23 12:32:16,COMPLETED,Routine,Phone
400596,301168,7,2025-03-23 13:34:50,COMPLETED,Routine,Web
400597,301296,6,2025-03-23 13:56:40,COMPLETED,Priority,Mobile
400598,301475,4,2025-03-23 15:15:40,COMPLETED,Priority,Technician
400599,300932,1,2025-03-23 15:44:09,COMPLETED,Routine,Phone
400600,300356,10,2025-03-23 17:41:28,COMPLETED,Routine,Phone
400601,301628,6,2025-03-23 20:05:06,COMPLETED,Priority,Mobile
400602,301289,2,2025-03-24 00:00:22,COMPLETED,Priority,Mobile
400603,300373,3,2025-03-24 02:27:51,OPEN,Emergency,Phone
400604,301180,9,2025-03-24 08:07:22,COMPLETED,Routine,Mobile
400605,301099,1,2025-03-24 20:09:52,COMPLETED,Routine,Mobile
400606,301775,6,2025-03-24 23:34:23,COMPLETED,Routine,Web
400607,301696,2,2025-03-25 00:50:11,COMPLETED,Priority,Phone
400608,300379,2,2025-03-25 02:43:45,COMPLETED,Routine,Mobile
400609,301188,7,2025-03-25 02:57:04,COMPLETED,Priority,Mobile
400610,300437,9,2025-03-25 05:56:55,COMPLETED,Emergency,Web
400611,300420,9,2025-03-25 06:21:26,COMPLETED,Routine,Web
400612,301626,3,2025-03-25 07:25:30,COMPLETED,Routine,Phone
400613,300450,8,2025-03-25 20:29:57,OPEN,Emergency,Phone
400614,301522,8,2025-03-25 21:54:07,CANCELLED,Routine,Web
400615,301214,12,2025-03-25 23:11:49,COMPLETED,Emergency,Mobile
400616,300657,3,2025-03-25 23:40:22,COMPLETED,Priority,Web
400617,301339,3,2025-03-26 06:05:15,COMPLETED,Emergency,Phone
400618,300669,2,2025-03-26 07:08:51,COMPLETED,Routine,Mobile
400619,301283,5,2025-03-26 07:21:44,COMPLETED,Routine,Phone
400620,301419,1,2025-03-26 15:55:53,COMPLETED,Priority,Mobile
400621,301323,2,2025-03-26 21:41:27,COMPLETED,Routine,Web
400622,300367,6,2025-03-27 08:09:53,OPEN,Routine,Phone
400623,301626,9,2025-03-27 08:33:05,COMPLETED,Priority,Web
400624,301766,12,2025-03-27 11:15:01,OPEN,Routine,Phone
400625,300092,7,2025-03-27 13:26:20,COMPLETED,Routine,Phone
400626,301337,9,2025-03-27 17:07:34,COMPLETED,Routine,Web
400627,300310,10,2025-03-28 06:57:56,COMPLETED,Routine,Technician
400628,301648,7,2025-03-28 07:17:38,COMPLETED,Routine,Phone
400629,300005,2,2025-03-28 08:17:30,CANCELLED,Priority,Mobile
400630,301428,9,2025-03-28 09:41:43,COMPLETED,Emergency,Web
400631,300986,8,2025-03-28 09:57:00,COMPLETED,Priority,Phone
400632,300487,10,2025-03-28 11:40:43,COMPLETED,Routine,Web
400633,301431,7,2025-03-28 12:24:32,CANCELLED,Routine,Web
400634,301101,6,2025-03-28 15:13:07,COMPLETED,Routine,Mobile
400635,300133,10,2025-03-28 17:58:20,COMPLETED,Priority,Mobile
400636,300525,4,2025-03-28 18:45:11,OPEN,Routine,Mobile
400637,300704,12,2025-03-28 21:11:50,COMPLETED,Routine,Phone
400638,300458,1,2025-03-28 22:11:12,COMPLETED,Routine,Web
400639,300498,11,2025-03-29 00:42:10,COMPLETED,Routine,Phone
400640,301537,10,2025-03-29 09:26:34,COMPLETED,Routine,Phone
400641,300248,3,2025-03-29 09:42:30,OPEN,Routine,Phone
400642,301192,2,2025-03-29 11:39:08,OPEN,Priority,Mobile
400643,300350,5,2025-03-29 12:27:56,COMPLETED,Routine,Web
400644,301138,5,2025-03-29 15:04:46,COMPLETED,Priority,Phone
400645,300651,7,2025-03-29 16:34:49,COMPLETED,Routine,Phone
400646,301725,9,2025-03-29 16:35:58,COMPLETED,Routine,Technician
400647,300281,5,2025-03-29 18:35:12,COMPLETED,Routine,Web
400648,300291,10,2025-03-29 18:35:51,OPEN,Routine,Web
400649,300039,2,2025-03-29 21:57:12,CANCELLED,Priority,Web
400650,300257,12,2025-03-30 01:20:13,COMPLETED,Routine,Phone
400651,301298,11,2025-03-30 02:00:09,COMPLETED,Routine,Web
400652,300071,6,2025-03-30 03:37:11,COMPLETED,Routine,Web
400653,301553,12,2025-03-30 03:59:04,COMPLETED,Priority,Mobile
400654,301590,1,2025-03-30 05:50:30,OPEN,Routine,Web
400655,300411,7,2025-03-30 05:57:44,COMPLETED,Routine,Phone
400656,300503,9,2025-03-30 09:26:12,OPEN,Routine,Phone
400657,301233,9,2025-03-30 09:45:45,CANCELLED,Routine,Phone
400658,301047,5,2025-03-30 12:11:23,COMPLETED,Routine,Phone
400659,301159,8,2025-03-30 12:27:44,COMPLETED,Priority,Phone
400660,301784,1,2025-03-30 14:17:27,COMPLETED,Routine,Web
400661,301707,6,2025-03-30 16:59:45,COMPLETED,Routine,Phone
400662,300262,6,2025-03-30 19:35:21,COMPLETED,Routine,Web
400663,300282,9,2025-03-30 23:33:21,COMPLETED,Routine,Mobile
400664,300840,2,2025-03-31 01:59:11,COMPLETED,Routine,Phone
400665,300957,2,2025-03-31 02:13:49,COMPLETED,Priority,Web
400666,300268,9,2025-03-31 12:40:44,COMPLETED,Routine,Phone
400667,300765,8,2025-03-31 19:08:00,COMPLETED,Emergency,Web
400668,301123,5,2025-03-31 19:37:32,COMPLETED,Priority,Mobile
400669,301726,11,2025-04-01 02:07:53,COMPLETED,Routine,Phone
400670,301559,10,2025-04-01 02:55:34,COMPLETED,Routine,Phone
400671,301449,7,2025-04-01 10:31:39,COMPLETED,Routine,Phone
400672,300646,4,2025-04-01 22:01:06,COMPLETED,Emergency,Web
400673,300775,9,2025-04-01 22:36:02,COMPLETED,Routine,Web
400674,300099,2,2025-04-02 01:50:48,COMPLETED,Priority,Web
400675,300402,12,2025-04-02 04:01:25,COMPLETED,Emergency,Web
400676,300654,4,2025-04-02 05:44:12,COMPLETED,Routine,Phone
400677,301267,3,2025-04-02 08:35:23,COMPLETED,Routine,Technician
400678,300819,2,2025-04-03 00:25:47,COMPLETED,Routine,Phone
400679,301553,6,2025-04-03 06:09:30,COMPLETED,Routine,Phone
400680,300146,9,2025-04-03 09:44:40,COMPLETED,Routine,Mobile
400681,301634,9,2025-04-03 11:08:52,COMPLETED,Routine,Web
400682,300527,8,2025-04-03 20:19:02,COMPLETED,Emergency,Web
400683,300461,6,2025-04-03 21:40:30,OPEN,Routine,Phone
400684,300335,6,2025-04-04 00:27:42,OPEN,Priority,Mobile
400685,301589,7,2025-04-04 04:13:27,COMPLETED,Routine,Mobile
400686,301250,6,2025-04-04 05:03:20,COMPLETED,Emergency,Phone
400687,301456,12,2025-04-04 07:42:07,COMPLETED,Priority,Web
400688,301204,10,2025-04-04 16:30:35,COMPLETED,Routine,Phone
400689,300530,12,2025-04-04 18:29:01,COMPLETED,Routine,Mobile
400690,301522,5,2025-04-05 05:17:09,COMPLETED,Routine,Mobile
400691,300469,10,2025-04-05 06:28:32,COMPLETED,Routine,Web
400692,300219,7,2025-04-05 07:15:34,COMPLETED,Routine,Web
400693,301733,6,2025-04-05 08:54:37,COMPLETED,Routine,Technician
400694,300959,9,2025-04-05 09:17:24,COMPLETED,Priority,Phone
400695,300990,6,2025-04-05 10:06:21,COMPLETED,Routine,Phone
400696,300154,9,2025-04-05 19:16:56,COMPLETED,Routine,Phone
400697,300141,8,2025-04-05 20:50:22,COMPLETED,Routine,Mobile
400698,300397,12,2025-04-05 23:52:20,COMPLETED,Routine,Web
400699,300581,6,2025-04-06 03:03:15,COMPLETED,Routine,Phone
400700,300502,1,2025-04-06 05:30:27,COMPLETED,Routine,Web
400701,301151,2,2025-04-06 10:08:57,COMPLETED,Routine,Phone
400702,300500,3,2025-04-06 10:59:34,COMPLETED,Routine,Web
400703,301702,3,2025-04-06 11:14:43,COMPLETED,Routine,Phone
400704,301412,9,2025-04-06 15:20:26,OPEN,Routine,Phone
400705,300801,12,2025-04-06 17:48:51,COMPLETED,Routine,Phone
400706,301408,1,2025-04-06 22:02:14,COMPLETED,Routine,Web
400707,300770,9,2025-04-06 23:46:40,COMPLETED,Routine,Web
400708,300205,2,2025-04-07 05:59:07,COMPLETED,Priority,Phone
400709,300685,1,2025-04-07 07:34:28,OPEN,Routine,Web
400710,300512,5,2025-04-07 09:05:07,COMPLETED,Routine,Web
400711,300902,2,2025-04-07 17:16:24,OPEN,Routine,Web
400712,300433,4,2025-04-07 19:19:03,COMPLETED,Routine,Web
400713,301179,4,2025-04-07 21:02:21,COMPLETED,Routine,Web
400714,300597,11,2025-04-07 22:53:26,COMPLETED,Routine,Mobile
400715,301396,7,2025-04-08 04:08:55,OPEN,Routine,Mobile
400716,300873,3,2025-04-08 04:15:48,COMPLETED,Routine,Web
400717,301765,4,2025-04-08 06:14:08,COMPLETED,Routine,Phone
400718,300534,12,2025-04-08 10:29:44,COMPLETED,Priority,Phone
400719,300467,7,2025-04-08 10:54:02,COMPLETED,Routine,Web
400720,300724,4,2025-04-08 21:38:18,COMPLETED,Routine,Phone
400721,300838,9,2025-04-09 00:38:53,OPEN,Emergency,Phone
400722,300662,4,2025-04-09 02:57:20,COMPLETED,Routine,Mobile
400723,300989,4,2025-04-09 07:15:48,OPEN,Routine,Phone
400724,300561,3,2025-04-09 15:48:09,COMPLETED,Emergency,Phone
400725,301555,9,2025-04-09 16:59:11,COMPLETED,Emergency,Mobile
400726,301303,5,2025-04-09 19:07:16,OPEN,Routine,Mobile
400727,300550,1,2025-04-09 20:06:40,COMPLETED,Routine,Phone
400728,300498,6,2025-04-09 20:31:33,COMPLETED,Emergency,Web
400729,301188,5,2025-04-09 23:38:01,COMPLETED,Routine,Phone
400730,300445,3,2025-04-10 05:51:22,OPEN,Routine,Mobile
400731,300119,2,2025-04-10 10:32:56,COMPLETED,Priority,Technician
400732,300617,6,2025-04-10 15:27:03,COMPLETED,Routine,Technician
400733,301387,2,2025-04-10 19:55:25,COMPLETED,Routine,Phone
400734,300960,2,2025-04-10 21:15:35,COMPLETED,Routine,Mobile
400735,300630,5,2025-04-11 00:42:21,COMPLETED,Routine,Phone
400736,300024,2,2025-04-11 00:57:34,COMPLETED,Routine,Technician
400737,301377,10,2025-04-11 08:03:45,COMPLETED,Priority,Web
400738,301147,8,2025-04-11 09:37:23,COMPLETED,Routine,Web
400739,301379,8,2025-04-11 11:30:25,COMPLETED,Routine,Phone
400740,300870,1,2025-04-11 18:10:27,COMPLETED,Routine,Mobile
400741,301575,11,2025-04-11 19:57:44,COMPLETED,Routine,Phone
400742,300245,8,2025-04-12 02:23:18,COMPLETED,Priority,Phone
400743,300687,12,2025-04-12 06:22:50,COMPLETED,Routine,Mobile
400744,300421,4,2025-04-12 07:53:12,COMPLETED,Priority,Phone
400745,300001,2,2025-04-12 08:34:10,COMPLETED,Routine,Web
400746,300687,12,2025-04-12 08:37:01,COMPLETED,Priority,Phone
400747,300871,4,2025-04-12 11:15:46,COMPLETED,Emergency,Phone
