invoice_id,work_order_id,invoice_date,labor_amount,parts_amount,invoice_total
602169,402603,2026-01-01,552.52,990.94,1543.46
602170,402604,2025-12-29,589.51,753.69,1343.2
602171,402605,2025-12-30,368.7,573.26,941.96
602172,402606,2025-12-24,799.5,393.74,1193.24
602173,402607,2025-12-28,372.84,988.27,1361.11
602174,402608,2025-12-27,98.94,1130.9,1229.84
602175,402611,2025-12-28,217.5,489.28,706.78
602176,402612,2025-12-28,484.54,805.76,1290.3
602177,402613,2026-01-02,485.75,848.19,1333.94
602178,402617,2025-12-27,145.13,266.33,411.46
602179,402618,2025-12-24,469.69,920.59,1390.28
602180,402620,2025-12-30,435.39,1192.61,1628.0
602181,402621,2025-12-28,344.1,740.07,1084.17
602182,402622,2026-01-03,375.65,739.05,1114.7
602183,402623,2026-01-04,294.55,396.66,691.21
602184,402624,2025-12-30,615.15,331.45,946.6
602185,402625,2025-12-30,349.19,307.35,656.54
602186,402626,2025-12-23,273.02,206.78,479.8
602187,402627,2025-12-26,78.1,186.26,264.36
602188,402628,2025-12-29,658.9,783.04,1441.94
602189,402629,2025-12-29,210.91,329.44,540.35
602190,402630,2026-01-05,492.6,112.96,605.56
602191,402631,2026-01-06,463.82,936.21,1400.03
602192,402632,2026-01-01,213.44,1123.6,1337.04
602193,402633,2025-12-29,307.59,291.4,598.99
602194,402634,2026-01-01,635.09,1160.3,1795.39
602195,402635,2025-12-25,455.84,883.99,1339.83
602196,402636,2025-12-29,491.75,576.43,1068.18
602197,402638,2025-12-26,407.75,479.29,887.04
602198,402639,2025-12-31,809.04,998.79,1807.83
602199,402640,2026-01-07,820.85,553.6,1374.45
602200,402641,2025-12-31,301.65,800.51,1102.16
602201,402642,2025-12-27,156.65,567.9,724.55
602202,402643,2026-01-06,782.23,471.72,1253.95
602203,402644,2025-12-30,382.38,1031.78,1414.16
602204,402645,2025-12-31,85.52,1053.18,1138.7
602205,402646,2025-12-26,108.07,756.36,864.43
602206,402647,2026-01-08,716.59,307.81,1024.4
602207,402648,2026-01-07,336.63,968.57,1305.2
602208,402649,2025-12-28,823.31,472.99,1296.3
602209,402650,2025-12-28,596.9,410.53,1007.43
602210,402652,2026-01-07,371.51,764.03,1135.54
602211,402654,2026-01-05,665.18,278.01,943.19
602212,402655,2025-12-31,458.69,215.29,673.98
602213,402656,2025-12-26,419.46,747.24,1166.7
602214,402657,2026-01-04,417.26,783.76,1201.02
602215,402659,2026-01-04,679.66,46.41,726.07
602216,402660,2026-01-09,156.33,794.78,951.11
602217,402661,2026-01-09,470.61,290.6,761.21
602218,402662,2025-12-28,450.14,973.13,1423.27
602219,402664,2025-12-28,533.46,629.24,1162.7
602220,402665,2026-01-08,601.27,551.41,1152.68
602221,402667,2026-01-03,679.15,365.2,1044.35
602222,402669,2025-12-30,393.71,514.29,908.0
602223,402670,2026-01-10,113.06,602.84,715.9
602224,402671,2026-01-08,731.87,265.65,997.52
602225,402672,2026-01-05,519.35,178.78,698.13
602226,402673,2025-12-31,455.52,86.02,541.54
602227,402674,2026-01-08,601.71,193.48,795.19
602228,402676,2026-01-07,550.79,1150.88,1701.67
602229,402677,2026-01-02,454.85,284.43,739.28
602230,402679,2026-01-07,79.47,457.19,536.66
602231,402680,2025-12-30,442.54,923.76,1366.3
602232,402681,2026-01-02,183.58,358.23,541.81
602233,402683,2026-01-11,415.25,1082.25,1497.5
602234,402684,2026-01-03,96.38,941.01,1037.39
602235,402685,2026-01-12,772.45,557.19,1329.64
602236,402686,2026-01-07,556.68,1160.88,1717.56
602237,402687,2026-01-06,391.28,173.85,565.13
602238,402688,2026-01-04,126.48,906.41,1032.89
602239,402689,2026-01-11,323.73,978.15,1301.88
602240,402690,2026-01-01,420.31,1022.3,1442.61
602241,402691,2026-01-05,497.34,539.43,1036.77
602242,402692,2026-01-07,233.67,505.56,739.23
602243,402693,2026-01-02,563.99,569.64,1133.63
602244,402695,2026-01-14,159.7,862.04,1021.74
602245,402696,2026-01-11,409.96,407.12,817.08
602246,402697,2026-01-09,757.99,736.12,1494.11
602247,402698,2026-01-10,300.48,1008.04,1308.52
602248,402699,2026-01-08,141.51,716.12,857.63
602249,402700,2026-01-04,682.36,320.14,1002.5
602250,402701,2026-01-01,154.6,305.13,459.73
602251,402703,2026-01-07,701.73,279.07,980.8
602252,402704,2026-01-03,766.12,940.98,1707.1
602253,402705,2026-01-13,358.96,1051.91,1410.87
602254,402708,2026-01-10,704.66,39.81,744.47
602255,402709,2026-01-03,801.55,1004.88,1806.43
602256,402711,2026-01-04,100.07,465.65,565.72
602257,402712,2026-01-11,377.97,1119.2,1497.17
602258,402713,2026-01-09,75.95,557.05,633.0
602259,402714,2026-01-10,422.87,617.0,1039.87
602260,402715,2026-01-14,77.39,981.63,1059.02
602261,402717,2026-01-09,249.18,545.34,794.52
602262,402718,2026-01-12,746.47,1157.11,1903.58
602263,402719,2026-01-10,826.47,604.0,1430.47
602264,402720,2026-01-13,214.5,312.03,526.53
602265,402722,2026-01-12,649.65,969.7,1619.35
602266,402723,2026-01-10,83.19,511.88,595.07
602267,402724,2026-01-05,546.06,1024.16,1570.22
602268,402725,2026-01-04,720.95,430.42,1151.37
602269,402726,2026-01-05,624.64,773.76,1398.4
602270,402727,2026-01-15,559.48,419.5,978.98
602271,402728,2026-01-08,441.51,429.21,870.72
602272,402729,2026-01-10,630.97,663.2,1294.17
602273,402730,2026-01-12,392.61,1025.05,1417.66
602274,402731,2026-01-14,748.72,603.3,1352.02
602275,402732,2026-01-10,564.8,1083.27,1648.07
602276,402734,2026-01-10,753.42,558.84,1312.26
602277,402735,2026-01-04,475.06,634.31,1109.37
602278,402736,2026-01-13,206.99,451.21,658.2
602279,402737,2026-01-09,161.69,706.87,868.56
602280,402738,2026-01-04,131.15,40.51,171.66
602281,402739,2026-01-06,435.26,158.25,593.51
602282,402740,2026-01-13,753.6,189.91,943.51
602283,402741,2026-01-16,739.4,701.91,1441.31
602284,402742,2026-01-17,611.97,732.07,1344.04
602285,402743,2026-01-18,665.85,917.98,1583.83
602286,402744,2026-01-09,180.95,1134.51,1315.46
602287,402746,2026-01-17,115.54,352.7,468.24
602288,402748,2026-01-09,537.54,426.87,964.41
602289,402749,2026-01-10,105.08,1143.63,1248.71
602290,402750,2026-01-07,353.74,861.73,1215.47
602291,402751,2026-01-07,791.1,74.86,865.96
602292,402754,2026-01-17,369.03,1052.22,1421.25
602293,402755,2026-01-10,223.94,1196.3,1420.24
602294,402756,2026-01-08,789.84,707.6,1497.44
602295,402757,2026-01-19,84.77,252.09,336.86
602296,402758,2026-01-08,322.91,438.11,761.02
602297,402759,2026-01-14,495.42,1116.18,1611.6
602298,402760,2026-01-19,842.43,1081.61,1924.04
602299,402761,2026-01-13,153.15,50.69,203.84
602300,402762,2026-01-17,720.99,783.42,1504.41
602301,402763,2026-01-21,385.41,85.61,471.02
602302,402764,2026-01-21,144.21,196.81,341.02
602303,402765,2026-01-13,418.75,1096.54,1515.29
602304,402767,2026-01-11,430.9,1144.27,1575.17
602305,402768,2026-01-18,743.1,1115.48,1858.58
602306,402769,2026-01-13,686.78,146.07,832.85
602307,402770,2026-01-10,612.77,761.99,1374.76
602308,402772,2026-01-21,542.23,957.52,1499.75
602309,402773,2026-01-12,111.71,618.29,730.0
602310,402774,2026-01-20,644.58,1078.21,1722.79
602311,402775,2026-01-20,79.83,304.85,384.68
602312,402776,2026-01-21,530.97,750.18,1281.15
602313,402777,2026-01-21,629.28,1046.18,1675.46
602314,402778,2026-01-18,509.06,570.05,1079.11
602315,402779,2026-01-16,507.36,1029.71,1537.07
602316,402782,2026-01-21,446.32,963.4,1409.72
602317,402783,2026-01-23,583.35,624.81,1208.16
602318,402784,2026-01-21,220.92,586.31,807.23
602319,402786,2026-01-12,196.77,919.26,1116.03
602320,402787,2026-01-22,575.62,171.45,747.07
602321,402788,2026-01-16,101.59,75.62,177.21
602322,402789,2026-01-22,813.03,160.46,973.49
602323,402790,2026-01-20,593.57,1142.36,1735.93
602324,402791,2026-01-21,751.36,847.79,1599.15
602325,402792,2026-01-18,215.41,212.34,427.75
602326,402793,2026-01-24,819.08,1182.74,2001.82
602327,402794,2026-01-26,628.25,919.46,1547.71
602328,402795,2026-01-13,158.47,735.18,893.65
602329,402796,2026-01-17,808.06,1186.07,1994.13
602330,402797,2026-01-14,224.98,292.51,517.49
602331,402798,2026-01-21,798.89,357.72,1156.61
602332,402799,2026-01-22,421.05,791.52,1212.57
602333,402800,2026-01-21,347.11,37.3,384.41
602334,402801,2026-01-16,337.48,400.29,737.77
602335,402802,2026-01-22,596.29,908.69,1504.98
602336,402803,2026-01-22,627.17,609.31,1236.48
602337,402805,2026-01-16,472.43,401.35,873.78
602338,402806,2026-01-14,659.64,64.26,723.9
602339,402807,2026-01-25,297.31,705.71,1003.02
602340,402808,2026-01-22,211.74,597.52,809.26
602341,402809,2026-01-26,219.01,676.77,895.78
602342,402810,2026-01-15,491.33,387.86,879.19
602343,402811,2026-01-19,604.92,549.77,1154.69
602344,402812,2026-01-20,765.35,267.76,1033.11
602345,402813,2026-01-20,721.83,56.45,778.28
602346,402814,2026-01-22,101.37,398.39,499.76
602347,402815,2026-01-20,768.59,713.09,1481.68
602348,402816,2026-01-22,842.18,63.82,906.0
602349,402817,2026-01-17,202.81,5.84,208.65
602350,402818,2026-01-17,800.48,350.3,1150.78
602351,402819,2026-01-21,776.26,75.18,851.44
602352,402820,2026-01-20,588.52,68.38,656.9
602353,402821,2026-01-17,694.96,38.88,733.84
602354,402822,2026-01-27,454.67,422.43,877.1
602355,402823,2026-01-20,383.06,1162.54,1545.6
602356,402825,2026-01-23,643.95,205.52,849.47
602357,402826,2026-01-20,97.26,590.25,687.51
602358,402827,2026-01-27,336.74,176.12,512.86
602359,402828,2026-01-29,226.75,161.14,387.89
602360,402829,2026-01-23,357.77,934.63,1292.4
602361,402830,2026-01-19,343.52,503.15,846.67
602362,402833,2026-01-28,465.25,1045.41,1510.66
602363,402836,2026-01-26,418.97,547.7,966.67
602364,402837,2026-01-29,267.16,806.29,1073.45
602365,402838,2026-02-01,445.08,496.35,941.43
602366,402840,2026-01-28,545.57,967.22,1512.79
602367,402842,2026-02-02,342.28,20.7,362.98
602368,402843,2026-02-02,768.4,1060.94,1829.34
602369,402844,2026-01-30,414.66,645.78,1060.44
602370,402846,2026-02-05,347.98,508.59,856.57
602371,402847,2026-01-29,245.31,876.38,1121.69
602372,402848,2026-02-02,104.9,461.39,566.29
602373,402850,2026-02-04,640.91,860.59,1501.5
602374,402851,2026-02-06,410.19,920.43,1330.62
602375,402852,2026-01-25,87.31,680.14,767.45
602376,402853,2026-02-05,231.28,484.9,716.18
602377,402854,2026-01-26,424.64,648.86,1073.5
602378,402855,2026-02-07,691.61,611.41,1303.02
602379,402856,2026-02-03,714.82,689.65,1404.47
602380,402858,2026-01-25,804.88,512.49,1317.37
602381,402860,2026-01-25,784.52,34.03,818.55
602382,402861,2026-01-26,841.36,1007.47,1848.83
602383,402862,2026-01-25,182.18,208.07,390.25
602384,402863,2026-01-30,248.6,475.84,724.44
602385,402864,2026-02-08,748.23,627.3,1375.53
602386,402865,2026-02-01,343.65,724.31,1067.96
602387,402866,2026-02-08,763.47,52.92,816.39
602388,402867,2026-01-28,559.41,21.88,581.29
602389,402868,2026-01-26,95.34,911.79,1007.13
602390,402869,2026-02-04,259.47,1061.62,1321.09
602391,402870,2026-02-01,381.45,664.42,1045.87
602392,402871,2026-01-26,198.77,494.23,693.0
602393,402873,2026-02-08,792.86,542.46,1335.32
602394,402874,2026-02-08,256.49,1042.42,1298.91
602395,402875,2026-01-28,616.48,929.34,1545.82
602396,402876,2026-01-31,482.03,437.44,919.47
602397,402877,2026-02-06,519.35,772.49,1291.84
602398,402878,2026-01-27,370.4,1152.95,1523.35
602399,402880,2026-02-09,619.25,802.45,1421.7
602400,402881,2026-01-29,104.47,239.77,344.24
602401,402882,2026-02-04,689.51,480.7,1170.21
602402,402883,2026-02-04,266.26,408.39,674.65
602403,402884,2026-01-28,189.91,40.01,229.92
602404,402885,2026-02-05,454.46,1.98,456.44
602405,402886,2026-02-10,736.45,1102.05,1838.5
602406,402888,2026-01-30,555.67,881.06,1436.73
602407,402889,2026-02-08,458.09,514.42,972.51
602408,402890,2026-02-08,833.01,295.19,1128.2
602409,402891,2026-02-10,329.13,750.6,1079.73
602410,402892,2026-01-31,398.44,1132.96,1531.4
602411,402893,2026-02-08,455.32,532.07,987.39
602412,402894,2026-01-31,421.33,1182.83,1604.16
602413,402895,2026-02-02,296.51,683.96,980.47
602414,402896,2026-02-12,264.98,359.48,624.46
602415,402899,2026-02-04,549.91,676.04,1225.95
602416,402900,2026-02-05,731.62,635.61,1367.23
602417,402901,2026-02-10,540.15,1034.51,1574.66
602418,402902,2026-02-11,200.57,931.25,1131.82
602419,402903,2026-02-04,361.32,259.09,620.41
602420,402904,2026-02-03,423.38,247.13,670.51
602421,402905,2026-02-13,373.37,752.83,1126.2
602422,402906,2026-02-13,426.5,153.43,579.93
602423,402907,2026-02-14,137.0,301.01,438.01
602424,402908,2026-02-06,144.38,389.55,533.93
602425,402909,2026-02-03,432.23,826.01,1258.24
602426,402910,2026-02-07,180.93,149.17,330.1
602427,402913,2026-02-12,188.02,883.04,1071.06
602428,402914,2026-02-07,249.3,138.9,388.2
602429,402915,2026-02-10,402.03,690.23,1092.26
602430,402916,2026-02-15,124.25,671.07,795.32
602431,402917,2026-02-12,647.51,949.31,1596.82
602432,402918,2026-02-10,146.19,392.86,539.05
602433,402919,2026-02-09,843.49,1056.15,1899.64
602434,402920,2026-02-05,771.37,124.12,895.49
602435,402921,2026-02-14,556.01,665.38,1221.39
602436,402922,2026-02-15,456.85,440.08,896.93
602437,402923,2026-02-11,706.4,911.86,1618.26
602438,402927,2026-02-08,562.86,845.65,1408.51
602439,402928,2026-02-15,273.24,619.55,892.79
602440,402929,2026-02-16,847.31,1133.86,1981.17
602441,402930,2026-02-04,361.89,448.85,810.74
602442,402931,2026-02-07,334.41,891.53,1225.94
602443,402932,2026-02-11,759.71,1183.82,1943.53
602444,402933,2026-02-08,232.11,799.19,1031.3
602445,402934,2026-02-17,675.64,36.37,712.01
602446,402935,2026-02-04,421.71,693.17,1114.88
602447,402936,2026-02-14,277.86,1082.88,1360.74
602448,402937,2026-02-13,434.56,579.05,1013.61
602449,402939,2026-02-10,322.57,928.57,1251.14
602450,402940,2026-02-10,706.46,630.9,1337.36
602451,402941,2026-02-15,106.74,885.52,992.26
602452,402942,2026-02-16,224.38,768.15,992.53
602453,402943,2026-02-18,205.37,1146.36,1351.73
602454,402944,2026-02-16,110.12,1151.36,1261.48
602455,402946,2026-02-09,816.36,379.6,1195.96
602456,402947,2026-02-05,535.95,925.25,1461.2
602457,402948,2026-02-12,458.26,774.43,1232.69
602458,402949,2026-02-08,741.26,252.71,993.97
602459,402950,2026-02-05,783.26,565.82,1349.08
602460,402951,2026-02-09,319.29,807.89,1127.18
602461,402955,2026-02-08,233.99,950.56,1184.55
602462,402956,2026-02-08,782.73,861.66,1644.39
602463,402958,2026-02-09,647.32,338.32,985.64
602464,402959,2026-02-17,273.17,444.24,717.41
602465,402960,2026-02-18,237.17,726.02,963.19
602466,402961,2026-02-16,329.05,14.18,343.23
602467,402962,2026-02-07,536.5,262.2,798.7
602468,402963,2026-02-11,413.93,1137.26,1551.19
602469,402964,2026-02-16,633.15,1168.97,1802.12
602470,402965,2026-02-16,143.72,596.98,740.7
602471,402966,2026-02-10,526.56,51.29,577.85
602472,402967,2026-02-18,467.95,732.15,1200.1
602473,402968,2026-02-15,586.67,678.42,1265.09
602474,402969,2026-02-08,544.37,240.5,784.87
602475,402970,2026-02-20,382.3,863.24,1245.54
602476,402971,2026-02-16,264.86,606.42,871.28
602477,402972,2026-02-17,693.54,268.83,962.37
602478,402974,2026-02-18,681.25,334.6,1015.85
602479,402975,2026-02-11,298.51,889.4,1187.91
602480,402976,2026-02-18,155.19,72.34,227.53
602481,402977,2026-02-18,796.5,411.35,1207.85
602482,402979,2026-02-09,434.13,501.46,935.59
602483,402980,2026-02-16,183.65,1123.98,1307.63
602484,402981,2026-02-19,245.89,1150.69,1396.58
602485,402982,2026-02-17,679.45,287.79,967.24
602486,402983,2026-02-17,109.12,535.33,644.45
602487,402984,2026-02-22,604.32,885.0,1489.32
602488,402986,2026-02-11,504.81,1199.42,1704.23
602489,402987,2026-02-22,87.98,896.55,984.53
602490,402988,2026-02-11,420.61,1047.26,1467.87
602491,402989,2026-02-22,233.92,1067.67,1301.59
602492,402990,2026-02-12,382.62,660.45,1043.07
602493,402992,2026-02-19,447.97,753.06,1201.03
602494,402993,2026-02-22,162.62,537.13,699.75
602495,402994,2026-02-16,494.88,194.28,689.16
602496,402995,2026-02-13,233.46,688.15,921.61
602497,402996,2026-02-13,175.19,1020.24,1195.43
602498,402998,2026-02-13,805.81,473.85,1279.66
602499,402999,2026-02-20,80.37,377.01,457.38
602500,403000,2026-02-24,129.66,357.67,487.33
602501,403001,2026-02-22,244.86,126.71,371.57
602502,403003,2026-02-23,117.59,751.96,869.55
602503,403005,2026-02-15,640.6,1057.79,1698.39
602504,403007,2026-02-23,311.09,434.75,745.84
602505,403008,2026-02-13,307.15,107.86,415.01
602506,403009,2026-02-24,801.31,1024.98,1826.29
602507,403011,2026-02-16,723.75,737.45,1461.2
602508,403012,2026-02-18,698.65,9.99,708.64
602509,403013,2026-02-25,275.81,139.38,415.19
602510,403014,2026-02-19,686.35,189.72,876.07
602511,403015,2026-02-26,663.31,894.81,1558.12
602512,403016,2026-02-14,520.48,824.17,1344.65
602513,403017,2026-02-14,822.66,793.0,1615.66
602514,403018,2026-02-16,467.67,650.11,1117.78
602515,403019,2026-02-23,654.61,443.91,1098.52
602516,403021,2026-02-22,693.37,1159.39,1852.76
602517,403022,2026-02-16,323.72,91.44,415.16
602518,403023,2026-02-20,706.14,1103.14,1809.28
602519,403024,2026-02-25,321.45,288.04,609.49
602520,403025,2026-02-26,636.51,542.72,1179.23
602521,403026,2026-02-24,782.54,1173.38,1955.92
602522,403027,2026-02-21,696.38,591.87,1288.25
602523,403028,2026-02-23,426.73,915.37,1342.1
602524,403029,2026-02-16,830.7,804.62,1635.32
602525,403030,2026-02-16,787.43,77.61,865.04
602526,403031,2026-02-26,801.46,582.61,1384.07
602527,403033,2026-02-15,604.71,225.05,829.76
602528,403034,2026-02-24,608.18,212.06,820.24
602529,403035,2026-02-15,494.12,516.95,1011.07
602530,403039,2026-02-25,494.11,838.07,1332.18
602531,403040,2026-02-24,677.07,1068.79,1745.86
602532,403043,2026-02-23,818.4,792.42,1610.82
602533,403044,2026-02-21,159.48,211.47,370.95
602534,403045,2026-02-18,408.65,595.64,1004.29
602535,403046,2026-02-19,100.68,974.21,1074.89
602536,403047,2026-02-19,795.45,284.19,1079.64
602537,403048,2026-03-03,841.9,718.14,1560.04
602538,403049,2026-02-26,826.13,305.11,1131.24
602539,403051,2026-02-26,583.21,3.37,586.58
602540,403052,2026-02-23,726.81,933.77,1660.58
602541,403053,2026-02-20,744.22,804.98,1549.2
602542,403054,2026-02-26,659.35,775.61,1434.96
602543,403055,2026-02-21,512.33,726.16,1238.49
602544,403056,2026-03-01,386.87,1013.72,1400.59
602545,403057,2026-03-01,691.6,470.98,1162.58
602546,403058,2026-02-22,379.8,642.45,1022.25
602547,403059,2026-02-20,848.08,724.09,1572.17
602548,403060,2026-02-20,619.13,458.19,1077.32
602549,403063,2026-02-20,208.22,660.88,869.1
602550,403064,2026-02-25,222.48,1096.67,1319.15
602551,403065,2026-02-25,610.15,1125.66,1735.81
602552,403066,2026-02-27,680.27,321.19,1001.46
602553,403067,2026-02-21,780.36,592.69,1373.05
602554,403068,2026-03-03,844.53,1105.3,1949.83
602555,403069,2026-02-26,194.08,1038.27,1232.35
602556,403070,2026-03-01,666.88,814.9,1481.78
602557,403071,2026-03-06,176.91,604.19,781.1
602558,403073,2026-03-03,310.22,307.19,617.41
602559,403074,2026-02-23,247.26,1196.41,1443.67
602560,403075,2026-02-27,778.15,197.02,975.17
602561,403076,2026-03-03,110.8,1022.22,1133.02
602562,403077,2026-02-23,845.32,1036.95,1882.27
602563,403078,2026-03-01,253.74,53.4,307.14
602564,403079,2026-02-22,778.48,573.84,1352.32
602565,403080,2026-03-05,649.67,857.85,1507.52
602566,403081,2026-02-26,317.35,184.46,501.81
602567,403082,2026-03-07,206.85,1096.82,1303.67
602568,403083,2026-03-07,471.92,104.86,576.78
602569,403084,2026-03-07,633.52,30.91,664.43
602570,403087,2026-03-04,587.54,1072.43,1659.97
602571,403088,2026-03-02,175.89,263.14,439.03
602572,403089,2026-03-06,289.94,1142.56,1432.5
602573,403090,2026-03-05,779.76,586.3,1366.06
602574,403091,2026-02-23,110.69,350.23,460.92
602575,403093,2026-03-04,615.78,318.64,934.42
602576,403096,2026-03-01,770.18,842.73,1612.91
602577,403097,2026-03-09,583.18,615.01,1198.19
602578,403098,2026-03-03,338.26,642.31,980.57
602579,403099,2026-03-05,136.95,646.14,783.09
602580,403100,2026-03-07,159.24,274.25,433.49
602581,403101,2026-02-27,644.02,404.59,1048.61
602582,403103,2026-02-28,571.12,532.26,1103.38
602583,403104,2026-03-01,753.31,1002.68,1755.99
602584,403105,2026-03-06,776.75,257.49,1034.24
602585,403106,2026-03-07,200.84,1087.65,1288.49
602586,403110,2026-03-06,519.52,101.19,620.71
602587,403111,2026-03-11,440.46,952.18,1392.64
602588,403112,2026-03-04,681.0,630.56,1311.56
602589,403113,2026-03-08,747.97,158.56,906.53
602590,403114,2026-03-06,372.58,995.48,1368.06
602591,403115,2026-03-12,131.97,722.24,854.21
602592,403116,2026-03-03,520.23,1065.63,1585.86
602593,403117,2026-03-03,92.36,440.02,532.38
602594,403118,2026-03-01,173.71,1012.45,1186.16
602595,403119,2026-03-11,641.17,378.49,1019.66
602596,403120,2026-03-05,482.79,180.94,663.73
602597,403121,2026-03-07,797.21,311.05,1108.26
602598,403122,2026-03-10,652.76,343.79,996.55
602599,403123,2026-03-09,519.32,310.45,829.77
602600,403124,2026-03-10,233.53,334.76,568.29
602601,403125,2026-03-11,642.84,692.49,1335.33
602602,403126,2026-03-14,413.4,531.1,944.5
602603,403127,2026-03-05,705.22,819.96,1525.18
602604,403129,2026-03-08,142.78,156.43,299.21
602605,403130,2026-03-11,767.49,798.36,1565.85
602606,403131,2026-03-06,555.88,471.13,1027.01
602607,403132,2026-03-14,408.01,960.27,1368.28
602608,403134,2026-03-14,335.11,119.14,454.25
602609,403135,2026-03-07,158.17,1177.83,1336.0
602610,403136,2026-03-13,166.67,107.86,274.53
602611,403137,2026-03-04,660.72,380.23,1040.95
602612,403138,2026-03-12,142.43,259.93,402.36
602613,403140,2026-03-10,572.58,905.79,1478.37
602614,403141,2026-03-06,362.1,643.57,1005.67
602615,403142,2026-03-10,514.35,1078.77,1593.12
602616,403143,2026-03-09,417.03,361.19,778.22
602617,403144,2026-03-08,626.06,295.2,921.26
602618,403146,2026-03-14,231.13,534.64,765.77
602619,403148,2026-03-14,808.24,422.67,1230.91
602620,403150,2026-03-07,310.15,250.19,560.34
602621,403151,2026-03-09,757.52,723.64,1481.16
602622,403152,2026-03-17,431.81,982.69,1414.5
602623,403154,2026-03-16,313.68,1143.6,1457.28
602624,403155,2026-03-09,518.32,924.44,1442.76
602625,403156,2026-03-15,733.57,725.77,1459.34
602626,403158,2026-03-13,671.44,875.72,1547.16
602627,403159,2026-03-07,790.82,545.82,1336.64
602628,403160,2026-03-08,541.68,709.74,1251.42
602629,403161,2026-03-18,182.65,157.33,339.98
602630,403162,2026-03-06,529.26,219.82,749.08
602631,403163,2026-03-18,201.51,139.65,341.16
602632,403164,2026-03-06,628.37,108.22,736.59
602633,403166,2026-03-11,116.72,392.83,509.55
602634,403167,2026-03-14,551.15,834.91,1386.06
602635,403169,2026-03-10,672.73,905.97,1578.7
602636,403170,2026-03-11,798.26,66.98,865.24
602637,403171,2026-03-10,116.98,667.89,784.87
602638,403172,2026-03-17,667.93,360.2,1028.13
602639,403173,2026-03-17,134.58,1063.15,1197.73
602640,403174,2026-03-15,748.99,329.55,1078.54
602641,403175,2026-03-19,214.93,158.34,373.27
602642,403176,2026-03-19,341.19,544.96,886.15
602643,403177,2026-03-10,637.51,485.92,1123.43
602644,403178,2026-03-14,503.53,1068.09,1571.62
602645,403179,2026-03-21,583.61,46.05,629.66
602646,403180,2026-03-21,401.51,356.84,758.35
602647,403181,2026-03-17,276.79,305.15,581.94
602648,403182,2026-03-15,206.53,599.93,806.46
602649,403183,2026-03-10,387.18,943.24,1330.42
602650,403184,2026-03-17,555.6,226.69,782.29
602651,403185,2026-03-20,705.41,654.04,1359.45
602652,403187,2026-03-10,475.77,189.71,665.48
602653,403188,2026-03-20,78.17,559.92,638.09
602654,403189,2026-03-15,188.55,798.85,987.4
602655,403190,2026-03-11,795.73,116.23,911.96
602656,403191,2026-03-23,529.86,318.3,848.16
602657,403192,2026-03-15,647.39,226.24,873.63
602658,403193,2026-03-10,820.41,60.29,880.7
602659,403194,2026-03-16,516.55,806.49,1323.04
602660,403196,2026-03-13,506.26,118.07,624.33
602661,403197,2026-03-22,779.72,515.2,1294.92
602662,403198,2026-03-22,122.82,646.67,769.49
602663,403199,2026-03-15,845.6,1154.71,2000.31
602664,403200,2026-03-11,187.54,554.48,742.02
602665,403201,2026-03-15,116.1,473.07,589.17
602666,403202,2026-03-17,384.78,547.17,931.95
602667,403203,2026-03-22,295.51,511.37,806.88
602668,403204,2026-03-16,105.5,509.73,615.23
602669,403205,2026-03-16,121.87,70.55,192.42
602670,403207,2026-03-11,620.56,405.91,1026.47
602671,403208,2026-03-16,129.43,1036.52,1165.95
602672,403209,2026-03-21,815.38,994.28,1809.66
602673,403210,2026-03-23,86.59,414.71,501.3
602674,403211,2026-03-22,819.68,1144.39,1964.07
602675,403212,2026-03-14,306.47,22.77,329.24
602676,403213,2026-03-12,329.26,877.55,1206.81
602677,403214,2026-03-14,827.58,172.06,999.64
602678,403215,2026-03-13,308.51,1107.07,1415.58
602679,403216,2026-03-14,674.55,490.75,1165.3
602680,403217,2026-03-22,707.34,1185.46,1892.8
602681,403218,2026-03-21,408.43,1187.97,1596.4
602682,403219,2026-03-15,244.01,120.3,364.31
602683,403221,2026-03-21,606.02,459.67,1065.69
602684,403222,2026-03-15,760.88,203.9,964.78
602685,403223,2026-03-24,415.72,922.92,1338.64
602686,403224,2026-03-18,242.59,396.14,638.73
602687,403225,2026-03-18,721.54,153.81,875.35
602688,403226,2026-03-25,503.34,1138.71,1642.05
602689,403227,2026-03-23,773.74,228.89,1002.63
602690,403228,2026-03-28,551.61,275.66,827.27
602691,403229,2026-03-21,223.08,1039.77,1262.85
602692,403230,2026-03-26,268.32,1043.22,1311.54
602693,403231,2026-03-24,124.11,1188.42,1312.53
602694,403232,2026-03-22,744.88,807.63,1552.51
602695,403234,2026-03-16,370.24,974.9,1345.14
602696,403235,2026-03-28,522.4,393.02,915.42
602697,403236,2026-03-17,787.38,944.34,1731.72
602698,403238,2026-03-21,418.14,1185.47,1603.61
602699,403239,2026-03-19,753.62,824.57,1578.19
602700,403240,2026-03-20,385.29,47.06,432.35
602701,403241,2026-03-21,138.94,22.59,161.53
602702,403242,2026-03-17,807.39,888.15,1695.54
602703,403243,2026-03-28,165.46,805.9,971.36
602704,403244,2026-03-18,565.29,859.96,1425.25
602705,403245,2026-03-27,819.32,1165.95,1985.27
602706,403246,2026-03-19,690.34,398.14,1088.48
602707,403247,2026-03-27,119.98,673.08,793.06
602708,403248,2026-03-23,413.61,495.66,909.27
602709,403249,2026-03-26,407.97,126.01,533.98
602710,403250,2026-03-19,235.22,769.06,1004.28
