work_order_part_id,work_order_id,part_id,quantity
5687,403794,116,3
5688,403794,176,1
5689,403795,23,2
5690,403795,70,2
5691,403796,89,1
5692,403796,30,2
5693,403796,116,2
5694,403798,155,3
5695,403800,103,3
5696,403800,35,1
5697,403800,184,3
5698,403801,92,3
5699,403801,177,3
5700,403802,101,2
5701,403802,180,3
5702,403802,144,3
5703,403804,15,3
5704,403804,169,3
5705,403805,134,2
5706,403805,87,1
5707,403806,86,1
5708,403807,28,1
5709,403808,4,1
5710,403809,168,2
5711,403809,15,1
5712,403810,152,2
5713,403811,155,1
5714,403811,156,3
5715,403812,181,3
5716,403812,96,2
5717,403813,106,2
5718,403814,83,1
5719,403814,116,1
5720,403815,191,1
5721,403816,47,1
5722,403816,93,2
5723,403817,67,3
5724,403817,63,1
5725,403817,126,1
5726,403818,96,2
5727,403818,3,1
5728,403818,55,2
5729,403819,61,1
5730,403819,200,1
5731,403819,26,3
5732,403820,75,1
5733,403822,174,2
5734,403823,150,2
5735,403823,131,1
5736,403823,19,2
5737,403824,53,2
5738,403827,64,3
5739,403827,6,2
5740,403830,31,3
5741,403830,75,3
5742,403830,161,3
5743,403831,85,2
5744,403831,132,1
5745,403831,78,2
5746,403833,191,3
5747,403834,25,1
5748,403835,127,2
5749,403835,187,1
5750,403836,160,1
5751,403836,65,1
5752,403836,139,1
5753,403837,45,1
5754,403837,126,3
5755,403838,134,3
5756,403838,100,1
5757,403838,198,2
5758,403839,139,1
5759,403839,106,1
5760,403839,142,3
5761,403840,88,1
5762,403840,68,1
5763,403840,108,3
5764,403843,155,3
5765,403844,171,3
5766,403844,188,1
5767,403844,9,3
5768,403845,76,2
5769,403845,50,2
5770,403845,47,1
5771,403848,34,3
5772,403848,149,3
5773,403848,183,2
5774,403849,126,2
5775,403849,49,1
5776,403849,89,1
5777,403850,95,3
5778,403851,133,2
5779,403852,189,1
5780,403852,36,2
5781,403853,169,3
5782,403853,151,2
5783,403854,161,3
5784,403855,127,3
5785,403857,145,3
5786,403857,58,2
5787,403858,185,3
5788,403858,164,3
5789,403858,88,3
5790,403859,169,1
5791,403860,27,1
5792,403861,42,3
5793,403861,92,3
5794,403863,135,2
5795,403865,186,1
5796,403865,24,1
5797,403865,169,3
5798,403867,69,2
5799,403867,199,1
5800,403868,165,2
5801,403869,110,3
5802,403869,48,2
5803,403871,53,3
5804,403871,180,2
5805,403872,3,1
5806,403873,48,3
5807,403874,68,2
5808,403875,178,3
5809,403875,12,3
5810,403876,199,3
5811,403876,45,3
5812,403876,87,1
5813,403877,103,1
5814,403877,87,1
5815,403877,136,2
5816,403878,189,1
5817,403879,190,2
5818,403879,155,1
5819,403880,57,2
5820,403880,21,1
5821,403881,57,1
5822,403882,39,3
5823,403882,103,3
5824,403883,158,3
5825,403883,63,2
5826,403883,17,3
5827,403884,146,1
5828,403884,188,2
5829,403885,25,3
5830,403885,190,2
5831,403886,96,1
5832,403886,70,2
5833,403887,137,2
5834,403887,199,3
5835,403888,190,2
5836,403888,191,3
5837,403888,123,1
5838,403889,102,2
5839,403889,80,3
5840,403889,81,3
5841,403890,95,2
5842,403890,158,3
5843,403890,191,3
5844,403891,35,2
5845,403891,196,2
5846,403891,110,1
5847,403892,144,3
5848,403892,94,1
5849,403892,155,3
5850,403893,30,2
5851,403893,73,1
5852,403893,111,2
5853,403894,36,1
5854,403894,118,3
5855,403894,68,2
5856,403896,30,2
5857,403897,174,3
5858,403897,199,2
5859,403898,167,3
5860,403898,2,1
5861,403898,69,3
5862,403900,59,1
5863,403900,168,3
5864,403901,173,3
5865,403903,152,1
5866,403903,65,3
5867,403904,161,2
5868,403905,103,2
5869,403905,1,2
5870,403906,7,3
5871,403907,200,1
5872,403908,149,1
5873,403908,19,2
5874,403908,162,2
5875,403910,62,2
5876,403910,54,1
5877,403910,58,3
5878,403911,132,3
5879,403911,118,2
5880,403912,73,3
5881,403912,5,2
5882,403913,19,3
5883,403915,58,2
5884,403915,176,1
5885,403916,87,3
5886,403916,132,2
5887,403917,45,2
5888,403917,173,1
5889,403918,100,1
5890,403918,24,2
5891,403918,172,2
5892,403920,138,2
5893,403921,139,2
5894,403922,172,2
5895,403922,75,2
5896,403922,128,3
5897,403923,48,3
5898,403923,57,1
5899,403923,152,2
5900,403924,101,2
5901,403925,160,2
5902,403929,196,2
5903,403929,66,1
5904,403929,164,2
5905,403930,34,1
5906,403930,188,1
5907,403931,77,2
5908,403931,127,1
5909,403932,113,2
5910,403933,30,3
5911,403933,146,3
5912,403933,111,3
5913,403934,25,2
5914,403934,153,3
5915,403935,137,1
5916,403935,21,3
5917,403937,171,3
5918,403940,69,3
5919,403941,8,3
5920,403941,168,1
5921,403941,102,3
5922,403942,114,3
5923,403942,200,1
5924,403943,68,3
5925,403945,199,3
5926,403945,20,3
5927,403948,22,1
5928,403948,13,3
5929,403949,138,3
5930,403949,157,1
5931,403949,126,2
5932,403950,37,3
5933,403950,173,2
5934,403951,4,3
5935,403951,20,1
5936,403951,145,1
5937,403952,91,1
5938,403952,180,2
5939,403954,61,1
5940,403954,104,2
5941,403955,194,3
5942,403956,164,2
5943,403956,65,1
5944,403956,74,3
5945,403957,101,1
5946,403958,12,2
5947,403960,89,2
5948,403961,101,1
5949,403961,168,3
5950,403961,25,1
5951,403962,62,2
5952,403963,154,1
5953,403964,132,1
5954,403964,185,1
5955,403964,92,1
5956,403965,126,1
5957,403965,142,2
5958,403966,99,2
5959,403966,196,1
5960,403966,170,2
5961,403968,173,2
5962,403968,43,3
5963,403968,113,2
5964,403969,180,2
5965,403971,64,1
5966,403971,50,1
5967,403972,119,2
5968,403973,193,1
5969,403974,19,3
5970,403974,60,1
5971,403974,48,3
5972,403975,14,1
5973,403977,100,2
5974,403977,22,2
5975,403977,54,3
5976,403979,80,3
5977,403980,112,1
5978,403980,144,2
5979,403981,96,3
5980,403981,27,1
5981,403981,62,3
5982,403982,51,2
5983,403982,113,1
5984,403982,149,3
5985,403983,29,3
5986,403983,95,1
5987,403983,88,2
5988,403984,112,1
5989,403984,93,3
5990,403988,162,1
5991,403989,18,3
5992,403989,118,2
5993,403991,193,3
5994,403991,151,3
5995,403992,75,3
5996,403995,194,3
5997,403996,97,3
5998,403997,51,1
5999,403997,45,2
6000,403998,160,3
6001,403999,95,3
6002,404000,78,2
6003,404000,74,2
6004,404000,84,3
